,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
856,Travel_Rarely,Research & Development,5,Life Sciences,Male,1,Sales Executive,Married,3,3,3.0,1.0,2.0,1,Others,Resignation
857,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,3,3,1.0,4.0,1.0,0,Others,Resignation
858,Travel_Rarely,Research & Development,1,Medical,Female,1,Laboratory Technician,Married,2,3,3.0,4.0,3.0,0,Others,Resignation
859,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,3,3,2.0,4.0,2.0,1,Others,Resignation
860,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Director,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
861,Travel_Rarely,Sales,2,Marketing,Female,1,Sales Executive,Married,4,4,3.0,2.0,3.0,0,Others,Resignation
862,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Single,2,3,2.0,2.0,4.0,0,Others,Resignation
863,Travel_Rarely,Human Resources,3,Human Resources,Male,1,Research Scientist,Single,3,3,2.0,3.0,3.0,2,Others,Resignation
864,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,2,3,2.0,1.0,3.0,0,Others,Resignation
865,Travel_Rarely,Sales,2,Life Sciences,Female,2,Sales Executive,Single,4,3,1.0,3.0,3.0,0,Others,Resignation
866,Travel_Rarely,Sales,2,Medical,Female,1,Sales Executive,Married,3,3,4.0,3.0,3.0,0,Others,Resignation
867,Travel_Frequently,Research & Development,1,Medical,Female,1,Research Scientist,Divorced,3,4,1.0,4.0,4.0,0,Others,Resignation
868,Travel_Rarely,Research & Development,2,Medical,Female,1,Laboratory Technician,Married,1,3,3.0,3.0,3.0,1,Others,Resignation
869,Travel_Rarely,Research & Development,2,Life Sciences,Female,3,Manager,Married,3,3,4.0,3.0,3.0,0,Others,Resignation
870,Travel_Frequently,Sales,3,Life Sciences,Male,2,Human Resources,Married,3,3,1.0,1.0,3.0,0,Others,Resignation
871,Travel_Rarely,Research & Development,2,Life Sciences,Female,5,Manager,Single,3,3,4.0,4.0,3.0,1,Others,Resignation
872,Travel_Rarely,Sales,3,Medical,Female,2,Laboratory Technician,Married,3,3,2.0,3.0,2.0,1,Others,Resignation
873,Travel_Frequently,Research & Development,1,Life Sciences,Female,1,Manager,Married,3,3,4.0,3.0,2.0,0,Others,Resignation
874,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,Married,3,3,4.0,1.0,3.0,0,Others,Resignation
875,Travel_Rarely,Research & Development,1,Other,Male,1,Manager,Divorced,4,4,4.0,2.0,3.0,1,Others,Resignation
876,Travel_Rarely,Sales,3,Marketing,Female,3,Sales Representative,Married,2,3,3.0,4.0,2.0,1,Others,Resignation
877,Travel_Rarely,Research & Development,4,Technical Degree,Male,1,Laboratory Technician,Single,3,3,4.0,1.0,1.0,0,Others,Resignation
878,Travel_Rarely,Human Resources,3,Medical,Female,2,Laboratory Technician,Married,3,3,3.0,2.0,3.0,1,Others,Resignation
879,Non-Travel,Sales,2,Marketing,Male,3,Sales Executive,Married,2,3,2.0,3.0,2.0,2,Others,Resignation
880,Travel_Frequently,Research & Development,3,Other,Male,2,Research Scientist,Married,2,4,2.0,3.0,3.0,0,Others,Resignation
881,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Research Scientist,Married,3,3,2.0,4.0,3.0,1,Others,Resignation
882,Travel_Rarely,Research & Development,3,Technical Degree,Male,3,Manager,Divorced,3,4,2.0,4.0,2.0,2,Others,Resignation
883,Travel_Rarely,Research & Development,3,Medical,Female,1,Research Director,Married,3,3,2.0,2.0,2.0,1,Others,Resignation
884,Travel_Rarely,Sales,2,Technical Degree,Female,2,Research Scientist,Single,3,3,3.0,1.0,3.0,0,Others,Resignation
885,Non-Travel,Sales,4,Life Sciences,Male,2,Manufacturing Director,Married,2,3,1.0,1.0,3.0,1,Others,Resignation
886,Travel_Frequently,Research & Development,3,Medical,Male,2,Research Scientist,Single,3,4,4.0,1.0,3.0,1,Others,Resignation
887,Travel_Rarely,Research & Development,1,Medical,Male,2,Manufacturing Director,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
888,Travel_Frequently,Sales,4,Marketing,Male,5,Manufacturing Director,Divorced,2,3,3.0,4.0,3.0,1,Others,Resignation
889,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Healthcare Representative,Married,3,3,3.0,1.0,2.0,1,Others,Resignation
890,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Research Scientist,Married,3,3,2.0,1.0,3.0,1,Others,Resignation
891,Travel_Rarely,Research & Development,1,Life Sciences,Male,4,Research Scientist,Divorced,3,3,4.0,1.0,3.0,0,Others,Resignation
892,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Married,2,4,2.0,1.0,3.0,0,Others,Resignation
893,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,Divorced,3,3,2.0,1.0,2.0,2,Others,Resignation
894,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Laboratory Technician,Single,3,3,3.0,4.0,3.0,1,Others,Resignation
895,Travel_Frequently,Research & Development,5,Medical,Male,1,Research Director,Single,2,3,2.0,4.0,4.0,1,Others,Fired
896,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Scientist,Married,2,3,4.0,3.0,3.0,3,Others,Resignation
897,Travel_Rarely,Sales,4,Life Sciences,Male,1,Laboratory Technician,Divorced,3,3,3.0,3.0,3.0,0,Others,Resignation
898,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
899,Non-Travel,Research & Development,3,Medical,Female,2,Sales Executive,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
900,Travel_Rarely,Research & Development,4,Technical Degree,Male,1,Laboratory Technician,Married,4,3,3.0,3.0,2.0,1,Others,Resignation
901,Travel_Frequently,Research & Development,3,Technical Degree,Female,2,Manager,Single,3,3,1.0,3.0,1.0,0,Others,Resignation
902,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Divorced,2,3,4.0,4.0,3.0,2,Others,Resignation
903,Travel_Rarely,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,3,3,4.0,3.0,4.0,0,Others,Resignation
904,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Healthcare Representative,Married,3,3,4.0,1.0,3.0,1,Others,Resignation
905,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Married,3,3,2.0,2.0,1.0,0,Others,Resignation
906,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Healthcare Representative,Single,2,3,3.0,4.0,2.0,0,Others,Resignation
907,Travel_Frequently,Sales,2,Marketing,Male,1,Laboratory Technician,Married,2,3,1.0,4.0,3.0,1,Others,Resignation
908,Travel_Frequently,Sales,4,Marketing,Female,3,Manager,Married,3,3,3.0,4.0,3.0,3,Others,Resignation
909,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Divorced,1,3,3.0,4.0,2.0,0,Others,Resignation
910,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,3,4,1.0,4.0,3.0,1,Others,Resignation
911,Travel_Rarely,Sales,4,Life Sciences,Male,3,Sales Executive,Married,1,3,2.0,3.0,3.0,1,Others,Resignation
912,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Research Scientist,Single,3,4,4.0,4.0,2.0,0,Others,Resignation
913,Travel_Rarely,Sales,4,Marketing,Male,1,Research Director,Single,3,3,1.0,1.0,1.0,2,Others,Resignation
914,Travel_Rarely,Research & Development,1,Medical,Female,2,Manager,Single,2,3,3.0,3.0,3.0,1,Others,Resignation
915,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Married,2,4,2.0,1.0,3.0,0,Others,Resignation
916,Travel_Frequently,Sales,1,Marketing,Male,4,Manufacturing Director,Divorced,2,3,4.0,3.0,3.0,0,Others,Resignation
917,Travel_Rarely,Sales,3,Marketing,Female,2,Research Director,Married,3,3,4.0,2.0,3.0,0,Others,Resignation
918,Travel_Rarely,Sales,2,Life Sciences,Male,2,Research Director,Married,2,4,1.0,2.0,3.0,0,Others,Resignation
919,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Divorced,2,3,4.0,1.0,3.0,1,Others,Resignation
920,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Executive,Single,3,3,3.0,3.0,3.0,1,Others,Resignation
921,Travel_Rarely,Research & Development,3,Medical,Male,3,Laboratory Technician,Divorced,3,3,4.0,2.0,3.0,0,Others,Resignation
922,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Single,3,3,1.0,2.0,3.0,0,Others,Resignation
923,Travel_Rarely,Human Resources,2,Life Sciences,Female,2,Research Scientist,Married,3,3,3.0,3.0,3.0,3,Others,Resignation
924,Non-Travel,Research & Development,4,Life Sciences,Male,4,Laboratory Technician,Married,3,3,4.0,3.0,3.0,0,Others,Resignation
925,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,Divorced,3,3,4.0,1.0,3.0,0,Others,Resignation
926,Travel_Rarely,Sales,3,Marketing,Male,1,Laboratory Technician,Married,3,3,2.0,3.0,3.0,0,Others,Resignation
927,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Research Scientist,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
928,Travel_Frequently,Research & Development,4,Medical,Male,1,Research Director,Single,2,3,4.0,4.0,4.0,1,Salary,Resignation
929,Travel_Frequently,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,3,3,4.0,4.0,4.0,1,Others,Resignation
930,Travel_Rarely,Research & Development,2,Medical,Male,2,Sales Representative,Divorced,2,3,1.0,2.0,2.0,0,Others,Resignation
931,Travel_Rarely,Research & Development,3,Medical,Male,5,Sales Executive,Divorced,2,3,4.0,4.0,3.0,3,Others,Resignation
932,Travel_Rarely,Research & Development,4,Technical Degree,Male,5,Research Scientist,Divorced,3,3,4.0,2.0,2.0,0,Others,Resignation
933,Travel_Rarely,Research & Development,4,Technical Degree,Female,2,Sales Executive,Married,2,3,1.0,4.0,3.0,0,Others,Resignation
934,Travel_Rarely,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,2,3,4.0,1.0,2.0,0,Others,Resignation
935,Travel_Frequently,Sales,2,Medical,Female,1,Sales Executive,Single,3,3,4.0,2.0,3.0,3,Others,Resignation
936,Travel_Rarely,Research & Development,4,Medical,Male,3,Laboratory Technician,Divorced,2,4,2.0,2.0,3.0,1,Others,Resignation
937,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,Single,1,3,3.0,3.0,3.0,0,Others,Resignation
938,Travel_Rarely,Research & Development,4,Life Sciences,Female,4,Manager,Single,4,3,4.0,3.0,3.0,0,Others,Resignation
939,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,3,3,4.0,1.0,3.0,1,Others,Resignation
940,Non-Travel,Research & Development,2,Medical,Female,2,Healthcare Representative,Divorced,2,3,3.0,4.0,3.0,0,Others,Resignation
941,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Sales Executive,Married,3,3,1.0,3.0,2.0,0,Others,Resignation
942,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Divorced,2,3,3.0,4.0,3.0,0,Others,Resignation
943,Travel_Rarely,Human Resources,3,Life Sciences,Female,3,Laboratory Technician,Single,3,3,4.0,3.0,3.0,0,Salary,Resignation
944,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Sales Executive,Married,3,3,4.0,3.0,2.0,1,Others,Resignation
945,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Research Director,Married,3,3,2.0,4.0,3.0,0,Others,Resignation
946,Travel_Frequently,Sales,2,Marketing,Male,1,Healthcare Representative,Married,1,3,4.0,3.0,3.0,1,Others,Resignation
947,Travel_Rarely,Sales,3,Life Sciences,Male,2,Research Scientist,Single,3,3,4.0,2.0,3.0,1,Others,Resignation
948,Non-Travel,Research & Development,2,Medical,Male,1,Human Resources,Single,3,4,4.0,4.0,3.0,1,Others,Resignation
949,Travel_Rarely,Research & Development,1,Life Sciences,Male,5,Laboratory Technician,Divorced,3,3,1.0,2.0,3.0,2,Others,Resignation
950,Travel_Rarely,Sales,3,Life Sciences,Female,2,Research Scientist,Married,1,3,2.0,4.0,4.0,1,Others,Resignation
951,Travel_Rarely,Sales,4,Medical,Male,1,Manager,Divorced,2,3,3.0,4.0,4.0,1,Others,Resignation
952,Travel_Rarely,Sales,3,Life Sciences,Male,3,Manager,Married,3,3,2.0,2.0,3.0,0,Others,Resignation
953,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Divorced,3,3,3.0,4.0,2.0,1,Others,Resignation
954,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Healthcare Representative,Married,3,3,2.0,4.0,3.0,0,Others,Resignation
955,Travel_Rarely,Research & Development,2,Medical,Male,2,Research Scientist,Divorced,3,3,3.0,4.0,3.0,2,Salary,Resignation
956,Travel_Rarely,Human Resources,3,Life Sciences,Male,1,Research Scientist,Married,4,3,3.0,4.0,3.0,0,Others,Resignation
957,Travel_Frequently,Research & Development,3,Life Sciences,Male,3,Sales Executive,Single,3,3,1.0,4.0,4.0,0,Others,Resignation
958,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Married,1,3,4.0,4.0,3.0,0,Others,Resignation
959,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Sales Executive,Married,3,3,3.0,3.0,3.0,0,Others,Resignation
960,Travel_Rarely,Sales,4,Marketing,Male,1,Research Scientist,Single,3,3,4.0,3.0,3.0,0,Others,Resignation
961,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,3,3,4.0,3.0,3.0,1,Others,Resignation
962,Travel_Rarely,Human Resources,4,Life Sciences,Female,3,Research Scientist,Single,1,3,3.0,4.0,2.0,1,Others,Resignation
963,Non-Travel,Sales,3,Life Sciences,Female,2,Manufacturing Director,Married,2,3,3.0,3.0,2.0,2,Others,Resignation
964,Travel_Rarely,Sales,2,Medical,Female,2,Manager,Married,2,3,4.0,3.0,3.0,0,Others,Fired
965,Travel_Frequently,Research & Development,3,Medical,Female,2,Sales Executive,Married,3,3,3.0,3.0,1.0,2,Others,Resignation
966,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Married,3,3,4.0,3.0,4.0,1,Others,Resignation
967,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Director,Single,3,4,4.0,2.0,3.0,1,Others,Resignation
968,Travel_Frequently,Sales,1,Marketing,Male,2,Laboratory Technician,Married,3,3,1.0,3.0,2.0,1,Others,Resignation
969,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Sales Executive,Married,3,3,2.0,3.0,4.0,2,Others,Resignation
970,Non-Travel,Sales,2,Medical,Male,2,Research Scientist,Married,1,3,3.0,2.0,3.0,2,Others,Resignation
971,Travel_Rarely,Research & Development,2,Technical Degree,Male,1,Healthcare Representative,Married,3,3,2.0,1.0,3.0,1,Others,Resignation
972,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Research Scientist,Divorced,2,3,2.0,1.0,4.0,1,Others,Resignation
973,Travel_Rarely,Research & Development,3,Medical,Male,4,Sales Executive,Single,2,3,3.0,2.0,3.0,0,Others,Resignation
974,Travel_Rarely,Sales,4,Life Sciences,Male,1,Laboratory Technician,Married,3,4,4.0,3.0,3.0,1,Others,Resignation
975,Travel_Rarely,Sales,4,Marketing,Male,1,Laboratory Technician,Married,3,3,2.0,4.0,2.0,1,Others,Resignation
976,Non-Travel,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,3,3,3.0,2.0,1.0,1,Others,Resignation
977,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Sales Executive,Divorced,3,4,3.0,4.0,2.0,0,Others,Resignation
978,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,Divorced,3,4,2.0,1.0,3.0,0,Stress,Resignation
979,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Director,Single,3,3,1.0,2.0,3.0,2,Salary,Resignation
980,Travel_Rarely,Sales,4,Life Sciences,Male,3,Manufacturing Director,Single,3,3,3.0,2.0,1.0,2,Others,Resignation
981,Travel_Frequently,Sales,3,Marketing,Male,2,Sales Executive,Single,3,3,4.0,4.0,2.0,1,Others,Resignation
982,Non-Travel,Research & Development,3,Life Sciences,Female,2,Manufacturing Director,Married,2,3,4.0,4.0,3.0,0,Others,Resignation
983,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,Married,2,3,4.0,3.0,1.0,2,Others,Resignation
984,Travel_Rarely,Sales,3,Life Sciences,Male,3,Manufacturing Director,Single,2,3,2.0,2.0,2.0,1,Others,Resignation
985,Travel_Rarely,Research & Development,4,Medical,Male,1,Sales Representative,Married,3,3,3.0,3.0,4.0,0,Others,Resignation
986,Travel_Frequently,Sales,3,Life Sciences,Male,1,Research Director,Single,3,3,4.0,1.0,3.0,1,Others,Resignation
987,Travel_Frequently,Sales,4,Marketing,Male,1,Sales Executive,Married,3,3,1.0,4.0,3.0,1,Others,Resignation
988,Travel_Frequently,Research & Development,3,Life Sciences,Female,1,Human Resources,Divorced,3,3,3.0,4.0,2.0,0,Others,Resignation
989,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Laboratory Technician,Married,4,3,1.0,3.0,3.0,2,Others,Resignation
990,Travel_Rarely,Sales,3,Life Sciences,Male,1,Manager,Single,2,3,3.0,4.0,2.0,1,Others,Resignation
991,Travel_Rarely,Sales,3,Marketing,Male,5,Research Scientist,Single,3,3,2.0,2.0,3.0,0,Stress,Resignation
992,Travel_Frequently,Research & Development,4,Life Sciences,Female,1,Sales Executive,Single,3,4,4.0,3.0,4.0,1,Others,Resignation
993,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,Divorced,3,3,3.0,1.0,3.0,0,Others,Resignation
994,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,Married,2,3,4.0,4.0,3.0,0,Others,Resignation
995,Non-Travel,Research & Development,4,Medical,Male,1,Sales Representative,Single,3,3,4.0,2.0,2.0,1,Others,Resignation
996,Travel_Rarely,Sales,4,Marketing,Male,1,Sales Executive,Single,3,3,4.0,4.0,4.0,1,Others,Resignation
997,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,1,3,1.0,1.0,2.0,0,Others,Resignation
998,Travel_Frequently,Research & Development,3,Medical,Male,1,Healthcare Representative,Married,3,3,3.0,2.0,2.0,1,Others,Resignation
999,Travel_Rarely,Human Resources,4,Human Resources,Male,2,Laboratory Technician,Married,3,3,1.0,3.0,3.0,2,Others,Resignation
1000,Travel_Rarely,Research & Development,4,Other,Female,2,Sales Representative,Divorced,3,3,4.0,1.0,3.0,1,Others,Resignation
1001,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Representative,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
1002,Non-Travel,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,Single,3,3,2.0,2.0,3.0,1,Others,Resignation
1003,Travel_Rarely,Research & Development,2,Technical Degree,Female,1,Manufacturing Director,Married,2,3,2.0,4.0,3.0,0,Others,Resignation
1004,Travel_Frequently,Research & Development,4,Other,Male,3,Sales Executive,Married,3,3,3.0,3.0,3.0,1,Salary,Resignation
1005,Travel_Rarely,Human Resources,3,Other,Female,1,Healthcare Representative,Divorced,3,3,2.0,2.0,2.0,1,Others,Resignation
1006,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Sales Executive,Married,3,4,3.0,1.0,3.0,1,Others,Resignation
1007,Non-Travel,Research & Development,3,Other,Male,1,Research Scientist,Divorced,3,3,4.0,2.0,2.0,0,Others,Resignation
1008,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Representative,Divorced,3,3,3.0,1.0,3.0,0,Others,Resignation
1009,Non-Travel,Research & Development,4,Medical,Female,1,Research Scientist,Divorced,2,4,4.0,3.0,3.0,0,Others,Resignation
1010,Non-Travel,Research & Development,4,Medical,Male,2,Healthcare Representative,Married,4,3,1.0,3.0,2.0,2,Others,Resignation
1011,Travel_Rarely,Sales,2,Marketing,Female,1,Laboratory Technician,Single,3,3,2.0,4.0,3.0,1,Others,Resignation
1012,Travel_Rarely,Sales,2,Life Sciences,Female,5,Sales Executive,Single,3,3,4.0,4.0,3.0,1,Others,Resignation
1013,Travel_Rarely,Sales,2,Marketing,Male,5,Healthcare Representative,Single,4,3,2.0,2.0,3.0,0,Salary,Resignation
1014,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,2,3,4.0,3.0,3.0,1,Others,Resignation
1015,Travel_Rarely,Research & Development,3,Other,Male,4,Research Scientist,Married,3,3,3.0,1.0,3.0,0,Others,Resignation
