,index,Age,TotalWorkingYears,YearsAtCompany,YearsWithCurrManager,mean_time,JobSatisfaction_4.0,WorkLifeBalance_1.0,EnvironmentSatisfaction_1.0,JobSatisfaction_2.0,JobRole_Sales Executive,MaritalStatus_Divorced,MaritalStatus_Single,EducationField_Human Resources,BusinessTravel_Travel_Frequently,Department_Human Resources,BusinessTravel_Non-Travel
903,903,0.4761904761904761,0.25,0.125,0.11764705882352941,0.7165354330708662,0,0,0,0,1,0,0,0,0,0,0
904,904,0.4047619047619047,0.375,0.325,0.0,0.003937007874015519,0,0,0,0,0,0,0,0,0,0,0
905,905,0.4523809523809524,0.2,0.2,0.4117647058823529,0.3917322834645669,0,1,0,1,0,0,0,0,0,0,0
906,906,0.5238095238095237,0.45,0.1,0.1764705882352941,0.6358267716535433,1,0,0,0,0,0,1,0,0,0,0
907,907,0.6190476190476188,0.35000000000000003,0.25,0.11764705882352941,0.5196850393700787,1,0,1,0,0,0,0,0,1,0,0
908,908,0.7142857142857142,0.5750000000000001,0.05,0.11764705882352941,0.22834645669291342,1,0,0,0,0,0,0,0,1,0,0
909,909,0.4047619047619047,0.17500000000000002,0.05,0.11764705882352941,0.93503937007874,1,0,0,0,0,1,0,0,0,0,0
910,910,0.14285714285714285,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.5393700787401574,1,0,1,0,0,0,1,0,1,0,0
911,911,0.21428571428571425,0.125,0.07500000000000001,0.11764705882352941,0.24015748031496043,0,0,0,0,1,0,0,0,0,0,0
912,912,0.21428571428571425,0.15000000000000002,0.1,0.11764705882352941,0.09055118110236204,1,0,0,0,0,0,1,0,1,0,0
913,913,0.5238095238095237,0.25,0.1,0.1764705882352941,0.8937007874015748,0,1,1,0,0,0,1,0,0,0,0
914,914,0.2619047619047619,0.2,0.125,0.23529411764705882,0.26574803149606296,0,0,0,0,0,0,1,0,0,0,0
915,915,0.42857142857142855,0.225,0.07500000000000001,0.11764705882352941,0.3799212598425197,0,0,0,0,1,0,0,0,0,0,0
916,916,0.16666666666666669,0.17500000000000002,0.17500000000000002,0.4117647058823529,0.029527559055117836,0,0,0,0,0,1,0,0,1,0,0
917,917,0.49999999999999994,0.17500000000000002,0.125,0.0,0.16141732283464538,0,0,0,1,0,0,0,0,0,0,0
918,918,0.7380952380952379,0.675,0.1,0.11764705882352941,0.3641732283464565,0,0,1,1,0,0,0,0,0,0,0
919,919,0.7619047619047619,0.47500000000000003,0.35000000000000003,0.6470588235294118,0.36220472440944884,0,0,0,0,1,1,0,0,0,0,0
920,920,0.047619047619047616,0.05,0.05,0.11764705882352941,0.13385826771653542,0,0,0,0,1,0,1,0,0,0,0
921,921,0.380952380952381,0.275,0.275,0.5294117647058824,0.34645669291338566,0,0,0,1,0,1,0,0,0,0,0
922,922,0.42857142857142855,0.375,0.1,0.1764705882352941,0.007874015748031482,0,0,1,1,0,0,1,0,0,0,0
923,923,0.7380952380952379,0.75,0.375,0.7058823529411764,0.5019685039370079,0,0,0,0,0,0,0,0,0,1,0
924,924,0.42857142857142855,0.1,0.07500000000000001,0.11764705882352941,0.39370078740157477,0,0,0,0,0,0,0,0,0,0,1
925,925,0.42857142857142855,0.325,0.125,0.23529411764705882,0.07086614173228334,0,0,0,0,0,1,0,0,0,0,0
926,926,0.857142857142857,0.9,0.25,0.4117647058823529,0.32086614173228334,0,0,0,0,0,0,0,0,0,0,0
927,927,0.5952380952380951,0.35000000000000003,0.35000000000000003,0.6470588235294118,0.3307086614173227,0,0,0,0,0,0,0,0,0,0,0
928,928,0.4047619047619047,0.325,0.275,0.4117647058823529,0.4862204724409449,1,0,0,0,0,0,1,0,1,0,0
929,929,0.4761904761904761,0.47500000000000003,0.325,0.5294117647058824,0.24606299212598426,1,0,0,0,0,0,0,0,1,0,0
930,930,0.2619047619047619,0.25,0.25,0.5294117647058824,0.93503937007874,0,0,1,1,0,1,0,0,0,0,0
931,931,0.35714285714285715,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.09055118110236204,1,0,0,0,1,1,0,0,0,0,0
932,932,0.3333333333333333,0.25,0.225,0.3529411764705882,0.12795275590551158,0,0,0,1,0,1,0,0,0,0,0
933,933,0.3095238095238095,0.25,0.25,0.11764705882352941,0.2834645669291338,1,0,1,0,1,0,0,0,0,0,0
934,934,0.7380952380952379,0.42500000000000004,0.05,0.11764705882352941,0.7381889763779526,0,0,0,0,0,1,0,0,0,0,0
935,935,0.4761904761904761,0.1,0.1,0.1764705882352941,0.36614173228346436,0,0,0,1,1,0,1,0,1,0,0
936,936,0.6904761904761905,0.7250000000000001,0.07500000000000001,0.11764705882352941,0.14960629921259838,0,0,0,1,0,1,0,0,0,0,0
937,937,0.7380952380952379,0.5750000000000001,0.2,0.0,0.0866141732283463,0,0,0,0,0,0,1,0,0,0,0
938,938,0.5476190476190477,0.525,0.05,0.11764705882352941,0.9862204724409451,0,0,0,0,0,0,1,0,0,0,0
939,939,0.047619047619047616,0.05,0.05,0.11764705882352941,0.344488188976378,0,0,0,0,0,0,1,0,0,0,0
940,940,0.35714285714285715,0.17500000000000002,0.15000000000000002,0.11764705882352941,0.6968503937007875,1,0,0,0,0,1,0,0,0,0,1
941,941,0.42857142857142855,0.25,0.07500000000000001,0.11764705882352941,0.0019685039370076485,0,0,1,0,1,0,0,0,0,0,0
942,942,0.6190476190476188,0.2,0.05,0.11764705882352941,0.5078740157480313,1,0,0,0,0,1,0,0,0,0,0
943,943,0.11904761904761901,0.125,0.125,0.11764705882352941,0.42125984251968496,0,0,0,0,0,0,1,0,0,1,0
944,944,0.4761904761904761,0.17500000000000002,0.0,0.0,0.2834645669291338,0,0,0,0,1,0,0,0,0,0,0
945,945,0.8333333333333333,0.275,0.1,0.11764705882352941,0.40748031496062986,1,0,0,0,0,0,0,0,0,0,0
946,946,0.7142857142857142,0.47500000000000003,0.225,0.4117647058823529,0.7736220472440947,0,0,0,0,0,0,0,0,1,0,0
947,947,0.3333333333333333,0.025,0.025,0.0,0.311023622047244,0,0,0,1,0,0,1,0,0,0,0
948,948,0.19047619047619052,0.17500000000000002,0.17500000000000002,0.4117647058823529,0.2440944881889764,1,0,0,0,0,0,1,0,0,0,1
949,949,0.8809523809523809,0.2,0.1,0.11764705882352941,0.344488188976378,0,0,1,1,0,1,0,0,0,0,0
950,950,0.380952380952381,0.375,0.375,0.7647058823529411,0.3976377952755905,1,0,0,0,0,0,0,0,0,0,0
951,951,0.9999999999999998,0.47500000000000003,0.025,0.0,0.057086614173228245,1,0,0,0,0,1,0,0,0,0,0
952,952,0.35714285714285715,0.35000000000000003,0.35000000000000003,0.7647058823529411,0.36220472440944884,0,0,0,1,0,0,0,0,0,0,0
953,953,0.4523809523809524,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.11023622047244075,1,0,0,0,0,1,0,0,1,0,0
954,954,0.380952380952381,0.25,0.25,0.4117647058823529,0.21850393700787385,1,0,0,0,0,0,0,0,0,0,0
955,955,0.11904761904761901,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.643700787401575,1,0,0,0,0,1,0,0,0,0,0
956,956,0.6190476190476188,0.225,0.2,0.4117647058823529,0.5039370078740157,1,0,0,0,0,0,0,0,0,1,0
957,957,0.4047619047619047,0.15000000000000002,0.125,0.23529411764705882,0.43503937007874005,1,0,1,0,1,0,1,0,1,0,0
958,958,0.5952380952380951,0.25,0.25,0.47058823529411764,0.42125984251968496,1,0,0,0,1,0,0,0,0,0,0
959,959,0.14285714285714285,0.125,0.125,0.23529411764705882,0.14960629921259838,0,0,0,0,1,0,0,0,0,0,0
960,960,0.5476190476190477,0.25,0.25,0.4117647058823529,0.21259842519685046,0,0,0,0,0,0,1,0,0,0,0
961,961,0.2619047619047619,0.225,0.125,0.11764705882352941,0.38976377952755903,0,0,0,0,0,0,0,0,0,0,0
962,962,0.42857142857142855,0.42500000000000004,0.325,0.4117647058823529,0.0669291338582676,1,0,0,0,0,0,1,0,0,1,0
963,963,0.6428571428571428,0.625,0.5750000000000001,0.23529411764705882,0.06889763779527547,0,0,0,0,0,0,0,0,0,0,1
964,964,0.14285714285714285,0.025,0.025,0.0,0.08464566929133843,0,0,0,0,0,0,0,0,0,0,0
965,965,0.6904761904761905,0.625,0.5750000000000001,0.5882352941176471,0.16535433070866135,0,1,0,0,1,0,0,0,1,0,0
966,966,0.19047619047619052,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.3484251968503935,0,0,0,0,1,0,0,0,0,0,0
967,967,0.6428571428571428,0.525,0.525,0.3529411764705882,0.12401574803149606,0,0,0,1,0,0,1,0,0,0,0
968,968,0.3333333333333333,0.25,0.125,0.1764705882352941,0.1889763779527558,0,0,1,0,0,0,0,0,1,0,0
969,969,0.3095238095238095,0.15000000000000002,0.125,0.1764705882352941,0.2440944881889764,0,0,0,0,1,0,0,0,0,0,0
970,970,0.5476190476190477,0.25,0.07500000000000001,0.11764705882352941,0.3484251968503935,0,0,0,1,0,0,0,0,0,0,1
971,971,0.5238095238095237,0.45,0.025,0.0,0.7539370078740157,0,0,0,0,0,0,0,0,0,0,0
972,972,0.14285714285714285,0.15000000000000002,0.15000000000000002,0.11764705882352941,0.007874015748031482,0,0,0,0,0,1,0,0,0,0,0
973,973,0.6666666666666665,0.47500000000000003,0.25,0.5294117647058824,0.32086614173228334,0,0,0,1,1,0,1,0,0,0,0
974,974,0.4047619047619047,0.42500000000000004,0.17500000000000002,0.4117647058823529,0.28149606299212593,0,0,0,0,0,0,0,0,0,0,0
975,975,0.28571428571428564,0.25,0.25,0.47058823529411764,0.2618110236220472,1,0,0,0,0,0,0,0,0,0,0
976,976,0.6904761904761905,0.1,0.025,0.0,0.34251968503937014,0,1,0,1,1,0,0,0,0,0,1
977,977,0.6666666666666665,0.325,0.25,0.1764705882352941,0.7578740157480317,1,0,0,0,1,1,0,0,0,0,0
978,978,0.42857142857142855,0.4,0.05,0.11764705882352941,0.8720472440944882,0,0,0,0,0,1,0,0,0,0,0
979,979,0.3333333333333333,0.25,0.0,0.0,0.2086614173228345,0,0,1,1,0,0,1,0,0,0,0
980,980,0.11904761904761901,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.015748031496062964,0,1,0,1,0,0,1,0,0,0,0
981,981,0.3095238095238095,0.225,0.125,0.23529411764705882,0.1003937007874014,1,0,0,0,1,0,1,0,1,0,0
982,982,0.49999999999999994,0.225,0.225,0.47058823529411764,0.8366141732283465,1,0,0,0,0,0,0,0,0,0,1
983,983,0.3333333333333333,0.25,0.1,0.11764705882352941,0.3248031496062991,0,1,0,0,0,0,0,0,0,0,0
984,984,0.5238095238095237,0.525,0.525,0.47058823529411764,0.3858267716535433,0,0,0,1,0,0,1,0,0,0,0
985,985,0.6428571428571428,0.225,0.125,0.1764705882352941,0.36220472440944884,0,0,0,0,0,0,0,0,0,0,0
986,986,0.28571428571428564,0.25,0.225,0.4117647058823529,0.053149606299212504,0,0,0,0,0,0,1,0,1,0,0
987,987,0.14285714285714285,0.07500000000000001,0.05,0.058823529411764705,0.0,1,0,1,0,1,0,0,0,1,0,0
988,988,0.28571428571428564,0.15000000000000002,0.1,0.11764705882352941,0.15157480314960625,1,0,0,0,0,1,0,0,1,0,0
989,989,0.3095238095238095,0.15000000000000002,0.125,0.11764705882352941,0.3267716535433072,0,0,1,0,0,0,0,0,0,0,0
990,990,0.21428571428571425,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.06889763779527547,1,0,0,0,0,0,1,0,0,0,0
991,991,0.2619047619047619,0.05,0.05,0.11764705882352941,0.1692913385826771,0,0,0,1,0,0,1,0,0,0,0
992,992,0.2619047619047619,0.25,0.07500000000000001,0.11764705882352941,0.5610236220472442,0,0,0,0,1,0,1,0,1,0,0
993,993,0.28571428571428564,0.30000000000000004,0.17500000000000002,0.4117647058823529,0.4094488188976375,0,0,0,0,1,1,0,0,0,0,0
994,994,0.380952380952381,0.15000000000000002,0.125,0.11764705882352941,0.7854330708661417,1,0,0,0,0,0,0,0,0,0,0
995,995,0.35714285714285715,0.325,0.275,0.4117647058823529,0.2834645669291338,0,0,0,1,0,0,1,0,0,0,1
996,996,0.7380952380952379,0.2,0.125,0.23529411764705882,0.344488188976378,1,0,0,0,1,0,1,0,0,0,0
997,997,0.35714285714285715,0.275,0.0,0.0,0.4586614173228345,0,0,1,0,1,0,1,0,0,0,0
998,998,0.4761904761904761,0.225,0.15000000000000002,0.29411764705882354,0.3799212598425197,0,0,0,1,0,0,0,0,1,0,0
999,999,0.3095238095238095,0.25,0.025,0.0,0.04724409448818889,0,0,1,0,0,0,0,1,0,1,0
1000,1000,0.2619047619047619,0.025,0.025,0.0,0.0669291338582676,0,0,0,0,0,1,0,0,0,0,0
1001,1001,0.28571428571428564,0.25,0.17500000000000002,0.4117647058823529,0.17322834645669283,0,0,0,0,0,0,0,0,0,0,0
1002,1002,0.3333333333333333,0.30000000000000004,0.17500000000000002,0.4117647058823529,0.013779527559054872,0,0,0,1,0,0,1,0,0,0,1
1003,1003,0.4761904761904761,0.375,0.025,0.0,0.6043307086614171,1,0,0,0,0,0,0,0,0,0,0
1004,1004,0.5952380952380951,0.15000000000000002,0.025,0.0,0.48425196850393704,0,0,0,0,1,0,0,0,1,0,0
1005,1005,0.5714285714285714,0.17500000000000002,0.125,0.23529411764705882,0.14370078740157455,0,0,0,1,0,1,0,0,0,1,0
1006,1006,0.8809523809523809,0.8500000000000001,0.025,0.0,0.3267716535433072,0,0,0,0,1,0,0,0,0,0,0
1007,1007,0.35714285714285715,0.275,0.225,0.4117647058823529,0.14960629921259838,0,0,0,1,0,1,0,0,0,0,1
1008,1008,0.5476190476190477,0.125,0.125,0.23529411764705882,0.061023622047243986,0,0,0,0,0,1,0,0,0,0,0
1009,1009,0.380952380952381,0.375,0.375,0.4117647058823529,0.4389763779527558,0,0,0,0,0,1,0,0,0,0,1
1010,1010,0.8333333333333333,0.675,0.07500000000000001,0.11764705882352941,0.4251968503937007,0,0,1,0,0,0,0,0,0,0,1
1011,1011,0.5952380952380951,0.25,0.225,0.47058823529411764,0.027559055118110187,1,0,0,0,0,0,1,0,0,0,0
1012,1012,0.380952380952381,0.15000000000000002,0.05,0.11764705882352941,0.344488188976378,1,0,0,0,1,0,1,0,0,0,0
1013,1013,0.07142857142857145,0.025,0.025,0.0,0.3031496062992125,0,0,0,1,0,0,1,0,0,0,0
1014,1014,0.4761904761904761,0.125,0.125,0.23529411764705882,0.08464566929133843,0,0,0,0,1,0,0,0,0,0,0
1015,1015,0.09523809523809518,0.025,0.025,0.0,0.5767716535433072,0,0,0,0,0,0,0,0,0,0,0
1016,1016,0.3095238095238095,0.325,0.30000000000000004,0.4117647058823529,0.2637795275590551,1,0,1,0,1,0,0,0,0,0,0
1017,1017,0.7857142857142856,0.375,0.05,0.11764705882352941,0.15157480314960625,0,0,1,0,0,0,0,0,0,0,0
1018,1018,0.4523809523809524,0.125,0.125,0.1764705882352941,0.3976377952755905,0,0,0,1,1,0,0,0,0,0,0
1019,1019,0.6666666666666665,0.6000000000000001,0.05,0.11764705882352941,0.8011811023622046,1,0,0,0,0,1,0,0,0,0,0
1020,1020,0.42857142857142855,0.375,0.30000000000000004,0.4117647058823529,0.7086614173228347,0,0,0,0,0,0,0,0,0,0,0
1021,1021,0.6190476190476188,0.15000000000000002,0.125,0.1764705882352941,0.655511811023622,0,0,0,1,0,1,0,0,1,0,0
1022,1022,0.4523809523809524,0.47500000000000003,0.25,0.4117647058823529,0.03149606299212593,0,0,0,1,1,1,0,0,0,0,0
1023,1023,0.4047619047619047,0.25,0.25,0.4117647058823529,0.5196850393700787,1,0,0,0,0,0,1,0,0,0,0
1024,1024,0.35714285714285715,0.35000000000000003,0.25,0.3529411764705882,0.4035433070866141,0,0,0,0,0,0,0,0,0,0,0
1025,1025,0.23809523809523808,0.125,0.125,0.1764705882352941,0.28543307086614167,1,0,0,0,1,0,0,0,0,0,0
1026,1026,0.49999999999999994,0.225,0.1,0.11764705882352941,0.18700787401574792,0,0,0,0,0,0,1,0,0,0,0
1027,1027,0.6666666666666665,0.15000000000000002,0.05,0.11764705882352941,0.14566929133858264,0,0,0,1,0,0,1,0,0,0,1
1028,1028,0.5238095238095237,0.17500000000000002,0.1,0.11764705882352941,0.12795275590551158,0,0,0,0,0,0,0,0,0,0,0
1029,1029,0.5714285714285714,0.25,0.0,0.0,0.12795275590551158,0,0,0,0,0,0,0,0,0,0,0
1030,1030,0.4047619047619047,0.375,0.17500000000000002,0.4117647058823529,0.14370078740157455,1,0,0,0,0,1,0,0,0,0,1
1031,1031,0.4761904761904761,0.325,0.275,0.47058823529411764,0.3641732283464565,0,0,1,1,1,1,0,0,0,0,1
1032,1032,0.380952380952381,0.275,0.17500000000000002,0.4117647058823529,0.38188976377952755,0,0,0,0,0,0,0,0,1,0,0
1033,1033,0.4523809523809524,0.25,0.25,0.47058823529411764,0.051181102362204633,0,1,0,0,0,0,1,0,0,0,0
1034,1034,0.49999999999999994,0.17500000000000002,0.05,0.11764705882352941,0.04921259842519676,1,0,0,0,0,1,0,0,1,0,0
1035,1035,0.5952380952380951,0.17500000000000002,0.07500000000000001,0.11764705882352941,0.2893700787401574,0,0,1,0,1,0,1,0,0,1,1
1036,1036,0.5476190476190477,0.275,0.07500000000000001,0.11764705882352941,0.3641732283464565,0,1,0,1,0,0,1,0,0,0,0
1037,1037,0.5476190476190477,0.5750000000000001,0.55,0.29411764705882354,0.860236220472441,0,0,0,0,0,1,0,0,0,0,0
1038,1038,0.28571428571428564,0.225,0.17500000000000002,0.11764705882352941,0.22047244094488194,0,0,1,0,0,0,1,0,0,0,0
1039,1039,0.19047619047619052,0.15000000000000002,0.125,0.23529411764705882,0.5393700787401574,0,0,0,1,1,0,0,0,0,1,0
1040,1040,0.6666666666666665,0.325,0.225,0.4117647058823529,0.3976377952755905,0,0,0,1,1,0,0,0,0,0,0
1041,1041,0.5238095238095237,0.30000000000000004,0.125,0.1764705882352941,0.1259842519685037,1,0,0,0,1,1,0,0,0,0,0
1042,1042,0.380952380952381,0.25,0.25,0.47058823529411764,0.27952755905511806,0,0,0,0,0,0,0,0,0,0,0
1043,1043,0.9523809523809523,0.925,0.4,0.8235294117647058,0.12795275590551158,0,0,0,1,0,1,0,0,0,0,1
1044,1044,0.4047619047619047,0.15000000000000002,0.125,0.1764705882352941,0.28543307086614167,0,0,0,0,0,0,0,0,0,0,0
1045,1045,0.6904761904761905,0.7000000000000001,0.55,0.5882352941176471,0.9370078740157484,0,0,0,1,0,1,0,0,0,0,0
1046,1046,0.5238095238095237,0.375,0.17500000000000002,0.4117647058823529,0.25196850393700787,0,0,0,0,0,1,0,0,0,0,0
1047,1047,0.857142857142857,0.35000000000000003,0.17500000000000002,0.4117647058823529,0.2224409448818896,1,0,0,0,0,0,0,0,0,0,0
1048,1048,0.3095238095238095,0.225,0.07500000000000001,0.11764705882352941,0.3031496062992125,0,0,1,0,0,0,0,0,1,0,0
1049,1049,0.23809523809523808,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.3149606299212597,0,0,0,0,0,0,0,0,0,0,0
1050,1050,0.4761904761904761,0.5,0.1,0.1764705882352941,0.700787401574803,1,0,0,0,0,0,0,0,0,0,0
1051,1051,0.19047619047619052,0.125,0.125,0.11764705882352941,0.0334645669291338,1,0,0,0,0,0,1,0,0,0,0
1052,1052,0.9523809523809523,0.5750000000000001,0.05,0.11764705882352941,0.7165354330708662,0,0,1,0,0,0,0,0,1,0,0
1053,1053,0.0,0.0,0.0,0.0,0.33464566929133865,0,1,0,0,0,0,1,0,0,0,1
1054,1054,0.3095238095238095,0.05,0.025,0.0,0.03149606299212593,0,0,0,0,0,0,0,0,0,0,0
1055,1055,0.2619047619047619,0.1,0.05,0.0,0.5413385826771653,0,0,1,0,0,1,0,0,0,0,0
1056,1056,0.6428571428571428,0.25,0.2,0.4117647058823529,0.24606299212598426,0,0,0,0,0,0,0,0,0,0,1
1057,1057,0.42857142857142855,0.375,0.025,0.0,0.9271653543307086,0,0,0,1,0,0,0,0,0,0,0
1058,1058,0.5952380952380951,0.17500000000000002,0.17500000000000002,0.4117647058823529,0.20669291338582663,1,0,1,0,0,0,0,0,1,0,0
1059,1059,0.21428571428571425,0.15000000000000002,0.125,0.11764705882352941,0.8385826771653544,1,0,0,0,0,0,1,0,1,0,0
1060,1060,0.2619047619047619,0.275,0.275,0.5882352941176471,0.34251968503937014,1,0,0,0,0,0,0,0,1,0,0
1061,1061,0.3333333333333333,0.1,0.0,0.0,0.3248031496062991,1,0,0,0,1,0,1,0,1,0,0
1062,1062,0.5714285714285714,0.25,0.15000000000000002,0.1764705882352941,0.10629921259842523,0,0,0,0,0,0,0,0,0,0,1
1063,1063,0.6904761904761905,0.17500000000000002,0.05,0.0,0.029527559055117836,0,0,0,0,0,0,1,0,0,0,0
1064,1064,0.6666666666666665,0.30000000000000004,0.225,0.4117647058823529,0.25393700787401574,1,0,0,0,0,1,0,0,0,1,0
1065,1065,0.23809523809523808,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.34251968503937014,1,0,0,0,1,1,0,0,0,0,1
1066,1066,0.2619047619047619,0.275,0.17500000000000002,0.3529411764705882,0.4035433070866141,0,0,0,0,0,1,0,0,0,0,0
1067,1067,0.5714285714285714,0.2,0.0,0.0,0.1259842519685037,0,0,0,0,0,0,1,0,0,0,0
1068,1068,0.3333333333333333,0.17500000000000002,0.05,0.11764705882352941,0.8779527559055118,0,0,0,1,0,0,1,0,0,0,0
1069,1069,0.6666666666666665,0.625,0.47500000000000003,0.47058823529411764,0.3779527559055118,0,0,1,0,0,1,0,0,0,0,0
1070,1070,0.21428571428571425,0.225,0.225,0.47058823529411764,0.2224409448818896,0,0,0,0,0,0,0,0,0,0,0
1071,1071,0.2619047619047619,0.025,0.025,0.0,0.3996062992125984,0,0,0,1,1,0,0,0,0,0,0
1072,1072,0.5952380952380951,0.525,0.4,0.8235294117647058,0.06889763779527547,0,0,1,0,0,0,0,0,0,0,0
1073,1073,0.7142857142857142,0.7250000000000001,0.55,0.5294117647058824,0.029527559055117836,0,0,0,1,0,0,0,0,0,0,0
1074,1074,0.2619047619047619,0.025,0.025,0.0,0.5196850393700787,1,0,0,0,0,0,1,0,1,0,0
1075,1075,0.6666666666666665,0.35000000000000003,0.2,0.4117647058823529,0.3799212598425197,0,0,0,1,0,0,0,0,0,0,0
1076,1076,0.21428571428571425,0.2,0.17500000000000002,0.1764705882352941,0.34055118110236204,0,0,0,0,0,0,0,0,1,0,0
1077,1077,0.49999999999999994,0.17500000000000002,0.05,0.11764705882352941,0.11220472440944862,1,0,0,0,0,1,0,0,0,0,0
1078,1078,0.8809523809523809,0.47500000000000003,0.125,0.23529411764705882,0.055118110236220375,1,0,0,0,0,0,0,0,0,0,0
1079,1079,0.23809523809523808,0.025,0.025,0.0,0.21259842519685046,0,0,0,1,0,0,0,0,0,0,0
1080,1080,0.28571428571428564,0.025,0.025,0.0,0.34251968503937014,1,0,0,0,1,0,1,0,0,0,0
1081,1081,0.09523809523809518,0.025,0.025,0.0,0.8956692913385826,0,0,0,1,0,0,1,0,0,0,0
1082,1082,0.42857142857142855,0.25,0.25,0.4117647058823529,0.6968503937007875,0,0,0,0,1,0,0,0,0,0,0
1083,1083,0.3095238095238095,0.25,0.25,0.11764705882352941,0.30118110236220463,0,0,0,0,0,1,0,0,0,0,0
1084,1084,0.380952380952381,0.225,0.125,0.0,0.42716535433070857,1,0,0,0,1,0,0,0,0,0,0
1085,1085,0.2619047619047619,0.275,0.07500000000000001,0.11764705882352941,0.2303149606299213,0,0,0,0,1,0,1,0,0,0,0
1086,1086,0.4523809523809524,0.4,0.125,0.23529411764705882,0.5354330708661417,0,0,0,0,0,0,0,0,0,0,0
1087,1087,0.4047619047619047,0.1,0.07500000000000001,0.11764705882352941,0.889763779527559,0,0,0,1,0,0,0,0,0,0,0
1088,1088,0.6428571428571428,0.25,0.225,0.47058823529411764,0.22834645669291342,1,0,0,0,1,0,0,0,0,0,0
1089,1089,0.42857142857142855,0.25,0.25,0.47058823529411764,0.10826771653543288,1,0,0,0,0,0,1,0,1,0,0
1090,1090,0.5238095238095237,0.55,0.47500000000000003,0.9411764705882353,0.16141732283464538,0,0,1,0,1,1,0,0,0,0,0
1091,1091,0.19047619047619052,0.025,0.025,0.0,0.659448818897638,0,0,0,0,0,0,0,0,0,0,0
1092,1092,0.21428571428571425,0.225,0.2,0.4117647058823529,0.3228346456692912,0,0,1,0,0,0,1,0,0,0,0
1093,1093,0.7142857142857142,0.6000000000000001,0.55,0.4117647058823529,0.25196850393700787,1,0,0,0,0,1,0,0,1,0,0
1094,1094,0.6190476190476188,0.25,0.05,0.11764705882352941,0.2224409448818896,0,0,0,0,0,0,0,0,0,0,0
1095,1095,0.380952380952381,0.125,0.125,0.0,0.8346456692913387,0,0,0,0,0,0,0,0,0,0,1
1096,1096,0.9047619047619047,0.125,0.1,0.0,0.1811023622047243,1,0,1,0,1,0,1,0,0,1,0
1097,1097,0.42857142857142855,0.30000000000000004,0.1,0.1764705882352941,0.2637795275590551,0,1,0,1,0,0,0,0,0,0,0
1098,1098,0.5476190476190477,0.35000000000000003,0.125,0.23529411764705882,0.09055118110236204,0,0,0,1,1,0,0,0,0,0,0
1099,1099,0.5714285714285714,0.45,0.325,0.4117647058823529,0.28149606299212593,0,0,0,0,1,0,0,0,0,0,0
1100,1100,0.3095238095238095,0.2,0.125,0.23529411764705882,0.46850393700787407,1,0,0,0,1,1,0,0,0,0,0
1101,1101,0.380952380952381,0.225,0.1,0.058823529411764705,0.6417322834645671,1,0,0,0,0,0,0,0,0,0,0
1102,1102,0.3095238095238095,0.1,0.05,0.11764705882352941,0.16732283464566922,0,0,1,0,0,1,0,0,0,0,0
1103,1103,0.19047619047619052,0.2,0.17500000000000002,0.4117647058823529,0.023622047244094446,1,0,0,0,0,0,0,0,1,0,0
1104,1104,0.6428571428571428,0.30000000000000004,0.1,0.1764705882352941,0.36023622047244097,0,0,0,0,0,0,1,0,1,0,0
1105,1105,0.35714285714285715,0.25,0.25,0.5294117647058824,0.09842519685039353,0,0,0,0,1,0,1,0,0,0,0
1106,1106,0.23809523809523808,0.17500000000000002,0.17500000000000002,0.4117647058823529,0.9153543307086613,1,0,0,0,0,0,0,0,1,0,0
1107,1107,0.2619047619047619,0.025,0.025,0.0,0.1692913385826771,0,0,0,0,1,0,1,1,1,1,0
1108,1108,0.49999999999999994,0.25,0.07500000000000001,0.11764705882352941,0.0669291338582676,0,0,1,0,0,0,0,0,0,0,1
1109,1109,0.21428571428571425,0.15000000000000002,0.125,0.11764705882352941,0.2637795275590551,0,0,0,1,0,0,0,0,0,0,0
1110,1110,0.380952380952381,0.4,0.375,0.6470588235294118,0.5866141732283463,1,0,0,0,0,0,0,0,1,0,0
1111,1111,0.23809523809523808,0.15000000000000002,0.05,0.11764705882352941,0.6830708661417322,0,0,0,0,0,0,1,0,0,0,0
1112,1112,0.6904761904761905,0.4,0.2,0.4117647058823529,0.00984251968503913,0,0,0,1,0,0,0,0,0,0,1
