,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time
1443,42.0,7.0,34450.0,1.0,11.0,22.0,2.0,22.0,11.0,15.0,6.37
1444,59.0,4.0,27600.0,8.0,11.0,7.0,3.0,2.0,2.0,2.0,6.72
1445,50.0,11.0,62940.0,3.0,23.0,32.0,2.0,7.0,0.0,6.0,7.7
1446,33.0,11.0,71400.0,5.0,21.0,8.0,2.0,5.0,0.0,4.0,10.88
1447,43.0,1.0,29320.0,5.0,24.0,22.0,3.0,17.0,1.0,9.0,9.29
1448,33.0,1.0,51470.0,7.0,11.0,13.0,2.0,9.0,1.0,7.0,7.1
1449,52.0,2.0,45070.0,1.0,14.0,33.0,3.0,33.0,15.0,12.0,8.8
1450,32.0,13.0,85640.0,2.0,16.0,6.0,2.0,4.0,1.0,2.0,7.99
1451,32.0,23.0,24680.0,0.0,11.0,4.0,2.0,3.0,1.0,2.0,10.2
1452,39.0,26.0,81610.0,7.0,12.0,7.0,2.0,3.0,1.0,2.0,6.32
1453,32.0,2.0,21090.0,0.0,13.0,4.0,3.0,3.0,2.0,2.0,6.24
1454,41.0,29.0,52940.0,2.0,15.0,17.0,3.0,1.0,0.0,0.0,6.11
1455,40.0,2.0,27180.0,1.0,14.0,9.0,4.0,9.0,4.0,7.0,7.43
1456,45.0,18.0,58110.0,0.0,14.0,25.0,4.0,24.0,1.0,7.0,6.91
1457,31.0,7.0,24370.0,9.0,14.0,9.0,3.0,2.0,2.0,2.0,7.31
1458,33.0,2.0,27660.0,1.0,12.0,2.0,2.0,2.0,0.0,2.0,6.79
1459,34.0,26.0,190380.0,6.0,13.0,13.0,3.0,11.0,5.0,9.0,6.43
1460,37.0,22.0,30550.0,2.0,14.0,17.0,3.0,3.0,0.0,2.0,7.56
1461,45.0,21.0,22890.0,4.0,13.0,9.0,3.0,3.0,0.0,2.0,8.01
1462,37.0,2.0,40010.0,6.0,11.0,17.0,2.0,1.0,0.0,0.0,7.12
1463,39.0,22.0,129650.0,0.0,19.0,20.0,2.0,19.0,11.0,8.0,7.39
1464,29.0,4.0,35390.0,1.0,18.0,6.0,2.0,6.0,1.0,5.0,7.3
1465,42.0,5.0,60290.0,3.0,17.0,10.0,5.0,3.0,0.0,2.0,8.49
1466,29.0,2.0,26790.0,2.0,15.0,10.0,2.0,3.0,0.0,2.0,6.1
1467,25.0,25.0,37020.0,0.0,20.0,5.0,4.0,4.0,1.0,2.0,7.7
1468,42.0,18.0,23980.0,0.0,14.0,10.0,2.0,9.0,7.0,8.0,9.52
1469,40.0,28.0,54680.0,0.0,12.0,22.0,6.0,21.0,3.0,9.0,7.04
1470,51.0,6.0,131160.0,1.0,11.0,1.0,6.0,1.0,0.0,0.0,7.41
1471,31.0,10.0,41890.0,0.0,23.0,6.0,3.0,5.0,1.0,4.0,7.66
1472,32.0,17.0,193280.0,1.0,15.0,5.0,2.0,5.0,0.0,3.0,6.99
1473,38.0,2.0,83210.0,3.0,11.0,13.0,5.0,8.0,7.0,5.0,7.2
1474,32.0,10.0,23420.0,4.0,12.0,9.0,2.0,6.0,0.0,4.0,8.01
1475,46.0,8.0,40710.0,3.0,13.0,28.0,5.0,7.0,7.0,7.0,10.78
1476,28.0,11.0,58130.0,2.0,20.0,5.0,2.0,0.0,0.0,0.0,6.91
1477,29.0,18.0,31430.0,2.0,22.0,10.0,2.0,0.0,0.0,0.0,6.72
1478,31.0,1.0,20440.0,0.0,21.0,10.0,2.0,9.0,7.0,8.0,7.21
1479,25.0,7.0,134640.0,1.0,13.0,6.0,2.0,6.0,1.0,5.0,7.13
1480,45.0,17.0,79910.0,0.0,13.0,21.0,2.0,20.0,4.0,10.0,8.4
1481,36.0,28.0,33770.0,0.0,12.0,16.0,2.0,15.0,10.0,11.0,7.08
1482,55.0,14.0,55380.0,0.0,17.0,37.0,2.0,36.0,4.0,13.0,9.3
1483,47.0,1.0,57620.0,1.0,11.0,10.0,4.0,10.0,9.0,9.0,9.45
1484,28.0,1.0,25920.0,1.0,14.0,5.0,2.0,5.0,0.0,4.0,6.12
1485,37.0,1.0,53460.0,4.0,11.0,7.0,2.0,5.0,0.0,1.0,6.7
1486,21.0,3.0,42130.0,1.0,12.0,3.0,3.0,3.0,1.0,0.0,6.6
1487,37.0,1.0,41270.0,2.0,13.0,15.0,2.0,5.0,0.0,2.0,11.02
1488,35.0,7.0,24380.0,7.0,16.0,10.0,5.0,7.0,6.0,2.0,6.99
1489,38.0,8.0,68700.0,1.0,11.0,8.0,5.0,8.0,7.0,7.0,9.29
1490,26.0,1.0,104470.0,1.0,18.0,6.0,3.0,6.0,1.0,4.0,7.6
1491,50.0,8.0,96670.0,3.0,23.0,28.0,2.0,10.0,1.0,6.0,5.98
1492,53.0,11.0,21480.0,3.0,11.0,21.0,2.0,5.0,1.0,3.0,8.41
1493,42.0,4.0,89260.0,1.0,14.0,20.0,4.0,20.0,11.0,6.0,6.79
1494,29.0,16.0,65130.0,1.0,11.0,10.0,2.0,10.0,0.0,9.0,7.06
1495,55.0,1.0,67990.0,3.0,11.0,12.0,2.0,10.0,0.0,8.0,9.41
1496,26.0,9.0,162910.0,1.0,22.0,5.0,3.0,5.0,3.0,3.0,11.01
1497,37.0,5.0,27050.0,1.0,11.0,17.0,2.0,17.0,5.0,7.0,7.63
1498,44.0,1.0,103330.0,3.0,14.0,19.0,2.0,1.0,0.0,0.0,11.0
1499,38.0,2.0,44480.0,9.0,12.0,10.0,3.0,2.0,1.0,2.0,6.82
1500,26.0,4.0,68540.0,2.0,11.0,5.0,5.0,3.0,0.0,2.0,10.11
1501,28.0,7.0,96370.0,1.0,13.0,5.0,6.0,5.0,0.0,2.0,6.7
1502,49.0,1.0,35910.0,9.0,13.0,22.0,2.0,3.0,1.0,2.0,10.49
1503,36.0,5.0,54050.0,4.0,14.0,10.0,2.0,8.0,7.0,7.0,6.19
1504,31.0,9.0,46840.0,1.0,16.0,2.0,4.0,2.0,2.0,2.0,6.61
1505,26.0,8.0,157870.0,1.0,12.0,8.0,5.0,8.0,7.0,4.0,10.26
1506,37.0,9.0,15140.0,1.0,14.0,4.0,3.0,4.0,1.0,2.0,10.0
1507,42.0,2.0,29560.0,5.0,13.0,23.0,2.0,20.0,4.0,8.0,5.99
1508,18.0,1.0,23350.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,6.82
1509,35.0,20.0,51540.0,0.0,19.0,12.0,2.0,11.0,6.0,9.0,7.72
1510,36.0,8.0,69620.0,4.0,12.0,4.0,2.0,1.0,0.0,0.0,7.19
1511,51.0,2.0,56750.0,5.0,13.0,13.0,2.0,4.0,1.0,2.0,7.57
1512,41.0,29.0,23790.0,1.0,12.0,22.0,6.0,22.0,0.0,4.0,6.88
1513,18.0,7.0,38120.0,1.0,15.0,0.0,3.0,0.0,0.0,0.0,6.99
1514,28.0,9.0,46480.0,0.0,23.0,9.0,2.0,8.0,0.0,7.0,7.17
1515,31.0,8.0,29360.0,4.0,12.0,10.0,2.0,8.0,7.0,7.0,7.16
1516,39.0,5.0,21050.0,0.0,20.0,19.0,3.0,18.0,3.0,7.0,7.6
1517,36.0,5.0,85780.0,7.0,21.0,10.0,4.0,9.0,0.0,8.0,7.82
1518,32.0,2.0,27060.0,1.0,21.0,13.0,4.0,13.0,4.0,8.0,6.99
1519,38.0,5.0,63840.0,3.0,19.0,19.0,4.0,10.0,0.0,1.0,6.9
1520,58.0,2.0,39680.0,2.0,13.0,12.0,3.0,5.0,1.0,2.0,10.92
1521,31.0,20.0,99070.0,2.0,13.0,6.0,3.0,5.0,0.0,3.0,9.11
1522,31.0,7.0,132250.0,3.0,21.0,9.0,2.0,2.0,1.0,0.0,6.79
1523,45.0,3.0,35400.0,1.0,13.0,24.0,6.0,24.0,9.0,11.0,7.29
1524,31.0,16.0,28040.0,0.0,19.0,3.0,0.0,2.0,2.0,2.0,8.6
1525,33.0,9.0,193920.0,6.0,12.0,12.0,3.0,10.0,8.0,8.0,6.79
1526,39.0,1.0,196650.0,1.0,22.0,21.0,6.0,21.0,11.0,10.0,10.98
1527,43.0,7.0,24390.0,0.0,15.0,9.0,2.0,8.0,1.0,7.0,7.73
1528,49.0,1.0,73140.0,7.0,22.0,25.0,2.0,7.0,0.0,7.0,9.97
1529,52.0,7.0,47740.0,2.0,18.0,11.0,2.0,8.0,7.0,7.0,7.88
1530,27.0,15.0,39020.0,1.0,22.0,4.0,2.0,4.0,1.0,2.0,10.71
1531,32.0,1.0,26620.0,1.0,11.0,13.0,6.0,13.0,11.0,9.0,10.54
1532,27.0,13.0,28560.0,1.0,12.0,5.0,5.0,5.0,0.0,4.0,10.1
1533,31.0,24.0,10810.0,4.0,11.0,13.0,4.0,7.0,1.0,7.0,6.6
1534,32.0,7.0,24720.0,7.0,13.0,10.0,2.0,7.0,0.0,7.0,7.52
1535,28.0,9.0,56730.0,5.0,14.0,5.0,4.0,3.0,2.0,2.0,10.71
1536,30.0,13.0,41970.0,1.0,13.0,11.0,3.0,10.0,1.0,9.0,6.2
1537,31.0,2.0,97130.0,1.0,17.0,10.0,5.0,10.0,8.0,9.0,6.61
1538,39.0,19.0,20620.0,1.0,13.0,21.0,4.0,21.0,13.0,3.0,6.06
1539,39.0,1.0,42840.0,4.0,17.0,12.0,0.0,1.0,0.0,0.0,10.01
1540,33.0,4.0,47880.0,3.0,11.0,9.0,0.0,7.0,0.0,1.0,7.39
1541,47.0,4.0,59060.0,4.0,23.0,21.0,4.0,3.0,1.0,1.0,6.53
1542,43.0,14.0,38860.0,1.0,17.0,9.0,2.0,9.0,0.0,0.0,6.35
1543,27.0,2.0,168230.0,0.0,17.0,6.0,3.0,5.0,1.0,4.0,9.28
1544,54.0,1.0,29330.0,3.0,12.0,20.0,2.0,4.0,0.0,3.0,6.09
1545,43.0,7.0,65000.0,8.0,23.0,10.0,3.0,1.0,0.0,0.0,7.2
1546,45.0,3.0,171740.0,9.0,14.0,12.0,6.0,10.0,9.0,8.0,7.11
1547,40.0,2.0,50330.0,2.0,14.0,6.0,6.0,4.0,0.0,2.0,9.9
1548,29.0,29.0,23070.0,1.0,13.0,7.0,0.0,7.0,0.0,7.0,10.49
1549,29.0,8.0,25870.0,0.0,22.0,4.0,3.0,3.0,2.0,2.0,6.91
1550,30.0,10.0,55070.0,1.0,12.0,10.0,2.0,10.0,1.0,2.0,7.62
1551,27.0,11.0,43930.0,1.0,18.0,8.0,2.0,8.0,0.0,7.0,6.11
1552,37.0,1.0,133480.0,7.0,14.0,8.0,4.0,6.0,0.0,4.0,6.0
1553,38.0,28.0,65830.0,0.0,12.0,12.0,1.0,11.0,2.0,9.0,9.01
1554,31.0,6.0,81030.0,1.0,15.0,11.0,5.0,11.0,4.0,10.0,10.41
1555,29.0,3.0,39780.0,1.0,11.0,7.0,0.0,7.0,1.0,7.0,8.42
1556,35.0,16.0,25440.0,0.0,13.0,17.0,3.0,16.0,0.0,13.0,7.91
1557,23.0,20.0,53990.0,1.0,23.0,4.0,2.0,4.0,0.0,2.0,7.07
1558,41.0,9.0,54870.0,6.0,19.0,8.0,0.0,5.0,1.0,2.0,9.71
1559,47.0,1.0,68340.0,3.0,16.0,5.0,2.0,0.0,0.0,0.0,7.82
1560,42.0,3.0,10910.0,2.0,22.0,16.0,0.0,1.0,0.0,0.0,6.29
1561,29.0,22.0,57360.0,1.0,22.0,4.0,1.0,4.0,0.0,2.0,6.32
1562,42.0,7.0,22260.0,0.0,12.0,4.0,3.0,3.0,1.0,0.0,8.81
1563,32.0,2.0,57470.0,1.0,13.0,8.0,0.0,8.0,0.0,7.0,7.73
1564,48.0,13.0,98540.0,3.0,16.0,15.0,2.0,0.0,0.0,0.0,7.29
1565,37.0,8.0,54670.0,4.0,12.0,13.0,2.0,7.0,6.0,7.0,10.8
1566,30.0,25.0,53800.0,7.0,21.0,4.0,0.0,2.0,2.0,2.0,10.4
1567,26.0,28.0,51510.0,1.0,15.0,8.0,3.0,8.0,7.0,7.0,5.98
1568,42.0,2.0,21330.0,3.0,13.0,14.0,2.0,1.0,0.0,0.0,6.1
1569,21.0,9.0,178750.0,1.0,12.0,3.0,5.0,3.0,1.0,2.0,8.1
1570,36.0,28.0,24320.0,4.0,22.0,7.0,4.0,1.0,0.0,0.0,7.29
1571,36.0,6.0,47710.0,4.0,13.0,16.0,2.0,13.0,1.0,12.0,7.08
1572,57.0,21.0,191610.0,2.0,18.0,15.0,2.0,3.0,1.0,2.0,6.31
1573,40.0,8.0,50870.0,3.0,14.0,10.0,3.0,7.0,1.0,7.0,8.09
1574,21.0,1.0,28630.0,1.0,14.0,3.0,2.0,3.0,2.0,2.0,7.98
1575,33.0,28.0,55610.0,1.0,21.0,1.0,3.0,1.0,0.0,0.0,10.5
1576,37.0,5.0,21440.0,6.0,19.0,17.0,3.0,5.0,0.0,3.0,8.02
1577,46.0,2.0,30650.0,2.0,11.0,7.0,3.0,1.0,0.0,0.0,6.11
1578,41.0,16.0,28100.0,1.0,11.0,8.0,3.0,8.0,7.0,7.0,7.57
1579,50.0,9.0,98880.0,6.0,15.0,20.0,2.0,4.0,1.0,3.0,6.92
1580,40.0,8.0,86280.0,2.0,20.0,8.0,2.0,6.0,1.0,0.0,9.31
1581,31.0,1.0,28670.0,0.0,24.0,3.0,5.0,2.0,2.0,2.0,10.8
1582,21.0,10.0,53730.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,5.99
1583,29.0,1.0,66670.0,9.0,12.0,6.0,6.0,3.0,1.0,2.0,7.79
1584,35.0,29.0,50030.0,9.0,15.0,10.0,2.0,1.0,0.0,0.0,7.71
1585,27.0,2.0,23670.0,1.0,12.0,5.0,2.0,5.0,0.0,4.0,6.21
1586,28.0,2.0,28580.0,1.0,12.0,7.0,2.0,7.0,0.0,7.0,7.09
1587,49.0,2.0,52040.0,8.0,14.0,26.0,3.0,5.0,0.0,0.0,7.8
1588,51.0,1.0,41050.0,4.0,22.0,18.0,2.0,7.0,0.0,7.0,7.6
1589,36.0,15.0,96790.0,4.0,12.0,6.0,1.0,2.0,2.0,2.0,6.01
1590,34.0,7.0,56170.0,8.0,25.0,9.0,3.0,5.0,0.0,4.0,9.08
1591,55.0,26.0,104480.0,2.0,13.0,30.0,3.0,5.0,1.0,2.0,8.69
1592,24.0,1.0,28970.0,1.0,18.0,5.0,4.0,5.0,0.0,3.0,10.01
1593,30.0,3.0,59680.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,6.9
1594,26.0,14.0,75100.0,0.0,18.0,7.0,3.0,6.0,0.0,4.0,7.02
1595,22.0,16.0,29910.0,1.0,19.0,2.0,3.0,2.0,1.0,2.0,6.26
1596,36.0,1.0,196360.0,1.0,12.0,10.0,3.0,10.0,9.0,0.0,6.4
1597,30.0,3.0,11290.0,9.0,19.0,3.0,2.0,1.0,0.0,0.0,8.19
1598,37.0,10.0,133410.0,1.0,14.0,18.0,3.0,18.0,12.0,17.0,6.46
1599,40.0,6.0,43320.0,7.0,14.0,8.0,3.0,5.0,1.0,3.0,6.68
1600,42.0,2.0,110310.0,3.0,12.0,8.0,2.0,5.0,1.0,2.0,7.48
1601,37.0,9.0,44400.0,2.0,11.0,18.0,3.0,1.0,0.0,1.0,9.92
1602,43.0,10.0,46170.0,1.0,11.0,25.0,2.0,25.0,3.0,9.0,7.36
1603,40.0,6.0,26470.0,6.0,13.0,20.0,2.0,1.0,0.0,0.0,7.51
1604,54.0,9.0,63230.0,4.0,23.0,24.0,2.0,4.0,1.0,2.0,5.98
1605,34.0,28.0,56770.0,9.0,20.0,6.0,3.0,3.0,1.0,2.0,6.87
1606,31.0,10.0,21870.0,1.0,15.0,13.0,2.0,13.0,3.0,12.0,6.07
1607,43.0,14.0,37480.0,7.0,14.0,8.0,3.0,3.0,1.0,2.0,7.73
1608,43.0,27.0,39770.0,4.0,18.0,8.0,3.0,5.0,0.0,2.0,8.94
1609,25.0,7.0,86330.0,1.0,19.0,5.0,2.0,5.0,1.0,3.0,10.9
1610,37.0,1.0,20080.0,3.0,22.0,15.0,5.0,13.0,10.0,7.0,10.74
1611,31.0,24.0,44400.0,1.0,13.0,4.0,2.0,4.0,3.0,2.0,7.13
1612,39.0,26.0,30670.0,1.0,20.0,21.0,5.0,21.0,1.0,6.0,9.02
1613,56.0,20.0,53210.0,9.0,14.0,36.0,1.0,7.0,7.0,7.0,7.39
1614,30.0,5.0,54100.0,0.0,17.0,6.0,2.0,5.0,4.0,4.0,7.59
1615,41.0,7.0,27820.0,1.0,14.0,10.0,2.0,10.0,0.0,7.0,6.64
1616,28.0,7.0,119570.0,1.0,13.0,10.0,2.0,10.0,1.0,8.0,6.21
1617,25.0,5.0,26600.0,5.0,13.0,6.0,3.0,2.0,0.0,2.0,6.49
1618,52.0,26.0,33750.0,2.0,21.0,28.0,2.0,5.0,0.0,4.0,8.2
1619,45.0,2.0,50980.0,3.0,14.0,8.0,4.0,2.0,0.0,2.0,6.78
1620,52.0,12.0,48780.0,2.0,11.0,31.0,3.0,5.0,1.0,4.0,7.31
1621,42.0,10.0,28370.0,2.0,13.0,19.0,0.0,5.0,0.0,2.0,6.82
1622,30.0,25.0,24060.0,2.0,20.0,11.0,5.0,5.0,0.0,2.0,7.29
1623,60.0,10.0,22690.0,5.0,18.0,33.0,4.0,29.0,11.0,10.0,6.16
1624,46.0,19.0,41080.0,2.0,14.0,19.0,5.0,10.0,0.0,8.0,7.6
1625,42.0,18.0,132060.0,0.0,13.0,7.0,2.0,6.0,0.0,4.0,6.61
1626,24.0,27.0,104220.0,1.0,17.0,6.0,0.0,5.0,1.0,4.0,10.6
1627,34.0,5.0,137440.0,0.0,20.0,3.0,3.0,2.0,1.0,0.0,6.18
1628,38.0,3.0,49070.0,1.0,11.0,1.0,3.0,1.0,0.0,0.0,8.65
1629,40.0,26.0,34820.0,0.0,18.0,21.0,2.0,20.0,1.0,12.0,6.02
1630,26.0,3.0,24360.0,1.0,24.0,3.0,2.0,3.0,0.0,2.0,6.27
1631,30.0,15.0,23800.0,4.0,18.0,9.0,2.0,5.0,1.0,4.0,7.88
1632,29.0,8.0,194310.0,1.0,11.0,10.0,3.0,10.0,0.0,7.0,7.19
1633,29.0,19.0,17900.0,5.0,16.0,6.0,4.0,2.0,1.0,1.0,6.61
1634,19.0,4.0,76440.0,1.0,15.0,1.0,2.0,1.0,0.0,0.0,7.87
1635,30.0,2.0,51310.0,0.0,15.0,10.0,2.0,9.0,7.0,8.0,6.68
1636,57.0,2.0,63060.0,3.0,12.0,32.0,3.0,1.0,0.0,0.0,6.34
1637,50.0,10.0,47870.0,0.0,12.0,28.0,3.0,27.0,15.0,7.0,7.2
1638,30.0,10.0,188800.0,0.0,22.0,12.0,3.0,11.0,6.0,7.0,6.26
1639,60.0,16.0,23390.0,4.0,20.0,22.0,4.0,18.0,13.0,11.0,7.21
1640,47.0,1.0,135700.0,5.0,16.0,20.0,2.0,5.0,0.0,4.0,7.8
1641,46.0,4.0,67120.0,6.0,21.0,26.0,3.0,3.0,0.0,1.0,6.79
1642,35.0,15.0,54060.0,0.0,12.0,6.0,2.0,5.0,4.0,3.0,6.53
1643,54.0,2.0,89380.0,7.0,11.0,19.0,2.0,1.0,0.0,0.0,7.68
1644,34.0,8.0,24390.0,3.0,11.0,14.0,2.0,7.0,5.0,7.0,7.61
1645,46.0,2.0,88370.0,2.0,18.0,15.0,3.0,3.0,1.0,2.0,9.22
1646,31.0,7.0,53430.0,1.0,14.0,13.0,3.0,13.0,0.0,8.0,6.41
1647,33.0,10.0,67280.0,7.0,22.0,15.0,2.0,7.0,7.0,7.0,8.51
1648,33.0,5.0,66520.0,7.0,25.0,8.0,5.0,4.0,1.0,3.0,7.02
1649,30.0,2.0,48500.0,0.0,12.0,4.0,4.0,3.0,1.0,2.0,6.54
1650,35.0,12.0,28090.0,4.0,23.0,10.0,2.0,8.0,0.0,0.0,8.91
1651,31.0,22.0,56890.0,3.0,15.0,12.0,2.0,1.0,0.0,0.0,6.61
1652,34.0,17.0,20010.0,9.0,22.0,11.0,5.0,3.0,0.0,2.0,10.99
1653,42.0,2.0,29770.0,4.0,15.0,8.0,3.0,2.0,2.0,0.0,7.78
1654,36.0,3.0,40250.0,1.0,11.0,10.0,3.0,10.0,9.0,7.0,7.23
1655,22.0,7.0,37850.0,5.0,13.0,4.0,2.0,2.0,1.0,2.0,6.45
1656,48.0,6.0,108540.0,2.0,14.0,14.0,6.0,9.0,6.0,7.0,6.8
1657,55.0,1.0,120310.0,3.0,11.0,37.0,5.0,10.0,7.0,7.0,7.37
1658,41.0,3.0,99360.0,7.0,17.0,16.0,2.0,14.0,1.0,10.0,6.22
1659,35.0,22.0,29660.0,9.0,18.0,15.0,2.0,11.0,6.0,9.0,5.99
1660,40.0,15.0,25710.0,7.0,14.0,22.0,1.0,20.0,5.0,13.0,7.32
1661,39.0,12.0,99910.0,1.0,16.0,8.0,3.0,8.0,0.0,7.0,7.12
1662,31.0,1.0,61420.0,4.0,13.0,10.0,2.0,6.0,0.0,5.0,8.68
1663,42.0,5.0,53900.0,1.0,14.0,10.0,3.0,10.0,5.0,8.0,10.77
1664,45.0,2.0,44040.0,0.0,23.0,9.0,2.0,8.0,3.0,7.0,7.43
1665,26.0,2.0,59930.0,0.0,12.0,8.0,3.0,7.0,1.0,0.0,9.17
1666,29.0,5.0,51300.0,4.0,11.0,8.0,3.0,3.0,1.0,2.0,7.4
1667,33.0,16.0,20900.0,4.0,16.0,10.0,2.0,6.0,0.0,5.0,7.38
1668,31.0,2.0,29090.0,9.0,14.0,10.0,2.0,5.0,0.0,1.0,6.71
1669,18.0,2.0,34680.0,1.0,18.0,0.0,4.0,0.0,0.0,0.0,9.18
1670,40.0,1.0,30680.0,3.0,19.0,20.0,3.0,1.0,0.0,1.0,6.91
1671,41.0,23.0,26700.0,2.0,15.0,10.0,2.0,8.0,0.0,7.0,9.31
1672,26.0,9.0,26930.0,5.0,17.0,8.0,3.0,0.0,0.0,0.0,6.0
1673,35.0,16.0,95260.0,1.0,15.0,5.0,2.0,5.0,0.0,3.0,6.31
1674,34.0,26.0,52370.0,1.0,19.0,10.0,3.0,10.0,5.0,7.0,6.44
1675,26.0,1.0,24260.0,1.0,22.0,1.0,3.0,1.0,0.0,0.0,8.71
1676,37.0,8.0,41930.0,4.0,16.0,12.0,5.0,6.0,1.0,2.0,7.42
1677,46.0,4.0,29110.0,5.0,13.0,28.0,3.0,2.0,1.0,2.0,6.17
1678,41.0,24.0,26610.0,7.0,14.0,22.0,2.0,18.0,11.0,8.0,7.72
1679,37.0,7.0,20280.0,1.0,16.0,9.0,3.0,9.0,7.0,7.0,7.49
1680,52.0,2.0,99800.0,3.0,11.0,18.0,2.0,10.0,6.0,9.0,9.08
1681,32.0,7.0,32980.0,8.0,22.0,6.0,4.0,4.0,1.0,2.0,6.01
1682,24.0,22.0,29350.0,0.0,14.0,3.0,5.0,2.0,2.0,1.0,5.97
1683,38.0,5.0,154270.0,3.0,16.0,18.0,2.0,1.0,0.0,0.0,6.02
1684,37.0,1.0,39440.0,6.0,11.0,8.0,3.0,6.0,4.0,3.0,6.89
1685,49.0,21.0,40110.0,1.0,18.0,31.0,2.0,31.0,0.0,9.0,10.8
1686,24.0,1.0,34070.0,1.0,15.0,6.0,2.0,6.0,1.0,4.0,9.01
1687,26.0,19.0,119940.0,1.0,14.0,6.0,6.0,5.0,1.0,4.0,7.38
1688,24.0,7.0,12320.0,1.0,12.0,1.0,4.0,1.0,0.0,0.0,6.79
1689,50.0,2.0,29600.0,1.0,14.0,32.0,2.0,32.0,10.0,7.0,6.77
1690,25.0,2.0,190940.0,1.0,16.0,7.0,3.0,7.0,0.0,6.0,7.41
1691,24.0,2.0,39190.0,1.0,21.0,6.0,3.0,6.0,1.0,2.0,10.8
1692,30.0,9.0,68250.0,1.0,14.0,1.0,2.0,1.0,0.0,0.0,6.95
1693,34.0,6.0,102480.0,1.0,12.0,6.0,4.0,6.0,1.0,3.0,8.88
1694,31.0,9.0,189470.0,2.0,12.0,9.0,2.0,3.0,1.0,2.0,6.7
1695,35.0,2.0,24960.0,4.0,17.0,9.0,3.0,3.0,0.0,2.0,7.86
1696,31.0,1.0,64650.0,4.0,17.0,13.0,3.0,7.0,5.0,7.0,6.29
1697,27.0,22.0,22060.0,0.0,14.0,6.0,4.0,5.0,0.0,3.0,7.85
1698,37.0,9.0,20860.0,4.0,14.0,17.0,3.0,3.0,1.0,0.0,8.91
1699,20.0,17.0,22930.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,7.09
1700,42.0,28.0,26450.0,1.0,15.0,10.0,5.0,10.0,2.0,2.0,7.51
1701,43.0,10.0,26830.0,4.0,11.0,21.0,3.0,1.0,0.0,0.0,8.72
1702,38.0,2.0,20140.0,3.0,17.0,8.0,5.0,0.0,0.0,0.0,6.79
1703,43.0,4.0,34190.0,3.0,11.0,10.0,5.0,8.0,4.0,7.0,9.14
1704,48.0,8.0,53760.0,7.0,13.0,21.0,3.0,3.0,0.0,2.0,7.01
1705,44.0,29.0,19510.0,4.0,22.0,10.0,4.0,2.0,0.0,2.0,6.7
1706,34.0,13.0,23410.0,1.0,20.0,8.0,3.0,8.0,0.0,6.0,8.38
1707,27.0,27.0,22930.0,0.0,18.0,5.0,0.0,4.0,0.0,2.0,6.51
1708,21.0,16.0,87260.0,1.0,11.0,3.0,2.0,3.0,1.0,2.0,7.2
1709,44.0,2.0,40110.0,4.0,14.0,26.0,2.0,2.0,0.0,1.0,8.65
1710,22.0,2.0,195450.0,0.0,14.0,3.0,3.0,2.0,2.0,2.0,6.0
1711,33.0,13.0,45680.0,2.0,18.0,6.0,2.0,5.0,1.0,2.0,7.33
1712,32.0,1.0,30220.0,1.0,16.0,6.0,3.0,6.0,0.0,5.0,9.39
1713,30.0,4.0,57720.0,1.0,17.0,1.0,3.0,1.0,0.0,0.0,7.31
1714,53.0,24.0,22690.0,7.0,11.0,18.0,2.0,14.0,8.0,10.0,7.11
1715,34.0,1.0,53810.0,1.0,12.0,10.0,0.0,10.0,8.0,8.0,7.4
1716,45.0,19.0,34410.0,2.0,13.0,5.0,5.0,1.0,0.0,0.0,7.62
1717,26.0,7.0,54540.0,1.0,13.0,3.0,5.0,3.0,0.0,2.0,10.01
1718,37.0,4.0,98840.0,1.0,14.0,10.0,3.0,10.0,7.0,8.0,6.18
1719,29.0,2.0,41570.0,1.0,17.0,6.0,2.0,6.0,1.0,2.0,6.8
1720,35.0,10.0,134580.0,1.0,11.0,17.0,3.0,17.0,11.0,8.0,6.73
1721,33.0,8.0,90690.0,3.0,25.0,15.0,3.0,13.0,4.0,7.0,7.5
1722,54.0,5.0,40140.0,2.0,19.0,16.0,4.0,9.0,7.0,1.0,6.4
1723,36.0,8.0,59150.0,2.0,13.0,13.0,3.0,3.0,0.0,2.0,10.71
1724,27.0,9.0,59930.0,0.0,14.0,5.0,3.0,4.0,1.0,1.0,7.0
1725,20.0,1.0,61620.0,1.0,12.0,1.0,2.0,1.0,1.0,1.0,8.61
1726,33.0,15.0,24060.0,1.0,11.0,10.0,3.0,10.0,9.0,7.0,10.42
1727,35.0,2.0,187400.0,1.0,19.0,1.0,2.0,1.0,0.0,0.0,6.67
1728,23.0,2.0,76370.0,2.0,11.0,5.0,3.0,3.0,0.0,2.0,7.07
1729,25.0,11.0,100960.0,0.0,11.0,4.0,3.0,3.0,1.0,2.0,7.71
1730,38.0,16.0,147560.0,0.0,20.0,8.0,3.0,7.0,0.0,5.0,6.81
1731,29.0,2.0,64990.0,1.0,18.0,10.0,3.0,10.0,2.0,8.0,7.77
