EmployeeID,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
1092,26.0,26.0,68120.0,1.0,13.0,1.0,2.0,1.0,1.0,0.0,9.3,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Human Resources,Married,2,3,2.0,3.0,2.0,0,Others,Resignation
1093,27.0,4.0,51710.0,0.0,20.0,9.0,1.0,8.0,0.0,7.0,7.59,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Manufacturing Director,Single,2,4,1.0,3.0,3.0,1,Others,Resignation
1094,48.0,2.0,197400.0,3.0,14.0,24.0,2.0,22.0,4.0,7.0,7.23,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Director,Divorced,4,3,4.0,4.0,3.0,0,Others,Resignation
1095,44.0,1.0,187110.0,2.0,12.0,10.0,0.0,2.0,2.0,2.0,7.08,Travel_Rarely,Sales,2,Medical,Male,4,Manager,Married,3,3,2.0,1.0,3.0,1,Others,Resignation
1096,34.0,27.0,36920.0,1.0,12.0,5.0,5.0,5.0,3.0,0.0,10.19,Non-Travel,Research & Development,2,Life Sciences,Female,1,Sales Representative,Married,3,3,4.0,1.0,3.0,1,Others,Resignation
1097,56.0,1.0,25590.0,1.0,21.0,5.0,3.0,4.0,1.0,0.0,6.87,Travel_Rarely,Human Resources,2,Medical,Female,5,Sales Executive,Single,3,4,1.0,4.0,3.0,0,Others,Resignation
1098,36.0,13.0,25170.0,2.0,14.0,12.0,3.0,4.0,1.0,3.0,7.29,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Married,3,3,3.0,2.0,1.0,0,Others,Resignation
1099,41.0,5.0,66230.0,5.0,18.0,14.0,3.0,5.0,1.0,4.0,6.41,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Sales Executive,Married,3,3,3.0,2.0,3.0,0,Others,Resignation
1100,42.0,7.0,182650.0,9.0,12.0,18.0,4.0,13.0,5.0,7.0,7.38,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,3,3,3.0,1.0,4.0,1,Others,Resignation
1101,31.0,9.0,161240.0,2.0,23.0,8.0,2.0,5.0,1.0,4.0,8.33,Travel_Rarely,Sales,4,Life Sciences,Female,1,Sales Executive,Divorced,2,4,3.0,4.0,3.0,1,Others,Resignation
1102,34.0,8.0,25850.0,3.0,12.0,9.0,5.0,4.0,0.0,1.0,9.21,Travel_Rarely,Research & Development,1,Life Sciences,Female,3,Laboratory Technician,Married,3,3,4.0,4.0,2.0,0,Others,Resignation
1103,31.0,25.0,182130.0,8.0,21.0,4.0,3.0,2.0,2.0,2.0,6.8,Travel_Rarely,Sales,2,Life Sciences,Female,3,Manufacturing Director,Divorced,4,4,1.0,3.0,2.0,2,Others,Resignation
1104,26.0,16.0,83800.0,2.0,14.0,8.0,3.0,7.0,7.0,7.0,6.07,Travel_Frequently,Sales,2,Life Sciences,Male,2,Healthcare Representative,Married,4,3,3.0,4.0,3.0,0,Others,Resignation
1105,45.0,8.0,29940.0,4.0,18.0,12.0,2.0,4.0,0.0,3.0,7.78,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manager,Single,3,3,2.0,3.0,3.0,1,Others,Resignation
1106,33.0,1.0,12230.0,1.0,13.0,10.0,3.0,10.0,0.0,9.0,6.45,Travel_Rarely,Sales,3,Life Sciences,Female,5,Sales Executive,Single,3,3,2.0,3.0,2.0,1,Others,Resignation
1107,28.0,8.0,11180.0,1.0,11.0,7.0,3.0,7.0,0.0,7.0,10.6,Travel_Frequently,Sales,3,Life Sciences,Male,4,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
1108,29.0,2.0,28750.0,1.0,11.0,1.0,3.0,1.0,0.0,0.0,6.81,Travel_Frequently,Human Resources,4,Human Resources,Male,2,Sales Executive,Single,3,3,3.0,1.0,3.0,0,Others,Resignation
1109,39.0,8.0,188240.0,6.0,19.0,10.0,4.0,3.0,1.0,2.0,6.29,Non-Travel,Research & Development,5,Medical,Female,2,Sales Representative,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
1110,27.0,3.0,135770.0,1.0,12.0,6.0,2.0,5.0,1.0,2.0,7.29,Travel_Rarely,Sales,2,Technical Degree,Male,2,Healthcare Representative,Married,3,3,2.0,2.0,2.0,1,Others,Resignation
1111,34.0,9.0,26250.0,1.0,12.0,16.0,4.0,15.0,6.0,11.0,8.93,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,3.0,4.0,3.0,3,Others,Resignation
1112,28.0,25.0,187890.0,3.0,16.0,6.0,4.0,2.0,2.0,2.0,9.42,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Director,Single,3,3,4.0,3.0,3.0,1,Stress,Resignation
1113,47.0,1.0,45380.0,8.0,11.0,16.0,3.0,8.0,1.0,7.0,6.0,Non-Travel,Research & Development,4,Medical,Male,1,Research Scientist,Married,3,3,3.0,2.0,4.0,0,Others,Resignation
1114,56.0,4.0,198470.0,4.0,14.0,6.0,6.0,0.0,0.0,0.0,7.89,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,3,3,4.0,1.0,3.0,0,Others,Resignation
1115,39.0,1.0,105120.0,1.0,12.0,10.0,2.0,10.0,7.0,9.0,6.99,Travel_Rarely,Research & Development,3,Other,Female,1,Laboratory Technician,Married,3,3,1.0,1.0,3.0,1,Others,Resignation
1116,38.0,4.0,44440.0,1.0,13.0,20.0,2.0,20.0,0.0,7.0,10.81,Travel_Frequently,Research & Development,2,Medical,Female,1,Manager,Divorced,3,3,4.0,2.0,3.0,0,Others,Resignation
1117,58.0,5.0,21540.0,4.0,21.0,29.0,3.0,1.0,0.0,0.0,9.89,Travel_Rarely,Sales,3,Marketing,Male,5,Sales Representative,Married,3,4,4.0,4.0,2.0,1,Others,Resignation
1118,32.0,9.0,191900.0,3.0,17.0,8.0,2.0,4.0,0.0,3.0,10.22,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Single,3,3,1.0,3.0,3.0,1,Salary,Resignation
1119,38.0,3.0,44900.0,2.0,21.0,10.0,1.0,5.0,0.0,3.0,7.62,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Divorced,3,4,2.0,4.0,4.0,1,Others,Resignation
1120,49.0,11.0,35060.0,3.0,11.0,28.0,4.0,5.0,4.0,3.0,6.29,Travel_Frequently,Sales,4,Life Sciences,Male,2,Research Scientist,Married,2,3,2.0,4.0,3.0,1,Others,Resignation
1121,42.0,1.0,23720.0,3.0,12.0,14.0,3.0,0.0,0.0,0.0,8.7,Travel_Rarely,Sales,3,Life Sciences,Female,1,Sales Executive,Divorced,3,3,2.0,4.0,3.0,1,Others,Resignation
1122,27.0,8.0,102310.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,6.5,Travel_Frequently,Sales,1,Life Sciences,Male,4,Laboratory Technician,Married,3,3,1.0,2.0,3.0,1,Others,Resignation
1123,35.0,25.0,54100.0,0.0,18.0,6.0,4.0,5.0,0.0,4.0,6.61,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Married,3,3,2.0,1.0,1.0,0,Others,Resignation
1124,28.0,21.0,79780.0,1.0,16.0,5.0,2.0,5.0,1.0,4.0,6.67,Non-Travel,Research & Development,1,Medical,Male,3,Research Scientist,Single,3,3,3.0,3.0,2.0,2,Others,Resignation
1125,31.0,23.0,38670.0,1.0,11.0,4.0,4.0,4.0,2.0,3.0,9.81,Non-Travel,Sales,1,Medical,Male,1,Sales Executive,Divorced,4,3,3.0,1.0,4.0,1,Others,Resignation
1126,36.0,1.0,28380.0,1.0,19.0,5.0,5.0,5.0,0.0,2.0,7.1,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Married,1,3,1.0,2.0,3.0,2,Others,Resignation
1127,34.0,2.0,46950.0,1.0,16.0,14.0,2.0,14.0,2.0,1.0,6.02,Travel_Rarely,Sales,3,Marketing,Male,4,Healthcare Representative,Single,3,3,1.0,4.0,2.0,1,Others,Resignation
1128,34.0,19.0,33390.0,1.0,16.0,9.0,2.0,8.0,1.0,1.0,6.8,Travel_Rarely,Research & Development,3,Technical Degree,Female,1,Research Director,Divorced,2,3,4.0,3.0,2.0,0,Others,Resignation
1129,26.0,2.0,20800.0,0.0,13.0,8.0,6.0,7.0,7.0,6.0,6.77,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Single,4,3,3.0,1.0,2.0,0,Others,Resignation
1130,29.0,2.0,20960.0,0.0,22.0,6.0,2.0,5.0,0.0,2.0,7.72,Travel_Rarely,Research & Development,4,Other,Male,2,Laboratory Technician,Married,4,4,1.0,1.0,2.0,0,Others,Resignation
1131,32.0,3.0,62090.0,5.0,17.0,9.0,5.0,5.0,1.0,2.0,6.59,Non-Travel,Research & Development,1,Life Sciences,Male,3,Manager,Divorced,4,3,3.0,4.0,3.0,1,Others,Resignation
1132,31.0,25.0,180610.0,1.0,14.0,10.0,2.0,10.0,8.0,7.0,6.92,Travel_Frequently,Research & Development,5,Technical Degree,Female,2,Human Resources,Married,3,3,4.0,1.0,3.0,1,Others,Resignation
1133,28.0,7.0,171230.0,5.0,15.0,6.0,2.0,4.0,0.0,3.0,6.32,Travel_Rarely,Sales,5,Life Sciences,Female,2,Sales Representative,Divorced,2,3,3.0,4.0,2.0,1,Others,Resignation
1134,38.0,9.0,23720.0,4.0,12.0,20.0,3.0,1.0,0.0,0.0,7.18,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Sales Representative,Single,2,3,1.0,1.0,2.0,0,Others,Resignation
1135,35.0,5.0,48830.0,1.0,18.0,10.0,1.0,10.0,0.0,9.0,8.82,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Representative,Married,1,3,3.0,4.0,3.0,1,Others,Resignation
1136,27.0,2.0,39040.0,1.0,15.0,7.0,2.0,7.0,0.0,7.0,7.89,Travel_Rarely,Sales,3,Life Sciences,Female,1,Manager,Single,3,3,4.0,4.0,3.0,0,Others,Resignation
1137,32.0,8.0,46270.0,8.0,17.0,8.0,2.0,1.0,0.0,0.0,7.3,Travel_Rarely,Research & Development,1,Medical,Female,2,Research Scientist,Single,2,3,4.0,4.0,3.0,1,Others,Resignation
1138,31.0,2.0,70940.0,1.0,14.0,10.0,2.0,10.0,0.0,8.0,10.32,Travel_Frequently,Research & Development,1,Other,Male,3,Sales Executive,Married,3,3,1.0,4.0,3.0,1,Salary,Resignation
1139,53.0,18.0,34230.0,6.0,15.0,15.0,4.0,2.0,2.0,2.0,10.81,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Single,3,3,1.0,1.0,2.0,1,Others,Resignation
1140,54.0,14.0,66740.0,3.0,17.0,9.0,2.0,4.0,2.0,3.0,7.9,Travel_Rarely,Research & Development,3,Other,Male,3,Research Scientist,Married,3,3,1.0,3.0,2.0,1,Others,Resignation
1141,33.0,2.0,168800.0,1.0,14.0,9.0,2.0,9.0,2.0,8.0,7.9,Travel_Frequently,Research & Development,4,Medical,Female,4,Sales Executive,Divorced,3,3,4.0,3.0,3.0,3,Others,Resignation
1142,43.0,3.0,90940.0,1.0,12.0,10.0,0.0,10.0,0.0,9.0,7.48,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
1143,38.0,2.0,84460.0,0.0,14.0,7.0,3.0,6.0,1.0,2.0,7.96,Travel_Frequently,Research & Development,5,Medical,Female,4,Sales Executive,Married,2,3,4.0,2.0,3.0,0,Others,Resignation
1144,55.0,9.0,119160.0,4.0,15.0,35.0,3.0,10.0,1.0,4.0,8.19,Travel_Rarely,Sales,3,Marketing,Male,2,Laboratory Technician,Married,2,3,3.0,2.0,3.0,1,Others,Resignation
1145,31.0,6.0,45340.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,10.81,Travel_Rarely,Sales,3,Other,Male,1,Manufacturing Director,Divorced,3,3,4.0,4.0,3.0,0,Others,Resignation
1146,39.0,4.0,98520.0,0.0,12.0,21.0,5.0,20.0,11.0,10.0,6.09,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,2,3,2.0,1.0,3.0,1,Others,Resignation
1147,42.0,10.0,61510.0,1.0,13.0,20.0,3.0,20.0,3.0,7.0,6.59,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
1148,31.0,14.0,23020.0,4.0,14.0,13.0,3.0,11.0,4.0,8.0,6.1,Non-Travel,Research & Development,2,Life Sciences,Male,2,Healthcare Representative,Married,3,3,3.0,3.0,4.0,0,Others,Resignation
1149,54.0,1.0,23620.0,6.0,13.0,9.0,2.0,5.0,1.0,4.0,10.51,Travel_Rarely,Research & Development,3,Medical,Female,2,Human Resources,Single,4,3,3.0,1.0,3.0,1,Others,Resignation
1150,24.0,5.0,178610.0,1.0,11.0,4.0,5.0,4.0,1.0,2.0,6.88,Travel_Rarely,Research & Development,4,Other,Male,1,Manufacturing Director,Single,1,3,2.0,3.0,2.0,2,Others,Resignation
1151,23.0,7.0,191870.0,1.0,11.0,5.0,2.0,5.0,1.0,4.0,6.99,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,3,3,4.0,4.0,4.0,1,Others,Resignation
1152,40.0,21.0,197170.0,1.0,21.0,10.0,1.0,10.0,9.0,4.0,7.81,Travel_Frequently,Research & Development,3,Medical,Female,3,Research Scientist,Married,2,4,4.0,3.0,4.0,0,Others,Resignation
1153,40.0,8.0,35440.0,3.0,18.0,15.0,3.0,11.0,5.0,10.0,6.16,Travel_Rarely,Research & Development,1,Medical,Female,5,Research Scientist,Married,2,3,2.0,2.0,3.0,3,Others,Resignation
1154,25.0,20.0,85000.0,4.0,12.0,6.0,2.0,2.0,1.0,2.0,6.21,Travel_Rarely,Sales,5,Medical,Female,2,Laboratory Technician,Married,3,3,3.0,2.0,3.0,0,Others,Resignation
1155,30.0,20.0,46610.0,1.0,11.0,12.0,3.0,12.0,1.0,7.0,6.08,Travel_Rarely,Human Resources,4,Life Sciences,Male,2,Research Scientist,Married,2,3,4.0,2.0,2.0,0,Others,Resignation
1156,25.0,7.0,41030.0,6.0,15.0,7.0,2.0,2.0,0.0,2.0,10.19,Travel_Rarely,Research & Development,2,Medical,Male,5,Sales Executive,Divorced,3,3,4.0,3.0,2.0,1,Others,Resignation
1157,47.0,1.0,42490.0,2.0,13.0,25.0,2.0,17.0,12.0,11.0,7.78,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,2,3,1.0,3.0,3.0,1,Others,Resignation
1158,33.0,1.0,140260.0,1.0,12.0,1.0,4.0,1.0,0.0,0.0,6.17,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,3,3,2.0,3.0,2.0,0,Others,Resignation
1159,38.0,19.0,68930.0,0.0,17.0,16.0,3.0,15.0,5.0,8.0,7.9,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Sales Executive,Married,3,3,4.0,2.0,3.0,0,Others,Resignation
1160,31.0,10.0,61250.0,0.0,13.0,3.0,3.0,2.0,1.0,2.0,7.18,Travel_Rarely,Research & Development,4,Medical,Female,3,Sales Executive,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
1161,38.0,1.0,36690.0,2.0,19.0,10.0,2.0,8.0,7.0,7.0,6.51,Travel_Frequently,Research & Development,4,Other,Male,2,Research Scientist,Married,3,3,1.0,3.0,3.0,0,Others,Resignation
1162,42.0,6.0,100080.0,6.0,19.0,9.0,3.0,4.0,1.0,2.0,9.77,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,1,3,4.0,1.0,2.0,1,Others,Resignation
1163,41.0,2.0,23870.0,3.0,17.0,12.0,1.0,5.0,1.0,0.0,7.7,Travel_Rarely,Sales,2,Medical,Male,1,Healthcare Representative,Married,1,3,4.0,4.0,3.0,1,Others,Resignation
1164,47.0,21.0,46390.0,0.0,11.0,14.0,2.0,13.0,5.0,12.0,7.23,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Married,2,3,3.0,2.0,1.0,1,Others,Resignation
1165,35.0,4.0,78980.0,7.0,15.0,5.0,2.0,2.0,2.0,2.0,10.4,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,2,3,4.0,3.0,3.0,0,Others,Resignation
1166,22.0,12.0,25340.0,0.0,11.0,4.0,1.0,3.0,1.0,2.0,6.4,Travel_Rarely,Human Resources,1,Human Resources,Male,2,Sales Executive,Single,3,3,4.0,3.0,4.0,0,Others,Resignation
1167,35.0,9.0,131420.0,1.0,25.0,10.0,4.0,10.0,0.0,8.0,8.0,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Single,3,4,2.0,3.0,3.0,2,Others,Resignation
1168,33.0,3.0,16110.0,0.0,14.0,10.0,2.0,9.0,8.0,1.0,9.1,Travel_Rarely,Sales,4,Medical,Male,3,Healthcare Representative,Married,2,3,2.0,4.0,3.0,0,Others,Resignation
1169,32.0,3.0,53630.0,1.0,13.0,6.0,4.0,6.0,4.0,1.0,6.99,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Manufacturing Director,Single,3,3,3.0,2.0,3.0,0,Others,Resignation
1170,40.0,1.0,50710.0,8.0,17.0,8.0,3.0,1.0,0.0,0.0,6.16,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Director,Married,2,3,1.0,4.0,2.0,1,Others,Resignation
1171,32.0,1.0,136950.0,0.0,13.0,3.0,3.0,2.0,2.0,2.0,6.01,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,3,3,2.0,2.0,3.0,0,Others,Resignation
1172,39.0,4.0,134020.0,7.0,14.0,18.0,1.0,7.0,1.0,7.0,8.02,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,3,3,1.0,4.0,3.0,1,Others,Resignation
1173,38.0,20.0,20290.0,3.0,11.0,20.0,3.0,18.0,1.0,11.0,8.0,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Married,2,3,2.0,3.0,3.0,1,Others,Resignation
1174,32.0,18.0,63770.0,1.0,12.0,14.0,3.0,14.0,5.0,7.0,7.9,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Married,3,3,3.0,4.0,3.0,2,Others,Resignation
1175,37.0,1.0,54290.0,1.0,17.0,16.0,3.0,16.0,6.0,8.0,9.39,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Sales Executive,Married,3,3,3.0,4.0,3.0,1,Others,Resignation
1176,25.0,2.0,27850.0,0.0,21.0,6.0,2.0,5.0,0.0,4.0,7.97,Travel_Rarely,Research & Development,4,Medical,Female,2,Manufacturing Director,Divorced,3,4,1.0,3.0,2.0,0,Others,Resignation
1177,52.0,2.0,46140.0,2.0,16.0,16.0,3.0,9.0,0.0,0.0,6.81,Non-Travel,Research & Development,4,Other,Male,1,Manager,Divorced,3,3,1.0,4.0,2.0,1,Others,Resignation
1178,44.0,8.0,26100.0,6.0,15.0,6.0,2.0,4.0,1.0,2.0,10.8,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Sales Representative,Single,3,3,2.0,4.0,3.0,0,Others,Resignation
1179,21.0,10.0,66870.0,1.0,19.0,2.0,0.0,2.0,1.0,2.0,8.16,Travel_Rarely,Sales,5,Medical,Male,3,Research Scientist,Single,3,3,3.0,1.0,3.0,3,Others,Resignation
1180,39.0,3.0,47240.0,2.0,12.0,21.0,4.0,6.0,1.0,3.0,6.31,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Director,Single,4,3,4.0,4.0,2.0,1,Others,Resignation
1181,23.0,2.0,61790.0,1.0,11.0,1.0,3.0,1.0,1.0,0.0,8.03,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,4.0,1.0,2.0,0,Salary,Resignation
1182,36.0,24.0,61200.0,0.0,19.0,10.0,2.0,9.0,3.0,4.0,7.79,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
1183,36.0,16.0,105960.0,7.0,15.0,18.0,3.0,4.0,0.0,2.0,7.84,Travel_Frequently,Research & Development,1,Medical,Male,2,Sales Executive,Divorced,2,3,4.0,2.0,3.0,0,Others,Resignation
1184,56.0,8.0,54670.0,1.0,20.0,13.0,6.0,13.0,1.0,9.0,6.59,Non-Travel,Research & Development,1,Life Sciences,Male,1,Sales Executive,Divorced,2,4,3.0,3.0,2.0,0,Others,Resignation
1185,29.0,9.0,29960.0,9.0,25.0,4.0,4.0,2.0,2.0,2.0,10.9,Travel_Rarely,Research & Development,4,Medical,Male,2,Sales Representative,Married,3,4,1.0,4.0,4.0,0,Stress,Resignation
1186,42.0,17.0,99980.0,5.0,24.0,24.0,3.0,22.0,4.0,14.0,7.4,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Research Scientist,Married,2,4,1.0,3.0,2.0,2,Others,Resignation
1187,56.0,10.0,40780.0,8.0,24.0,14.0,3.0,10.0,9.0,8.0,6.82,Travel_Rarely,Sales,4,Other,Male,2,Sales Executive,Married,3,4,4.0,3.0,1.0,1,Others,Resignation
1188,41.0,13.0,109200.0,0.0,15.0,21.0,3.0,20.0,0.0,10.0,7.8,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Healthcare Representative,Married,4,3,1.0,2.0,3.0,1,Others,Resignation
1189,34.0,1.0,62320.0,1.0,13.0,8.0,3.0,8.0,1.0,7.0,7.38,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,3,3,4.0,3.0,3.0,1,Others,Resignation
1190,36.0,1.0,132470.0,1.0,14.0,15.0,3.0,15.0,11.0,11.0,7.68,Non-Travel,Sales,1,Medical,Female,1,Human Resources,Divorced,3,3,4.0,4.0,2.0,0,Others,Resignation
1191,41.0,1.0,40810.0,2.0,13.0,14.0,3.0,5.0,0.0,4.0,7.09,Travel_Rarely,Research & Development,5,Medical,Male,1,Healthcare Representative,Divorced,3,3,3.0,2.0,3.0,0,Others,Resignation
1192,32.0,9.0,57690.0,1.0,11.0,4.0,3.0,4.0,1.0,2.0,6.73,Travel_Rarely,Sales,4,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,1.0,3.0,0,Others,Resignation
1193,35.0,16.0,23940.0,1.0,16.0,9.0,3.0,9.0,1.0,7.0,10.5,Travel_Rarely,Research & Development,3,Medical,Female,2,Healthcare Representative,Single,3,3,3.0,4.0,3.0,1,Others,Resignation
1194,38.0,23.0,39040.0,1.0,22.0,10.0,3.0,10.0,1.0,9.0,6.91,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Representative,Married,2,4,1.0,4.0,3.0,0,Others,Resignation
1195,50.0,4.0,167990.0,7.0,14.0,12.0,2.0,6.0,0.0,1.0,7.21,Travel_Frequently,Sales,2,Life Sciences,Female,2,Laboratory Technician,Divorced,2,3,2.0,3.0,3.0,1,Salary,Resignation
1196,36.0,22.0,29500.0,4.0,14.0,8.0,1.0,6.0,0.0,0.0,6.28,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Healthcare Representative,Married,2,3,2.0,4.0,2.0,0,Others,Resignation
1197,45.0,24.0,36290.0,8.0,16.0,8.0,2.0,5.0,0.0,1.0,6.08,Travel_Rarely,Sales,3,Life Sciences,Male,1,Laboratory Technician,Single,4,3,4.0,3.0,3.0,1,Others,Resignation
1198,40.0,10.0,93620.0,2.0,11.0,8.0,6.0,2.0,2.0,2.0,6.21,Travel_Rarely,Sales,4,Life Sciences,Male,1,Research Scientist,Single,3,3,3.0,3.0,3.0,1,Others,Resignation
1199,35.0,7.0,32290.0,1.0,25.0,10.0,2.0,10.0,0.0,2.0,8.43,Travel_Frequently,Sales,2,Life Sciences,Male,2,Manufacturing Director,Married,2,4,3.0,3.0,4.0,0,Others,Resignation
1200,40.0,17.0,35780.0,2.0,14.0,20.0,2.0,5.0,0.0,2.0,7.48,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manager,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
1201,35.0,14.0,79880.0,1.0,18.0,4.0,3.0,4.0,1.0,1.0,6.9,Travel_Rarely,Human Resources,1,Life Sciences,Male,2,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
1202,29.0,1.0,42840.0,4.0,11.0,10.0,5.0,4.0,0.0,3.0,9.82,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Executive,Married,2,3,4.0,2.0,3.0,0,Others,Resignation
1203,29.0,5.0,75530.0,1.0,19.0,5.0,3.0,5.0,0.0,4.0,6.08,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Representative,Single,3,3,4.0,1.0,1.0,0,Others,Resignation
1204,50.0,17.0,173280.0,4.0,15.0,20.0,1.0,3.0,2.0,0.0,9.62,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,3,3,4.0,1.0,3.0,2,Salary,Resignation
1205,39.0,25.0,197010.0,0.0,11.0,21.0,3.0,20.0,9.0,6.0,7.51,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Married,4,3,2.0,4.0,2.0,0,Others,Resignation
1206,31.0,8.0,147320.0,0.0,12.0,10.0,3.0,9.0,1.0,7.0,7.31,Non-Travel,Research & Development,4,Life Sciences,Female,4,Sales Executive,Single,3,3,2.0,1.0,3.0,0,Others,Resignation
1207,26.0,11.0,92780.0,0.0,20.0,5.0,3.0,4.0,0.0,0.0,7.5,Travel_Rarely,Research & Development,4,Medical,Male,2,Manager,Single,3,4,4.0,3.0,3.0,0,Others,Resignation
1208,36.0,5.0,13590.0,4.0,12.0,17.0,2.0,5.0,0.0,3.0,7.69,Travel_Frequently,Research & Development,1,Technical Degree,Male,1,Sales Executive,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
1209,39.0,2.0,47790.0,4.0,14.0,9.0,3.0,7.0,1.0,7.0,6.05,Travel_Rarely,Research & Development,1,Medical,Female,1,Research Scientist,Married,3,3,4.0,1.0,3.0,2,Others,Resignation
1210,27.0,8.0,164220.0,1.0,20.0,6.0,3.0,6.0,0.0,3.0,9.29,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,Married,3,4,2.0,2.0,3.0,1,Others,Resignation
1211,49.0,6.0,29960.0,2.0,18.0,17.0,2.0,9.0,0.0,8.0,6.4,Travel_Frequently,Research & Development,1,Medical,Male,3,Healthcare Representative,Married,2,3,4.0,2.0,2.0,1,Others,Resignation
1212,34.0,4.0,12610.0,2.0,14.0,6.0,6.0,4.0,1.0,2.0,6.46,Travel_Rarely,Sales,3,Medical,Female,1,Sales Executive,Married,3,3,2.0,3.0,4.0,1,Others,Resignation
1213,41.0,7.0,20990.0,8.0,12.0,8.0,2.0,6.0,0.0,5.0,8.63,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Research Scientist,Single,3,3,2.0,4.0,1.0,1,Salary,Resignation
1214,49.0,1.0,58100.0,1.0,21.0,10.0,2.0,10.0,1.0,7.0,6.71,Travel_Frequently,Sales,4,Life Sciences,Female,2,Manufacturing Director,Married,3,4,3.0,2.0,3.0,1,Others,Resignation
