,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeID,JobInvolvement,PerformanceRating,EmployeeID,Attrition,retirementDate,retirementType,resignationReason
1065,1066,3.0,4.0,3.0,28,Non-Travel,Research & Development,7,3,Life Sciences,1,1066,Male,1,Sales Executive,Divorced,89660,1.0,Y,16,8,1,3.0,3,3,2,2,1066,2,3,,,,,
1066,1067,4.0,3.0,3.0,29,Travel_Rarely,Research & Development,16,3,Medical,1,1067,Female,1,Manufacturing Director,Divorced,22100,8.0,Y,11,8,1,11.0,4,7,1,6,1067,3,3,,,,,
1067,1068,4.0,3.0,3.0,42,Travel_Rarely,Sales,2,4,Medical,1,1068,Female,2,Research Director,Single,45390,4.0,Y,17,8,1,8.0,5,0,0,0,1068,3,3,,,,,
1068,1069,3.0,2.0,2.0,32,Travel_Rarely,Research & Development,1,1,Medical,1,1069,Male,2,Laboratory Technician,Single,27410,7.0,Y,11,8,0,7.0,3,2,2,2,1069,3,3,1069.0,Yes,04/01/2016,Resignation,Others
1069,1070,1.0,1.0,3.0,46,Travel_Rarely,Research & Development,23,1,Life Sciences,1,1070,Male,2,Laboratory Technician,Divorced,34910,2.0,Y,14,8,0,25.0,0,19,2,8,1070,3,3,,,,,
1070,1071,2.0,3.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,1,1071,Female,5,Research Scientist,Married,45410,1.0,Y,14,8,2,9.0,4,9,5,8,1071,4,3,,,,,
1071,1072,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,1072,Male,3,Sales Executive,Married,26780,1.0,Y,25,8,1,1.0,3,1,0,0,1072,3,4,,,,,
1072,1073,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1073,Male,1,Manufacturing Director,Married,73790,7.0,Y,13,8,2,21.0,3,16,6,14,1073,2,3,,,,,
1073,1074,4.0,2.0,3.0,48,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1074,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9,1074,2,3,,,,,
1074,1075,4.0,4.0,2.0,29,Travel_Frequently,Research & Development,13,2,Life Sciences,1,1075,Female,1,Laboratory Technician,Single,52200,1.0,Y,17,8,0,1.0,3,1,1,0,1075,2,3,1075.0,Yes,06/01/2016,Resignation,Salary
1075,1076,3.0,2.0,3.0,46,Travel_Rarely,Research & Development,4,4,Medical,1,1076,Female,2,Sales Representative,Married,27430,5.0,Y,25,8,1,14.0,1,8,0,7,1076,4,4,1076.0,Yes,08/02/2016,Resignation,Others
1076,1077,4.0,1.0,2.0,27,Travel_Frequently,Research & Development,16,4,Medical,1,1077,Male,3,Healthcare Representative,Married,49980,0.0,Y,20,8,2,8.0,3,7,7,3,1077,3,4,,,,,
1077,1078,,4.0,3.0,39,Travel_Rarely,Research & Development,2,3,Technical Degree,1,1078,Male,3,Healthcare Representative,Divorced,102520,8.0,Y,13,8,1,7.0,3,2,2,2,1078,3,3,,,,,
1078,1079,2.0,4.0,4.0,55,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1079,Female,1,Human Resources,Married,27810,8.0,Y,13,8,1,19.0,2,5,0,4,1079,3,3,,,,,
1079,1080,2.0,2.0,3.0,28,Travel_Rarely,Research & Development,29,2,Life Sciences,1,1080,Male,2,Laboratory Technician,Married,68520,1.0,Y,18,8,1,1.0,2,1,0,0,1080,4,3,,,,,
1080,1081,2.0,4.0,2.0,30,Travel_Rarely,Sales,12,4,Life Sciences,1,1081,Female,2,Sales Executive,Single,49500,1.0,Y,12,8,2,1.0,3,1,0,0,1081,3,3,1081.0,Yes,26/07/2016,Resignation,Salary
1081,1082,4.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1082,Female,2,Laboratory Technician,Single,35790,1.0,Y,19,8,3,1.0,3,1,0,0,1082,3,3,1082.0,Yes,28/05/2016,Resignation,Salary
1082,1083,2.0,3.0,3.0,36,Travel_Rarely,Research & Development,11,3,Life Sciences,1,1083,Male,1,Sales Executive,Married,131910,1.0,Y,14,8,1,10.0,2,10,1,7,1083,2,3,,,,,
1083,1084,2.0,3.0,3.0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1084,Female,5,Manager,Divorced,103770,1.0,Y,14,8,0,10.0,2,10,0,2,1084,3,3,,,,,
1084,1085,3.0,4.0,3.0,34,Travel_Rarely,Sales,14,2,Technical Degree,1,1085,Female,1,Sales Executive,Married,22350,2.0,Y,14,8,1,9.0,2,5,1,0,1085,3,3,,,,,
1085,1086,4.0,1.0,3.0,29,Travel_Rarely,Research & Development,5,5,Life Sciences,1,1086,Female,1,Sales Executive,Single,105020,3.0,Y,12,8,0,11.0,4,3,1,2,1086,2,3,,,,,
1086,1087,4.0,1.0,3.0,37,Travel_Rarely,Research & Development,7,2,Medical,1,1087,Male,1,Manufacturing Director,Married,20110,5.0,Y,13,8,0,16.0,4,5,0,4,1087,4,3,,,,,
1087,1088,4.0,2.0,3.0,35,Travel_Rarely,Sales,2,1,Technical Degree,1,1088,Male,2,Laboratory Technician,Married,18590,0.0,Y,25,8,1,4.0,2,3,0,2,1088,2,4,,,,,
1088,1089,2.0,4.0,2.0,45,Travel_Rarely,Research & Development,3,3,Medical,1,1089,Female,2,Sales Executive,Married,37600,0.0,Y,14,8,1,10.0,2,9,3,8,1089,2,3,,,,,
1089,1090,2.0,4.0,2.0,36,Travel_Frequently,Research & Development,5,3,Medical,1,1090,Female,4,Manufacturing Director,Single,177790,1.0,Y,17,8,1,10.0,5,10,0,8,1090,1,3,,,,,
1090,1091,1.0,1.0,3.0,40,Travel_Rarely,Research & Development,3,3,Other,1,1091,Male,1,Sales Executive,Divorced,68330,2.0,Y,13,8,0,22.0,3,19,11,16,1091,3,3,,,,,
1091,1092,2.0,3.0,2.0,26,Travel_Rarely,Research & Development,26,2,Life Sciences,1,1092,Male,2,Human Resources,Married,68120,1.0,Y,13,8,0,1.0,2,1,1,0,1092,2,3,,,,,
1092,1093,1.0,3.0,,27,Travel_Rarely,Research & Development,4,3,Technical Degree,1,1093,Male,2,Manufacturing Director,Single,51710,0.0,Y,20,8,1,9.0,1,8,0,7,1093,2,4,,,,,
1093,1094,4.0,4.0,3.0,48,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1094,Male,2,Research Director,Divorced,197400,3.0,Y,14,8,0,24.0,2,22,4,7,1094,4,3,,,,,
1094,1095,2.0,1.0,3.0,44,Travel_Rarely,Sales,1,2,Medical,1,1095,Male,4,Manager,Married,187110,2.0,Y,12,8,1,10.0,0,2,2,2,1095,3,3,,,,,
1095,1096,4.0,1.0,3.0,34,Non-Travel,Research & Development,27,2,Life Sciences,1,1096,Female,1,Sales Representative,Married,36920,1.0,Y,12,8,1,5.0,5,5,3,0,1096,3,3,1096.0,Yes,03/09/2016,Resignation,Others
1096,1097,1.0,4.0,3.0,56,Travel_Rarely,Human Resources,1,2,Medical,1,1097,Female,5,Sales Executive,Single,25590,1.0,Y,21,8,0,5.0,3,4,1,0,1097,3,4,1097.0,Yes,04/09/2016,Resignation,Others
1097,1098,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,1,1098,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3,1098,3,3,,,,,
1098,1099,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1099,Female,1,Sales Executive,Married,66230,5.0,Y,18,8,0,14.0,3,5,1,4,1099,3,3,,,,,
1099,1100,3.0,1.0,4.0,42,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1100,Female,2,Sales Executive,Married,182650,9.0,Y,12,8,1,18.0,4,13,5,7,1100,3,3,,,,,
1100,1101,3.0,4.0,3.0,31,Travel_Rarely,Sales,9,4,Life Sciences,1,1101,Female,1,Sales Executive,Divorced,161240,2.0,Y,23,8,1,8.0,2,5,1,4,1101,2,4,,,,,
1101,1102,4.0,4.0,2.0,34,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1102,Female,3,Laboratory Technician,Married,25850,3.0,Y,12,8,0,9.0,5,4,0,1,1102,3,3,,,,,
1102,1103,1.0,3.0,2.0,31,Travel_Rarely,Sales,25,2,Life Sciences,1,1103,Female,3,Manufacturing Director,Divorced,182130,8.0,Y,21,8,2,4.0,3,2,2,2,1103,4,4,,,,,
1103,1104,3.0,4.0,3.0,26,Travel_Frequently,Sales,16,2,Life Sciences,1,1104,Male,2,Healthcare Representative,Married,83800,,Y,14,8,0,8.0,3,7,7,7,1104,4,3,,,,,
1104,1105,2.0,3.0,3.0,45,Travel_Frequently,Research & Development,8,4,Life Sciences,1,1105,Female,2,Manager,Single,29940,4.0,Y,18,8,1,12.0,2,4,0,3,1105,3,3,,,,,
1105,1106,2.0,3.0,2.0,33,Travel_Rarely,Sales,1,3,Life Sciences,1,1106,Female,5,Sales Executive,Single,12230,1.0,Y,13,8,1,10.0,3,10,0,9,1106,3,3,,,,,
1106,1107,3.0,4.0,3.0,28,Travel_Frequently,Sales,8,3,Life Sciences,1,1107,Male,4,Research Scientist,Married,11180,1.0,Y,11,8,0,7.0,3,7,0,7,1107,3,3,,,,,
1107,1108,3.0,1.0,3.0,29,Travel_Frequently,Human Resources,2,4,Human Resources,1,1108,Male,2,Sales Executive,Single,28750,1.0,Y,11,8,0,1.0,3,1,0,0,1108,3,3,1108.0,Yes,08/06/2016,Resignation,Others
1108,1109,1.0,3.0,3.0,39,Non-Travel,Research & Development,8,5,Medical,1,1109,Female,2,Sales Representative,Married,188240,6.0,Y,19,8,1,10.0,4,3,1,2,1109,3,3,,,,,
1109,1110,2.0,2.0,2.0,27,Travel_Rarely,Sales,3,2,Technical Degree,1,1110,Male,2,Healthcare Representative,Married,135770,1.0,Y,12,8,1,6.0,2,5,1,2,1110,3,3,,,,,
1110,1111,3.0,4.0,3.0,34,Travel_Frequently,Research & Development,9,4,Life Sciences,1,1111,Female,2,Manufacturing Director,Married,26250,1.0,Y,12,8,3,16.0,4,15,6,11,1111,3,3,,,,,
1111,1112,4.0,3.0,3.0,28,Travel_Rarely,Research & Development,25,3,Technical Degree,1,1112,Male,1,Research Director,Single,187890,3.0,Y,16,8,1,6.0,4,2,2,2,1112,3,3,1112.0,Yes,25/08/2016,Resignation,Stress
1112,1113,3.0,2.0,4.0,47,Non-Travel,Research & Development,1,4,Medical,1,1113,Male,1,Research Scientist,Married,45380,8.0,Y,11,8,0,16.0,3,8,1,7,1113,3,3,,,,,
1113,1114,4.0,1.0,3.0,56,Travel_Rarely,Research & Development,4,3,Technical Degree,1,1114,Female,2,Sales Executive,Married,198470,4.0,Y,14,8,0,6.0,6,0,0,0,1114,3,3,,,,,
1114,1115,1.0,1.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,1,1115,Female,1,Laboratory Technician,Married,105120,1.0,Y,12,8,1,10.0,2,10,7,9,1115,3,3,,,,,
1115,1116,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,4,2,Medical,1,1116,Female,1,Manager,Divorced,44440,1.0,Y,13,8,0,20.0,2,20,0,7,1116,3,3,,,,,
1116,1117,4.0,4.0,2.0,58,Travel_Rarely,Sales,5,3,Marketing,1,1117,Male,5,Sales Representative,Married,21540,4.0,Y,21,8,1,29.0,3,1,0,0,1117,3,4,,,,,
1117,1118,1.0,3.0,3.0,32,Travel_Frequently,Research & Development,9,3,Life Sciences,1,1118,Male,2,Laboratory Technician,Single,191900,3.0,Y,17,8,1,8.0,2,4,0,3,1118,3,3,1118.0,Yes,16/02/2016,Resignation,Salary
1118,1119,2.0,4.0,4.0,38,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1119,Female,1,Sales Representative,Divorced,44900,2.0,Y,21,8,1,10.0,1,5,0,3,1119,3,4,,,,,
1119,1120,2.0,4.0,3.0,49,Travel_Frequently,Sales,11,4,Life Sciences,1,1120,Male,2,Research Scientist,Married,35060,3.0,Y,11,8,1,28.0,4,5,4,3,1120,2,3,,,,,
1120,1121,2.0,4.0,3.0,42,Travel_Rarely,Sales,1,3,Life Sciences,1,1121,Female,1,Sales Executive,Divorced,23720,3.0,Y,12,8,1,14.0,3,0,0,0,1121,3,3,,,,,
1121,1122,1.0,2.0,3.0,27,Travel_Frequently,Sales,8,1,Life Sciences,1,1122,Male,4,Laboratory Technician,Married,102310,1.0,Y,13,8,1,1.0,2,1,0,0,1122,3,3,1122.0,Yes,04/05/2016,Resignation,Others
1122,1123,2.0,1.0,1.0,35,Travel_Rarely,Research & Development,25,1,Medical,1,1123,Male,1,Sales Executive,Married,54100,0.0,Y,18,8,0,6.0,4,5,0,4,1123,3,3,,,,,
1123,1124,3.0,3.0,2.0,28,Non-Travel,Research & Development,21,1,Medical,1,1124,Male,3,Research Scientist,Single,79780,1.0,Y,16,8,2,5.0,2,5,1,4,1124,3,3,,,,,
1124,1125,3.0,1.0,4.0,31,Non-Travel,Sales,23,1,Medical,1,1125,Male,1,Sales Executive,Divorced,38670,1.0,Y,11,8,1,4.0,4,4,2,3,1125,4,3,,,,,
1125,1126,1.0,2.0,3.0,36,Non-Travel,Research & Development,1,3,Life Sciences,1,1126,Male,2,Research Scientist,Married,28380,1.0,Y,19,8,2,5.0,5,5,0,2,1126,1,3,,,,,
1126,1127,1.0,4.0,2.0,34,Travel_Rarely,Sales,2,3,Marketing,1,1127,Male,4,Healthcare Representative,Single,46950,1.0,Y,16,8,1,14.0,2,14,2,1,1127,3,3,,,,,
1127,1128,4.0,3.0,2.0,34,Travel_Rarely,Research & Development,19,3,Technical Degree,1,1128,Female,1,Research Director,Divorced,33390,1.0,Y,16,8,0,9.0,2,8,1,1,1128,2,3,,,,,
1128,1129,3.0,1.0,2.0,26,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1129,Male,2,Research Scientist,Single,20800,0.0,Y,13,8,0,8.0,6,7,7,6,1129,4,3,,,,,
1129,1130,1.0,1.0,2.0,29,Travel_Rarely,Research & Development,2,4,Other,1,1130,Male,2,Laboratory Technician,Married,20960,0.0,Y,22,8,0,6.0,2,5,0,2,1130,4,4,,,,,
1130,1131,3.0,4.0,3.0,32,Non-Travel,Research & Development,3,1,Life Sciences,1,1131,Male,3,Manager,Divorced,62090,5.0,Y,17,8,1,9.0,5,5,1,2,1131,4,3,,,,,
1131,1132,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,25,5,Technical Degree,1,1132,Female,2,Human Resources,Married,180610,1.0,Y,14,8,1,10.0,2,10,8,7,1132,3,3,,,,,
1132,1133,3.0,4.0,2.0,28,Travel_Rarely,Sales,7,5,Life Sciences,1,1133,Female,2,Sales Representative,Divorced,171230,5.0,Y,15,8,1,6.0,2,4,0,3,1133,2,3,1133.0,Yes,25/11/2016,Resignation,Others
1133,1134,1.0,1.0,2.0,38,Travel_Rarely,Research & Development,9,2,Technical Degree,1,1134,Male,3,Sales Representative,Single,23720,4.0,Y,12,8,0,20.0,3,1,0,0,1134,2,3,,,,,
1134,1135,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1135,Male,2,Sales Representative,Married,48830,1.0,Y,18,8,1,10.0,1,10,0,9,1135,1,3,,,,,
1135,1136,4.0,4.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,1,1136,Female,1,Manager,Single,39040,1.0,Y,15,8,0,7.0,2,7,0,7,1136,3,3,,,,,
1136,1137,4.0,4.0,3.0,32,Travel_Rarely,Research & Development,8,1,Medical,1,1137,Female,2,Research Scientist,Single,46270,8.0,Y,17,8,1,8.0,2,1,0,0,1137,2,3,,,,,
1137,1138,1.0,4.0,3.0,31,Travel_Frequently,Research & Development,2,1,Other,1,1138,Male,3,Sales Executive,Married,70940,1.0,Y,14,8,1,10.0,2,10,0,8,1138,3,3,1138.0,Yes,05/10/2016,Resignation,Salary
1138,1139,1.0,1.0,2.0,53,Travel_Rarely,Research & Development,18,3,Medical,1,1139,Male,1,Research Scientist,Single,34230,6.0,Y,15,8,1,15.0,4,2,2,2,1139,3,3,1139.0,Yes,21/05/2016,Resignation,Others
1139,1140,1.0,3.0,2.0,54,Travel_Rarely,Research & Development,14,3,Other,1,1140,Male,3,Research Scientist,Married,66740,3.0,Y,17,8,1,9.0,2,4,2,3,1140,3,3,,,,,
1140,1141,4.0,3.0,3.0,33,Travel_Frequently,Research & Development,2,4,Medical,1,1141,Female,4,Sales Executive,Divorced,168800,1.0,Y,14,8,3,9.0,2,9,2,8,1141,3,3,,,,,
1141,1142,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,3,3,Medical,1,1142,Male,1,Research Scientist,Married,90940,1.0,Y,12,8,1,10.0,0,10,0,9,1142,3,3,,,,,
1142,1143,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,2,5,Medical,1,1143,Female,4,Sales Executive,Married,84460,0.0,Y,14,8,0,7.0,3,6,1,2,1143,2,3,,,,,
1143,1144,3.0,2.0,3.0,55,Travel_Rarely,Sales,9,3,Marketing,1,1144,Male,2,Laboratory Technician,Married,119160,4.0,Y,15,8,1,35.0,3,10,1,4,1144,2,3,,,,,
1144,1145,4.0,4.0,3.0,31,Travel_Rarely,Sales,6,3,Other,1,1145,Male,1,Manufacturing Director,Divorced,45340,1.0,Y,13,8,0,1.0,2,1,0,0,1145,3,3,,,,,
1145,1146,2.0,1.0,3.0,39,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1146,Male,2,Sales Executive,Single,98520,0.0,Y,12,8,1,21.0,5,20,11,10,1146,2,3,,,,,
1146,1147,4.0,3.0,3.0,42,Non-Travel,Research & Development,10,4,Life Sciences,1,1147,Female,2,Research Scientist,Single,61510,1.0,Y,13,8,1,20.0,3,20,3,7,1147,3,3,,,,,
1147,1148,3.0,3.0,4.0,31,Non-Travel,Research & Development,14,2,Life Sciences,1,1148,Male,2,Healthcare Representative,Married,23020,4.0,Y,14,8,0,13.0,3,11,4,8,1148,3,3,,,,,
1148,1149,3.0,1.0,3.0,54,Travel_Rarely,Research & Development,1,3,Medical,1,1149,Female,2,Human Resources,Single,23620,6.0,Y,13,8,1,9.0,2,5,1,4,1149,4,3,,,,,
1149,1150,2.0,3.0,2.0,24,Travel_Rarely,Research & Development,5,4,Other,1,1150,Male,1,Manufacturing Director,Single,178610,1.0,Y,11,8,2,4.0,5,4,1,2,1150,1,3,,,,,
1150,1151,4.0,4.0,4.0,23,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1151,Male,2,Research Scientist,Single,191870,1.0,Y,11,8,1,5.0,2,5,1,4,1151,3,3,,,,,
1151,1152,4.0,3.0,4.0,40,Travel_Frequently,Research & Development,21,3,Medical,1,1152,Female,3,Research Scientist,Married,197170,1.0,Y,21,8,0,10.0,1,10,9,4,1152,2,4,,,,,
1152,1153,2.0,2.0,3.0,40,Travel_Rarely,Research & Development,8,1,Medical,1,1153,Female,5,Research Scientist,Married,35440,3.0,Y,18,8,3,15.0,3,11,5,10,1153,2,3,,,,,
1153,1154,3.0,2.0,3.0,25,Travel_Rarely,Sales,20,5,Medical,1,1154,Female,2,Laboratory Technician,Married,85000,4.0,Y,12,8,0,6.0,2,2,1,2,1154,3,3,,,,,
1154,1155,4.0,2.0,2.0,30,Travel_Rarely,Human Resources,20,4,Life Sciences,1,1155,Male,2,Research Scientist,Married,46610,1.0,Y,11,8,0,12.0,3,12,1,7,1155,2,3,,,,,
1155,1156,4.0,3.0,2.0,25,Travel_Rarely,Research & Development,7,2,Medical,1,1156,Male,5,Sales Executive,Divorced,41030,6.0,Y,15,8,1,7.0,2,2,0,2,1156,3,3,,,,,
1156,1157,1.0,3.0,3.0,47,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1157,Male,2,Sales Executive,Single,42490,2.0,Y,13,8,1,25.0,2,17,12,11,1157,2,3,,,,,
1157,1158,2.0,3.0,2.0,33,Non-Travel,Research & Development,1,3,Life Sciences,1,1158,Male,2,Research Scientist,Divorced,140260,1.0,Y,12,8,0,1.0,4,1,0,0,1158,3,3,,,,,
1158,1159,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,1,1159,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8,1159,3,3,,,,,
1159,1160,1.0,3.0,3.0,31,Travel_Rarely,Research & Development,10,4,Medical,1,1160,Female,3,Sales Executive,Married,61250,0.0,Y,13,8,1,3.0,3,2,1,2,1160,3,3,,,,,
1160,1161,1.0,3.0,3.0,38,Travel_Frequently,Research & Development,1,4,Other,1,1161,Male,2,Research Scientist,Married,36690,2.0,Y,19,8,0,10.0,2,8,7,7,1161,3,3,,,,,
1161,1162,4.0,1.0,2.0,42,Travel_Rarely,Research & Development,6,3,Medical,1,1162,Male,2,Laboratory Technician,Divorced,100080,6.0,Y,19,8,1,9.0,3,4,1,2,1162,1,3,,,,,
1162,1163,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,1,1163,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,1163,1,3,,,,,
1163,1164,3.0,2.0,1.0,47,Non-Travel,Research & Development,21,2,Medical,1,1164,Male,1,Sales Executive,Married,46390,0.0,Y,11,8,1,14.0,2,13,5,12,1164,2,3,,,,,
1164,1165,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1165,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2,1165,2,3,,,,,
1165,1166,4.0,3.0,4.0,22,Travel_Rarely,Human Resources,12,1,Human Resources,1,1166,Male,2,Sales Executive,Single,25340,0.0,Y,11,8,0,4.0,1,3,1,2,1166,3,3,,,,,
1166,1167,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,1,1167,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8,1167,3,4,,,,,
1167,1168,2.0,4.0,3.0,33,Travel_Rarely,Sales,3,4,Medical,1,1168,Male,3,Healthcare Representative,Married,16110,0.0,Y,14,8,0,10.0,2,9,8,1,1168,2,3,,,,,
1168,1169,3.0,2.0,3.0,32,Travel_Rarely,Research & Development,3,2,Technical Degree,1,1169,Male,3,Manufacturing Director,Single,53630,1.0,Y,13,8,0,6.0,4,6,4,1,1169,3,3,,,,,
1169,1170,1.0,4.0,2.0,40,Travel_Rarely,Research & Development,1,4,Medical,1,1170,Male,2,Research Director,Married,50710,8.0,Y,17,8,1,8.0,3,1,0,0,1170,2,3,,,,,
1170,1171,2.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,2,Medical,1,1171,Male,3,Sales Executive,Married,136950,0.0,Y,13,8,0,3.0,3,2,2,2,1171,3,3,,,,,
1171,1172,1.0,4.0,3.0,39,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1172,Male,1,Sales Executive,Single,134020,7.0,Y,14,8,1,18.0,1,7,1,7,1172,3,3,,,,,
1172,1173,2.0,3.0,3.0,38,Travel_Rarely,Sales,20,4,Medical,1,1173,Female,2,Research Director,Married,20290,3.0,Y,11,8,1,20.0,3,18,1,11,1173,2,3,,,,,
1173,1174,3.0,4.0,3.0,32,Travel_Rarely,Research & Development,18,3,Life Sciences,1,1174,Male,2,Manager,Married,63770,1.0,Y,12,8,2,14.0,3,14,5,7,1174,3,3,,,,,
1174,1175,3.0,4.0,3.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1175,Female,4,Sales Executive,Married,54290,1.0,Y,17,8,1,16.0,3,16,6,8,1175,3,3,,,,,
1175,1176,1.0,3.0,2.0,25,Travel_Rarely,Research & Development,2,4,Medical,1,1176,Female,2,Manufacturing Director,Divorced,27850,0.0,Y,21,8,0,6.0,2,5,0,4,1176,3,4,,,,,
1176,1177,1.0,4.0,2.0,52,Non-Travel,Research & Development,2,4,Other,1,1177,Male,1,Manager,Divorced,46140,2.0,Y,16,8,1,16.0,3,9,0,0,1177,3,3,,,,,
1177,1178,2.0,4.0,3.0,44,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1178,Female,1,Sales Representative,Single,26100,6.0,Y,15,8,0,6.0,2,4,1,2,1178,3,3,,,,,
1178,1179,3.0,1.0,3.0,21,Travel_Rarely,Sales,10,5,Medical,1,1179,Male,3,Research Scientist,Single,66870,1.0,Y,19,8,3,2.0,0,2,1,2,1179,3,3,,,,,
1179,1180,4.0,4.0,2.0,39,Non-Travel,Research & Development,3,4,Life Sciences,1,1180,Female,2,Research Director,Single,47240,2.0,Y,12,8,1,21.0,4,6,1,3,1180,4,3,,,,,
1180,1181,4.0,1.0,2.0,23,Travel_Frequently,Research & Development,2,4,Life Sciences,1,1181,Female,2,Manufacturing Director,Married,61790,1.0,Y,11,8,0,1.0,3,1,1,0,1181,3,3,1181.0,Yes,05/01/2016,Resignation,Salary
1181,1182,1.0,4.0,3.0,36,Travel_Rarely,Research & Development,24,3,Life Sciences,1,1182,Female,2,Laboratory Technician,Married,61200,0.0,Y,19,8,0,10.0,2,9,3,4,1182,3,3,,,,,
1182,1183,4.0,2.0,3.0,36,Travel_Frequently,Research & Development,16,1,Medical,1,1183,Male,2,Sales Executive,Divorced,105960,7.0,Y,15,8,0,18.0,3,4,0,2,1183,2,3,,,,,
1183,1184,3.0,3.0,2.0,56,Non-Travel,Research & Development,8,1,Life Sciences,1,1184,Male,1,Sales Executive,Divorced,54670,1.0,Y,20,8,0,13.0,6,13,1,9,1184,2,4,,,,,
1184,1185,1.0,4.0,4.0,29,Travel_Rarely,Research & Development,9,4,Medical,1,1185,Male,2,Sales Representative,Married,29960,9.0,Y,25,8,0,4.0,4,2,2,2,1185,3,4,1185.0,Yes,14/12/2016,Resignation,Stress
1185,1186,1.0,3.0,2.0,42,Travel_Rarely,Research & Development,17,1,Life Sciences,1,1186,Male,3,Research Scientist,Married,99980,5.0,Y,24,8,2,24.0,3,22,4,14,1186,2,4,,,,,
1186,1187,4.0,3.0,1.0,56,Travel_Rarely,Sales,10,4,Other,1,1187,Male,2,Sales Executive,Married,40780,8.0,Y,24,8,1,14.0,3,10,9,8,1187,3,4,1187.0,Yes,23/03/2016,Resignation,Others
1187,1188,1.0,2.0,3.0,41,Travel_Rarely,Research & Development,13,4,Life Sciences,1,1188,Female,1,Healthcare Representative,Married,109200,0.0,Y,15,8,1,21.0,3,20,0,10,1188,4,3,,,,,
1188,1189,4.0,3.0,3.0,34,Travel_Rarely,Sales,1,3,Medical,1,1189,Female,1,Laboratory Technician,Married,62320,1.0,Y,13,8,1,8.0,3,8,1,7,1189,3,3,,,,,
1189,1190,4.0,4.0,2.0,36,Non-Travel,Sales,1,1,Medical,1,1190,Female,1,Human Resources,Divorced,132470,1.0,Y,14,8,0,15.0,3,15,11,11,1190,3,3,,,,,
1190,1191,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,1,5,Medical,1,1191,Male,1,Healthcare Representative,Divorced,40810,2.0,Y,13,8,0,14.0,3,5,0,4,1191,3,3,,,,,
1191,1192,4.0,1.0,3.0,32,Travel_Rarely,Sales,9,4,Life Sciences,1,1192,Female,2,Research Scientist,Single,57690,1.0,Y,11,8,0,4.0,3,4,1,2,1192,3,3,,,,,
1192,1193,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,16,3,Medical,1,1193,Female,2,Healthcare Representative,Single,23940,1.0,Y,16,8,1,9.0,3,9,1,7,1193,3,3,,,,,
