,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
1044,Travel_Rarely,Research & Development,1,Technical Degree,Female,3,Manufacturing Director,Married,2,3,2.0,3.0,4.0,0,Worked,Worked
1045,Travel_Rarely,Research & Development,5,Medical,Female,2,Research Scientist,Divorced,3,3,3.0,2.0,3.0,1,Worked,Worked
1046,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Manager,Divorced,3,3,2.0,1.0,3.0,1,Worked,Worked
1047,Travel_Rarely,Sales,4,Medical,Male,1,Research Scientist,Married,2,3,4.0,4.0,2.0,0,Worked,Worked
1048,Travel_Frequently,Sales,4,Other,Female,3,Manufacturing Director,Married,3,3,1.0,1.0,3.0,0,Worked,Worked
1049,Travel_Rarely,Sales,2,Life Sciences,Male,3,Manager,Married,3,3,3.0,1.0,3.0,0,Worked,Worked
1050,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,Married,1,3,2.0,4.0,2.0,2,Worked,Worked
1051,Travel_Rarely,Sales,3,Marketing,Female,1,Healthcare Representative,Single,2,3,3.0,4.0,3.0,0,Worked,Worked
1052,Travel_Frequently,Research & Development,4,Technical Degree,Female,1,Sales Representative,Married,3,3,1.0,3.0,3.0,1,Worked,Worked
1053,Non-Travel,Research & Development,3,Life Sciences,Male,3,Sales Representative,Single,3,4,2.0,3.0,1.0,2,Worked,Worked
1054,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,Married,3,3,4.0,1.0,3.0,1,Salary,Resignation
1055,Travel_Rarely,Research & Development,2,Medical,Male,1,Manager,Divorced,2,3,1.0,1.0,3.0,1,Salary,Resignation
1056,Non-Travel,Sales,4,Technical Degree,Male,1,Research Scientist,Married,2,3,3.0,3.0,4.0,0,Worked,Worked
1057,Travel_Rarely,Sales,3,Technical Degree,Female,5,Laboratory Technician,Married,3,3,4.0,2.0,3.0,0,Worked,Worked
1058,Travel_Frequently,Sales,3,Medical,Male,1,Research Director,Married,3,4,1.0,4.0,3.0,0,Worked,Worked
1059,Travel_Frequently,Sales,4,Life Sciences,Male,5,Research Scientist,Single,3,3,4.0,4.0,2.0,0,Worked,Worked
1060,Travel_Frequently,Research & Development,2,Medical,Male,1,Human Resources,Married,3,3,4.0,4.0,4.0,0,Worked,Worked
1061,Travel_Frequently,Sales,4,Life Sciences,Male,4,Sales Executive,Single,3,3,4.0,4.0,4.0,0,Worked,Worked
1062,Non-Travel,Research & Development,3,Medical,Male,1,Manager,Married,3,3,3.0,3.0,2.0,0,Worked,Worked
1063,Travel_Rarely,Sales,2,Life Sciences,Female,5,Manager,Single,2,3,2.0,3.0,3.0,1,Worked,Worked
1064,Travel_Rarely,Human Resources,3,Life Sciences,Female,1,Laboratory Technician,Divorced,3,4,4.0,4.0,2.0,0,Worked,Worked
1065,Non-Travel,Research & Development,3,Life Sciences,Male,1,Sales Executive,Divorced,2,3,3.0,4.0,3.0,1,Worked,Worked
1066,Travel_Rarely,Research & Development,3,Medical,Female,1,Manufacturing Director,Divorced,3,3,4.0,3.0,3.0,1,Worked,Worked
1067,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Single,3,3,4.0,3.0,3.0,1,Worked,Worked
1068,Travel_Rarely,Research & Development,1,Medical,Male,2,Laboratory Technician,Single,3,3,3.0,2.0,2.0,0,Others,Resignation
1069,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Divorced,3,3,1.0,1.0,3.0,0,Worked,Worked
1070,Travel_Rarely,Sales,3,Life Sciences,Female,5,Research Scientist,Married,4,3,2.0,3.0,3.0,2,Worked,Worked
1071,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,3,4,4.0,2.0,3.0,1,Worked,Worked
1072,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Married,2,3,1.0,3.0,3.0,2,Worked,Worked
1073,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Manager,Married,2,3,4.0,2.0,3.0,0,Worked,Worked
1074,Travel_Frequently,Research & Development,2,Life Sciences,Female,1,Laboratory Technician,Single,2,3,4.0,4.0,2.0,0,Salary,Resignation
1075,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Representative,Married,4,4,3.0,2.0,3.0,1,Others,Resignation
1076,Travel_Frequently,Research & Development,4,Medical,Male,3,Healthcare Representative,Married,3,4,4.0,1.0,2.0,2,Worked,Worked
1077,Travel_Rarely,Research & Development,3,Technical Degree,Male,3,Healthcare Representative,Divorced,3,3,3.0,4.0,3.0,1,Worked,Worked
1078,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Human Resources,Married,3,3,2.0,4.0,4.0,1,Worked,Worked
1079,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,Married,4,3,2.0,2.0,3.0,1,Worked,Worked
1080,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Executive,Single,3,3,2.0,4.0,2.0,2,Salary,Resignation
1081,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Laboratory Technician,Single,3,3,4.0,2.0,3.0,3,Salary,Resignation
1082,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,2,3,2.0,3.0,3.0,1,Worked,Worked
1083,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Manager,Divorced,3,3,2.0,3.0,3.0,0,Worked,Worked
1084,Travel_Rarely,Sales,2,Technical Degree,Female,1,Sales Executive,Married,3,3,3.0,4.0,3.0,1,Worked,Worked
1085,Travel_Rarely,Research & Development,5,Life Sciences,Female,1,Sales Executive,Single,2,3,4.0,1.0,3.0,0,Worked,Worked
1086,Travel_Rarely,Research & Development,2,Medical,Male,1,Manufacturing Director,Married,4,3,4.0,1.0,3.0,0,Worked,Worked
1087,Travel_Rarely,Sales,1,Technical Degree,Male,2,Laboratory Technician,Married,2,4,4.0,2.0,3.0,1,Worked,Worked
1088,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Married,2,3,2.0,4.0,2.0,1,Worked,Worked
1089,Travel_Frequently,Research & Development,3,Medical,Female,4,Manufacturing Director,Single,1,3,2.0,4.0,2.0,1,Worked,Worked
1090,Travel_Rarely,Research & Development,3,Other,Male,1,Sales Executive,Divorced,3,3,1.0,1.0,3.0,0,Worked,Worked
1091,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Human Resources,Married,2,3,2.0,3.0,2.0,0,Worked,Worked
1092,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Manufacturing Director,Single,2,4,1.0,3.0,3.0,1,Worked,Worked
1093,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Director,Divorced,4,3,4.0,4.0,3.0,0,Worked,Worked
1094,Travel_Rarely,Sales,2,Medical,Male,4,Manager,Married,3,3,2.0,1.0,3.0,1,Worked,Worked
1095,Non-Travel,Research & Development,2,Life Sciences,Female,1,Sales Representative,Married,3,3,4.0,1.0,3.0,1,Others,Resignation
1096,Travel_Rarely,Human Resources,2,Medical,Female,5,Sales Executive,Single,3,4,1.0,4.0,3.0,0,Others,Resignation
1097,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Married,3,3,3.0,2.0,1.0,0,Worked,Worked
1098,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Sales Executive,Married,3,3,3.0,2.0,3.0,0,Worked,Worked
1099,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,3,3,3.0,1.0,4.0,1,Worked,Worked
1100,Travel_Rarely,Sales,4,Life Sciences,Female,1,Sales Executive,Divorced,2,4,3.0,4.0,3.0,1,Worked,Worked
1101,Travel_Rarely,Research & Development,1,Life Sciences,Female,3,Laboratory Technician,Married,3,3,4.0,4.0,2.0,0,Worked,Worked
1102,Travel_Rarely,Sales,2,Life Sciences,Female,3,Manufacturing Director,Divorced,4,4,1.0,3.0,2.0,2,Worked,Worked
1103,Travel_Rarely,Research & Development,0,Life Sciences,Male,0,Sales Executive,Married,4,3,3.0,4.0,3.0,0,Worked,Worked
1104,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manager,Single,3,3,2.0,3.0,3.0,1,Worked,Worked
1105,Travel_Rarely,Sales,3,Life Sciences,Female,5,Sales Executive,Single,3,3,2.0,3.0,2.0,1,Worked,Worked
1106,Travel_Frequently,Sales,3,Life Sciences,Male,4,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Worked,Worked
1107,Travel_Frequently,Human Resources,4,Human Resources,Male,2,Sales Executive,Single,3,3,3.0,1.0,3.0,0,Others,Resignation
1108,Non-Travel,Research & Development,5,Medical,Female,2,Sales Representative,Married,3,3,1.0,3.0,3.0,1,Worked,Worked
1109,Travel_Rarely,Sales,2,Technical Degree,Male,2,Healthcare Representative,Married,3,3,2.0,2.0,2.0,1,Worked,Worked
1110,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,3.0,4.0,3.0,3,Worked,Worked
1111,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Director,Single,3,3,4.0,3.0,3.0,1,Stress,Resignation
1112,Non-Travel,Research & Development,4,Medical,Male,1,Research Scientist,Married,3,3,3.0,2.0,4.0,0,Worked,Worked
1113,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,3,3,4.0,1.0,3.0,0,Worked,Worked
1114,Travel_Rarely,Research & Development,3,Other,Female,1,Laboratory Technician,Married,3,3,1.0,1.0,3.0,1,Worked,Worked
1115,Travel_Frequently,Research & Development,2,Medical,Female,1,Manager,Divorced,3,3,4.0,2.0,3.0,0,Worked,Worked
1116,Travel_Rarely,Sales,3,Marketing,Male,5,Sales Representative,Married,3,4,4.0,4.0,2.0,1,Worked,Worked
1117,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Single,3,3,1.0,3.0,3.0,1,Salary,Resignation
1118,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Divorced,3,4,2.0,4.0,4.0,1,Worked,Worked
1119,Travel_Frequently,Sales,4,Life Sciences,Male,2,Research Scientist,Married,2,3,2.0,4.0,3.0,1,Worked,Worked
1120,Travel_Rarely,Sales,3,Life Sciences,Female,1,Sales Executive,Divorced,3,3,2.0,4.0,3.0,1,Worked,Worked
1121,Travel_Frequently,Sales,1,Life Sciences,Male,4,Laboratory Technician,Married,3,3,1.0,2.0,3.0,1,Others,Resignation
1122,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Married,3,3,2.0,1.0,1.0,0,Worked,Worked
1123,Non-Travel,Research & Development,1,Medical,Male,3,Research Scientist,Single,3,3,3.0,3.0,2.0,2,Worked,Worked
1124,Non-Travel,Sales,1,Medical,Male,1,Sales Executive,Divorced,4,3,3.0,1.0,4.0,1,Worked,Worked
1125,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Married,1,3,1.0,2.0,3.0,2,Worked,Worked
1126,Travel_Rarely,Sales,3,Marketing,Male,4,Healthcare Representative,Single,3,3,1.0,4.0,2.0,1,Worked,Worked
1127,Travel_Rarely,Research & Development,3,Technical Degree,Female,1,Research Director,Divorced,2,3,4.0,3.0,2.0,0,Worked,Worked
1128,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Single,4,3,3.0,1.0,2.0,0,Worked,Worked
1129,Travel_Rarely,Research & Development,4,Other,Male,2,Laboratory Technician,Married,4,4,1.0,1.0,2.0,0,Worked,Worked
1130,Non-Travel,Research & Development,1,Life Sciences,Male,3,Manager,Divorced,4,3,3.0,4.0,3.0,1,Worked,Worked
1131,Travel_Frequently,Research & Development,5,Technical Degree,Female,2,Human Resources,Married,3,3,4.0,1.0,3.0,1,Worked,Worked
1132,Travel_Rarely,Sales,5,Life Sciences,Female,2,Sales Representative,Divorced,2,3,3.0,4.0,2.0,1,Others,Resignation
1133,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Sales Representative,Single,2,3,1.0,1.0,2.0,0,Worked,Worked
1134,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Representative,Married,1,3,3.0,4.0,3.0,1,Worked,Worked
1135,Travel_Rarely,Sales,3,Life Sciences,Female,1,Manager,Single,3,3,4.0,4.0,3.0,0,Worked,Worked
1136,Travel_Rarely,Research & Development,1,Medical,Female,2,Research Scientist,Single,2,3,4.0,4.0,3.0,1,Worked,Worked
1137,Travel_Frequently,Research & Development,1,Other,Male,3,Sales Executive,Married,3,3,1.0,4.0,3.0,1,Salary,Resignation
1138,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Single,3,3,1.0,1.0,2.0,1,Others,Resignation
1139,Travel_Rarely,Research & Development,3,Other,Male,3,Research Scientist,Married,3,3,1.0,3.0,2.0,1,Worked,Worked
1140,Travel_Frequently,Research & Development,4,Medical,Female,4,Sales Executive,Divorced,3,3,4.0,3.0,3.0,3,Worked,Worked
1141,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Married,3,3,1.0,3.0,3.0,1,Worked,Worked
1142,Travel_Frequently,Research & Development,5,Medical,Female,4,Sales Executive,Married,2,3,4.0,2.0,3.0,0,Worked,Worked
1143,Travel_Rarely,Sales,3,Marketing,Male,2,Laboratory Technician,Married,2,3,3.0,2.0,3.0,1,Worked,Worked
1144,Travel_Rarely,Sales,3,Other,Male,1,Manufacturing Director,Divorced,3,3,4.0,4.0,3.0,0,Worked,Worked
1145,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,2,3,2.0,1.0,3.0,1,Worked,Worked
1146,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,3.0,3.0,1,Worked,Worked
1147,Non-Travel,Research & Development,2,Life Sciences,Male,2,Healthcare Representative,Married,3,3,3.0,3.0,4.0,0,Worked,Worked
1148,Travel_Rarely,Research & Development,3,Medical,Female,2,Human Resources,Single,4,3,3.0,1.0,3.0,1,Worked,Worked
1149,Travel_Rarely,Research & Development,4,Other,Male,1,Manufacturing Director,Single,1,3,2.0,3.0,2.0,2,Worked,Worked
1150,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,3,3,4.0,4.0,4.0,1,Worked,Worked
1151,Travel_Frequently,Research & Development,3,Medical,Female,3,Research Scientist,Married,2,4,4.0,3.0,4.0,0,Worked,Worked
1152,Travel_Rarely,Research & Development,1,Medical,Female,5,Research Scientist,Married,2,3,2.0,2.0,3.0,3,Worked,Worked
1153,Travel_Rarely,Sales,5,Medical,Female,2,Laboratory Technician,Married,3,3,3.0,2.0,3.0,0,Worked,Worked
1154,Travel_Rarely,Human Resources,4,Life Sciences,Male,2,Research Scientist,Married,2,3,4.0,2.0,2.0,0,Worked,Worked
1155,Travel_Rarely,Research & Development,2,Medical,Male,5,Sales Executive,Divorced,3,3,4.0,3.0,2.0,1,Worked,Worked
1156,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,2,3,1.0,3.0,3.0,1,Worked,Worked
1157,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,3,3,2.0,3.0,2.0,0,Worked,Worked
1158,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Sales Executive,Married,3,3,4.0,2.0,3.0,0,Worked,Worked
1159,Travel_Rarely,Research & Development,4,Medical,Female,3,Sales Executive,Married,3,3,1.0,3.0,3.0,1,Worked,Worked
1160,Travel_Frequently,Research & Development,4,Other,Male,2,Research Scientist,Married,3,3,1.0,3.0,3.0,0,Worked,Worked
1161,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,1,3,4.0,1.0,2.0,1,Worked,Worked
1162,Travel_Rarely,Sales,2,Medical,Male,1,Healthcare Representative,Married,1,3,4.0,4.0,3.0,1,Worked,Worked
1163,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Married,2,3,3.0,2.0,1.0,1,Worked,Worked
1164,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,2,3,4.0,3.0,3.0,0,Worked,Worked
1165,Travel_Rarely,Human Resources,1,Human Resources,Male,2,Sales Executive,Single,3,3,4.0,3.0,4.0,0,Worked,Worked
1166,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Single,3,4,2.0,3.0,3.0,2,Worked,Worked
1167,Travel_Rarely,Sales,4,Medical,Male,3,Healthcare Representative,Married,2,3,2.0,4.0,3.0,0,Worked,Worked
1168,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Manufacturing Director,Single,3,3,3.0,2.0,3.0,0,Worked,Worked
1169,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Director,Married,2,3,1.0,4.0,2.0,1,Worked,Worked
1170,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,3,3,2.0,2.0,3.0,0,Worked,Worked
1171,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,3,3,1.0,4.0,3.0,1,Worked,Worked
1172,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Married,2,3,2.0,3.0,3.0,1,Worked,Worked
1173,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Married,3,3,3.0,4.0,3.0,2,Worked,Worked
1174,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Sales Executive,Married,3,3,3.0,4.0,3.0,1,Worked,Worked
1175,Travel_Rarely,Research & Development,4,Medical,Female,2,Manufacturing Director,Divorced,3,4,1.0,3.0,2.0,0,Worked,Worked
1176,Non-Travel,Research & Development,4,Other,Male,1,Manager,Divorced,3,3,1.0,4.0,2.0,1,Worked,Worked
1177,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Sales Representative,Single,3,3,2.0,4.0,3.0,0,Worked,Worked
1178,Travel_Rarely,Sales,5,Medical,Male,3,Research Scientist,Single,3,3,3.0,1.0,3.0,3,Worked,Worked
1179,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Director,Single,4,3,4.0,4.0,2.0,1,Worked,Worked
1180,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,4.0,1.0,2.0,0,Salary,Resignation
1181,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,3,3,1.0,4.0,3.0,0,Worked,Worked
1182,Travel_Frequently,Research & Development,1,Medical,Male,2,Sales Executive,Divorced,2,3,4.0,2.0,3.0,0,Worked,Worked
1183,Non-Travel,Research & Development,1,Life Sciences,Male,1,Sales Executive,Divorced,2,4,3.0,3.0,2.0,0,Worked,Worked
1184,Travel_Rarely,Research & Development,4,Medical,Male,2,Sales Representative,Married,3,4,1.0,4.0,4.0,0,Stress,Resignation
1185,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Research Scientist,Married,2,4,1.0,3.0,2.0,2,Worked,Worked
1186,Travel_Rarely,Sales,4,Other,Male,2,Sales Executive,Married,3,4,4.0,3.0,1.0,1,Others,Resignation
1187,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Healthcare Representative,Married,4,3,1.0,2.0,3.0,1,Worked,Worked
1188,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,3,3,4.0,3.0,3.0,1,Worked,Worked
1189,Non-Travel,Sales,1,Medical,Female,1,Human Resources,Divorced,3,3,4.0,4.0,2.0,0,Worked,Worked
1190,Travel_Rarely,Research & Development,5,Medical,Male,1,Healthcare Representative,Divorced,3,3,3.0,2.0,3.0,0,Worked,Worked
1191,Travel_Rarely,Sales,4,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,1.0,3.0,0,Worked,Worked
1192,Travel_Rarely,Research & Development,3,Medical,Female,2,Healthcare Representative,Single,3,3,3.0,4.0,3.0,1,Worked,Worked
1193,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Representative,Married,2,4,1.0,4.0,3.0,0,Worked,Worked
1194,Travel_Frequently,Sales,2,Life Sciences,Female,2,Laboratory Technician,Divorced,2,3,2.0,3.0,3.0,1,Salary,Resignation
1195,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Healthcare Representative,Married,2,3,2.0,4.0,2.0,0,Worked,Worked
1196,Travel_Rarely,Sales,3,Life Sciences,Male,1,Laboratory Technician,Single,4,3,4.0,3.0,3.0,1,Worked,Worked
1197,Travel_Rarely,Sales,4,Life Sciences,Male,1,Research Scientist,Single,3,3,3.0,3.0,3.0,1,Worked,Worked
1198,Travel_Frequently,Sales,2,Life Sciences,Male,2,Manufacturing Director,Married,2,4,3.0,3.0,4.0,0,Worked,Worked
1199,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manager,Married,3,3,3.0,3.0,3.0,1,Worked,Worked
1200,Travel_Rarely,Human Resources,1,Life Sciences,Male,2,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Worked,Worked
1201,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Executive,Married,2,3,4.0,2.0,3.0,0,Worked,Worked
1202,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Representative,Single,3,3,4.0,1.0,1.0,0,Worked,Worked
1203,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,3,3,4.0,1.0,3.0,2,Salary,Resignation
1204,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Married,4,3,2.0,4.0,2.0,0,Worked,Worked
1205,Non-Travel,Research & Development,4,Life Sciences,Female,4,Sales Executive,Single,3,3,2.0,1.0,3.0,0,Worked,Worked
1206,Travel_Rarely,Research & Development,4,Medical,Male,2,Manager,Single,3,4,4.0,3.0,3.0,0,Worked,Worked
1207,Travel_Frequently,Research & Development,1,Technical Degree,Male,1,Sales Executive,Married,3,3,3.0,4.0,3.0,0,Worked,Worked
1208,Travel_Rarely,Research & Development,1,Medical,Female,1,Research Scientist,Married,3,3,4.0,1.0,3.0,2,Worked,Worked
1209,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,Married,3,4,2.0,2.0,3.0,1,Worked,Worked
1210,Travel_Frequently,Research & Development,1,Medical,Male,3,Healthcare Representative,Married,2,3,4.0,2.0,2.0,1,Worked,Worked
1211,Travel_Rarely,Sales,3,Medical,Female,1,Sales Executive,Married,3,3,2.0,3.0,4.0,1,Worked,Worked
1212,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Research Scientist,Single,3,3,2.0,4.0,1.0,1,Salary,Resignation
1213,Travel_Frequently,Sales,4,Life Sciences,Female,2,Manufacturing Director,Married,3,4,3.0,2.0,3.0,1,Worked,Worked
1214,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,3,3,4.0,3.0,3.0,0,Salary,Resignation
1215,Travel_Frequently,Research & Development,2,Medical,Male,2,Research Scientist,Married,3,3,4.0,3.0,3.0,0,Worked,Worked
1216,Travel_Rarely,Sales,4,Medical,Female,4,Manufacturing Director,Married,2,3,1.0,2.0,3.0,1,Worked,Worked
