,Unnamed: 0,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time
1556,1556,35,16,25440,0.0,13,17,3,16,0,13,7.91
1557,1557,23,20,53990,1.0,23,4,2,4,0,2,7.07
1558,1558,41,9,54870,6.0,19,8,0,5,1,2,9.71
1559,1559,47,1,68340,3.0,16,5,2,0,0,0,7.82
1560,1560,42,3,10910,2.0,22,16,0,1,0,0,6.29
1561,1561,29,22,57360,1.0,22,4,1,4,0,2,6.32
1562,1562,42,7,22260,0.0,12,4,3,3,1,0,8.81
1563,1563,32,2,57470,1.0,13,8,0,8,0,7,7.73
1564,1564,48,13,98540,3.0,16,15,2,0,0,0,7.29
1565,1565,37,8,54670,4.0,12,13,2,7,6,7,10.8
1566,1566,30,25,53800,7.0,21,4,0,2,2,2,10.4
1567,1567,26,28,51510,1.0,15,8,3,8,7,7,5.98
1568,1568,42,2,21330,3.0,13,14,2,1,0,0,6.1
1569,1569,21,9,178750,1.0,12,3,5,3,1,2,8.1
1570,1570,36,28,24320,4.0,22,7,4,1,0,0,7.29
1571,1571,36,6,47710,4.0,13,16,2,13,1,12,7.08
1572,1572,57,21,191610,2.0,18,15,2,3,1,2,6.31
1573,1573,40,8,50870,3.0,14,10,3,7,1,7,8.09
1574,1574,21,1,28630,1.0,14,3,2,3,2,2,7.98
1575,1575,33,28,55610,1.0,21,1,3,1,0,0,10.5
1576,1576,37,5,21440,6.0,19,17,3,5,0,3,8.02
1577,1577,46,2,30650,2.0,11,7,3,1,0,0,6.11
1578,1578,41,16,28100,1.0,11,8,3,8,7,7,7.57
1579,1579,50,9,98880,6.0,15,20,2,4,1,3,6.92
1580,1580,40,8,86280,2.0,20,8,2,6,1,0,9.31
1581,1581,31,1,28670,0.0,24,3,5,2,2,2,10.8
1582,1582,21,10,53730,1.0,12,1,2,1,0,0,5.99
1583,1583,29,1,66670,9.0,12,6,6,3,1,2,7.79
1584,1584,35,29,50030,9.0,15,10,2,1,0,0,7.71
1585,1585,27,2,23670,1.0,12,5,2,5,0,4,6.21
1586,1586,28,2,28580,1.0,12,7,2,7,0,7,7.09
1587,1587,49,2,52040,8.0,14,26,3,5,0,0,7.8
1588,1588,51,1,41050,4.0,22,18,2,7,0,7,7.6
1589,1589,36,15,96790,4.0,12,6,1,2,2,2,6.01
1590,1590,34,7,56170,8.0,25,9,3,5,0,4,9.08
1591,1591,55,26,104480,2.0,13,30,3,5,1,2,8.69
1592,1592,24,1,28970,1.0,18,5,4,5,0,3,10.01
1593,1593,30,3,59680,1.0,13,1,3,1,0,0,6.9
1594,1594,26,14,75100,0.0,18,7,3,6,0,4,7.02
1595,1595,22,16,29910,1.0,19,2,3,2,1,2,6.26
1596,1596,36,1,196360,1.0,12,10,3,10,9,0,6.4
1597,1597,30,3,11290,9.0,19,3,2,1,0,0,8.19
1598,1598,37,10,133410,1.0,14,18,3,18,12,17,6.46
1599,1599,40,6,43320,7.0,14,8,3,5,1,3,6.68
1600,1600,42,2,110310,3.0,12,8,2,5,1,2,7.48
1601,1601,37,9,44400,2.0,11,18,3,1,0,1,9.92
1602,1602,43,10,46170,1.0,11,25,2,25,3,9,7.36
1603,1603,40,6,26470,6.0,13,20,2,1,0,0,7.51
1604,1604,54,9,63230,4.0,23,24,2,4,1,2,5.98
1605,1605,34,28,56770,9.0,20,6,3,3,1,2,6.87
1606,1606,31,10,21870,1.0,15,13,2,13,3,12,6.07
1607,1607,43,14,37480,7.0,14,8,3,3,1,2,7.73
1608,1608,43,27,39770,4.0,18,8,3,5,0,2,8.94
1609,1609,25,7,86330,1.0,19,5,2,5,1,3,10.9
1610,1610,37,1,20080,3.0,22,15,5,13,10,7,10.74
1611,1611,31,24,44400,1.0,13,4,2,4,3,2,7.13
1612,1612,39,26,30670,1.0,20,21,5,21,1,6,9.02
1613,1613,56,20,53210,9.0,14,36,1,7,7,7,7.39
1614,1614,30,5,54100,0.0,17,6,2,5,4,4,7.59
1615,1615,41,7,27820,1.0,14,10,2,10,0,7,6.64
1616,1616,28,7,119570,1.0,13,10,2,10,1,8,6.21
1617,1617,25,5,26600,5.0,13,6,3,2,0,2,6.49
1618,1618,52,26,33750,2.0,21,28,2,5,0,4,8.2
1619,1619,45,2,50980,3.0,14,8,4,2,0,2,6.78
1620,1620,52,12,48780,2.0,11,31,3,5,1,4,7.31
1621,1621,42,10,28370,2.0,13,19,0,5,0,2,6.82
1622,1622,30,25,24060,2.0,20,11,5,5,0,2,7.29
1623,1623,60,10,22690,5.0,18,33,4,29,11,10,6.16
1624,1624,46,19,41080,2.0,14,19,5,10,0,8,7.6
1625,1625,42,18,132060,0.0,13,7,2,6,0,4,6.61
1626,1626,24,27,104220,1.0,17,6,0,5,1,4,10.6
1627,1627,34,5,137440,0.0,20,3,3,2,1,0,6.18
1628,1628,38,3,49070,1.0,11,1,3,1,0,0,8.65
1629,1629,40,26,34820,0.0,18,21,2,20,1,12,6.02
1630,1630,26,3,24360,1.0,24,3,2,3,0,2,6.27
1631,1631,30,15,23800,4.0,18,9,2,5,1,4,7.88
1632,1632,29,8,194310,1.0,11,10,3,10,0,7,7.19
1633,1633,29,19,17900,5.0,16,6,4,2,1,1,6.61
1634,1634,19,4,76440,1.0,15,1,2,1,0,0,7.87
1635,1635,30,2,51310,0.0,15,10,2,9,7,8,6.68
1636,1636,57,2,63060,3.0,12,32,3,1,0,0,6.34
1637,1637,50,10,47870,0.0,12,28,3,27,15,7,7.2
1638,1638,30,10,188800,0.0,22,12,3,11,6,7,6.26
1639,1639,60,16,23390,4.0,20,22,4,18,13,11,7.21
1640,1640,47,1,135700,5.0,16,20,2,5,0,4,7.8
1641,1641,46,4,67120,6.0,21,26,3,3,0,1,6.79
1642,1642,35,15,54060,0.0,12,6,2,5,4,3,6.53
1643,1643,54,2,89380,7.0,11,19,2,1,0,0,7.68
1644,1644,34,8,24390,3.0,11,14,2,7,5,7,7.61
1645,1645,46,2,88370,2.0,18,15,3,3,1,2,9.22
1646,1646,31,7,53430,1.0,14,13,3,13,0,8,6.41
1647,1647,33,10,67280,7.0,22,15,2,7,7,7,8.51
1648,1648,33,5,66520,7.0,25,8,5,4,1,3,7.02
1649,1649,30,2,48500,0.0,12,4,4,3,1,2,6.54
1650,1650,35,12,28090,4.0,23,10,2,8,0,0,8.91
1651,1651,31,22,56890,3.0,15,12,2,1,0,0,6.61
1652,1652,34,17,20010,9.0,22,11,5,3,0,2,10.99
1653,1653,42,2,29770,4.0,15,8,3,2,2,0,7.78
1654,1654,36,3,40250,1.0,11,10,3,10,9,7,7.23
1655,1655,22,7,37850,5.0,13,4,2,2,1,2,6.45
1656,1656,48,6,108540,2.0,14,14,6,9,6,7,6.8
1657,1657,55,1,120310,3.0,11,37,5,10,7,7,7.37
1658,1658,41,3,99360,7.0,17,16,2,14,1,10,6.22
1659,1659,35,22,29660,9.0,18,15,2,11,6,9,5.99
1660,1660,40,15,25710,7.0,14,22,1,20,5,13,7.32
1661,1661,39,12,99910,1.0,16,8,3,8,0,7,7.12
1662,1662,31,1,61420,4.0,13,10,2,6,0,5,8.68
1663,1663,42,5,53900,1.0,14,10,3,10,5,8,10.77
1664,1664,45,2,44040,0.0,23,9,2,8,3,7,7.43
1665,1665,26,2,59930,0.0,12,8,3,7,1,0,9.17
1666,1666,29,5,51300,4.0,11,8,3,3,1,2,7.4
1667,1667,33,16,20900,4.0,16,10,2,6,0,5,7.38
1668,1668,31,2,29090,9.0,14,10,2,5,0,1,6.71
1669,1669,18,2,34680,1.0,18,0,4,0,0,0,9.18
1670,1670,40,1,30680,3.0,19,20,3,1,0,1,6.91
1671,1671,41,23,26700,2.0,15,10,2,8,0,7,9.31
1672,1672,26,9,26930,5.0,17,8,3,0,0,0,6.0
1673,1673,35,16,95260,1.0,15,5,2,5,0,3,6.31
1674,1674,34,26,52370,1.0,19,10,3,10,5,7,6.44
1675,1675,26,1,24260,1.0,22,1,3,1,0,0,8.71
1676,1676,37,8,41930,4.0,16,12,5,6,1,2,7.42
1677,1677,46,4,29110,5.0,13,28,3,2,1,2,6.17
1678,1678,41,24,26610,7.0,14,22,2,18,11,8,7.72
1679,1679,37,7,20280,1.0,16,9,3,9,7,7,7.49
1680,1680,52,2,99800,3.0,11,18,2,10,6,9,9.08
1681,1681,32,7,32980,8.0,22,6,4,4,1,2,6.01
1682,1682,24,22,29350,0.0,14,3,5,2,2,1,5.97
1683,1683,38,5,154270,3.0,16,18,2,1,0,0,6.02
1684,1684,37,1,39440,6.0,11,8,3,6,4,3,6.89
1685,1685,49,21,40110,1.0,18,31,2,31,0,9,10.8
1686,1686,24,1,34070,1.0,15,6,2,6,1,4,9.01
1687,1687,26,19,119940,1.0,14,6,6,5,1,4,7.38
1688,1688,24,7,12320,1.0,12,1,4,1,0,0,6.79
1689,1689,50,2,29600,1.0,14,32,2,32,10,7,6.77
1690,1690,25,2,190940,1.0,16,7,3,7,0,6,7.41
1691,1691,24,2,39190,1.0,21,6,3,6,1,2,10.8
1692,1692,30,9,68250,1.0,14,1,2,1,0,0,6.95
1693,1693,34,6,102480,1.0,12,6,4,6,1,3,8.88
1694,1694,31,9,189470,2.0,12,9,2,3,1,2,6.7
1695,1695,35,2,24960,4.0,17,9,3,3,0,2,7.86
1696,1696,31,1,64650,4.0,17,13,3,7,5,7,6.29
1697,1697,27,22,22060,0.0,14,6,4,5,0,3,7.85
1698,1698,37,9,20860,4.0,14,17,3,3,1,0,8.91
1699,1699,20,17,22930,1.0,13,1,3,1,0,0,7.09
1700,1700,42,28,26450,1.0,15,10,5,10,2,2,7.51
1701,1701,43,10,26830,4.0,11,21,3,1,0,0,8.72
1702,1702,38,2,20140,3.0,17,8,5,0,0,0,6.79
1703,1703,43,4,34190,3.0,11,10,5,8,4,7,9.14
1704,1704,48,8,53760,7.0,13,21,3,3,0,2,7.01
1705,1705,44,29,19510,4.0,22,10,4,2,0,2,6.7
1706,1706,34,13,23410,1.0,20,8,3,8,0,6,8.38
1707,1707,27,27,22930,0.0,18,5,0,4,0,2,6.51
1708,1708,21,16,87260,1.0,11,3,2,3,1,2,7.2
1709,1709,44,2,40110,4.0,14,26,2,2,0,1,8.65
1710,1710,22,2,195450,0.0,14,3,3,2,2,2,6.0
1711,1711,0,0,0,1.0,0,0,0,0,0,0,7.33
1712,1712,32,1,30220,1.0,16,6,3,6,0,5,9.39
1713,1713,30,4,57720,1.0,17,1,3,1,0,0,7.31
1714,1714,53,24,22690,7.0,11,18,2,14,8,10,7.11
1715,1715,34,1,53810,1.0,12,10,0,10,8,8,7.4
1716,1716,45,19,34410,2.0,13,5,5,1,0,0,7.62
1717,1717,26,7,54540,1.0,13,3,5,3,0,2,10.01
1718,1718,37,4,98840,1.0,14,10,3,10,7,8,6.18
1719,1719,29,2,41570,1.0,17,6,2,6,1,2,6.8
1720,1720,35,10,134580,1.0,11,17,3,17,11,8,6.73
1721,1721,33,8,90690,3.0,25,15,3,13,4,7,7.5
1722,1722,54,5,40140,2.0,19,16,4,9,7,1,6.4
1723,1723,36,8,59150,2.0,13,13,3,3,0,2,10.71
1724,1724,27,9,59930,0.0,14,5,3,4,1,1,7.0
1725,1725,20,1,61620,1.0,12,1,2,1,1,1,8.61
1726,1726,33,15,24060,1.0,11,10,3,10,9,7,10.42
1727,1727,35,2,187400,1.0,19,1,2,1,0,0,6.67
1728,1728,23,2,76370,2.0,11,5,3,3,0,2,7.07
1729,1729,25,11,100960,0.0,11,4,3,3,1,2,7.71
1730,1730,38,16,147560,0.0,20,8,3,7,0,5,6.81
1731,1731,29,2,64990,1.0,18,10,3,10,2,8,7.77
1732,1732,48,16,97240,3.0,13,12,2,2,2,2,7.12
1733,1733,27,4,21940,1.0,12,6,5,6,0,4,8.94
1734,1734,37,16,33880,3.0,11,4,2,1,0,0,7.56
1735,1735,50,5,54730,1.0,19,20,2,20,3,8,9.12
1736,1736,34,18,27030,1.0,21,9,2,8,7,7,6.78
1737,1737,24,17,25010,9.0,12,4,3,2,2,0,7.5
1738,1738,39,12,62200,1.0,14,20,2,20,11,10,6.74
1739,1739,32,2,30380,1.0,11,10,5,10,0,8,7.89
1740,1740,50,4,44240,3.0,14,18,2,4,1,3,8.21
1741,1741,38,9,43120,0.0,12,10,2,9,1,8,7.2
1742,1742,27,10,132450,1.0,23,9,3,9,0,7,6.45
1743,1743,32,1,136640,3.0,14,10,6,7,7,7,7.89
1744,1744,47,2,50210,2.0,17,20,3,7,1,7,6.68
1745,1745,40,3,51260,5.0,18,20,2,18,1,12,8.57
1746,1746,53,7,28590,3.0,18,32,2,5,1,3,6.81
1747,1747,41,6,102390,3.0,24,23,3,21,12,6,7.71
1748,1748,60,8,53290,8.0,20,10,3,2,2,2,6.6
1749,1749,27,29,43250,1.0,14,9,2,9,1,7,7.41
1750,1750,41,3,72600,1.0,16,22,2,22,2,10,6.24
1751,1751,50,9,23220,7.0,25,4,0,2,2,2,7.41
1752,1752,28,2,20750,7.0,18,10,0,7,3,7,8.1
1753,1753,36,10,41520,9.0,19,10,3,8,0,5,5.98
1754,1754,38,1,96190,4.0,13,10,2,1,0,0,9.84
1755,1755,44,8,135030,2.0,12,9,6,5,1,4,6.12
1756,1756,47,27,54410,9.0,22,28,6,22,11,13,8.3
1757,1757,30,8,52090,7.0,14,10,3,8,7,7,7.52
1758,1758,29,1,106730,1.0,13,1,2,1,0,0,6.43
1759,1759,42,10,50100,6.0,21,7,3,2,2,2,9.96
1760,1760,43,26,135490,3.0,11,7,3,2,2,2,7.12
1761,1761,34,2,49990,3.0,12,10,2,5,4,3,6.39
1762,1762,23,13,42210,1.0,11,5,4,4,0,2,7.81
1763,1763,39,2,138720,9.0,12,12,3,8,3,6,6.29
1764,1764,56,2,20420,7.0,12,30,6,10,1,1,7.1
1765,1765,40,9,20730,0.0,14,5,3,4,2,3,8.8
1766,1766,27,10,29560,8.0,13,9,6,7,0,7,7.49
1767,1767,29,20,29260,1.0,15,2,3,2,2,2,7.07
1768,1768,53,9,48090,2.0,18,19,2,2,2,2,6.33
1769,1769,35,5,51630,2.0,18,16,4,1,0,0,7.08
1770,1770,32,4,188440,1.0,19,10,3,10,4,7,7.81
1771,1771,38,10,181720,6.0,12,6,5,1,0,1,10.87
1772,1772,34,20,57440,3.0,19,7,4,0,0,0,6.17
1773,1773,52,21,28890,1.0,11,34,2,34,1,16,6.0
1774,1774,33,1,28710,1.0,17,10,2,10,7,8,9.99
1775,1775,25,8,74840,1.0,15,6,3,6,1,4,7.72
1776,1776,45,2,60740,0.0,14,9,2,8,3,1,5.99
1777,1777,23,23,173280,1.0,17,2,2,2,0,2,8.0
1778,1778,47,4,27740,4.0,13,8,2,5,1,3,10.01
1779,1779,34,12,45050,1.0,12,6,3,6,1,4,7.8
1780,1780,55,7,74280,5.0,12,24,2,5,1,4,8.05
1781,1781,36,7,116310,1.0,18,10,2,10,0,9,7.4
1782,1782,52,1,97380,0.0,18,5,2,4,1,2,7.25
1783,1783,26,2,28350,3.0,11,5,2,2,2,0,7.09
1784,1784,29,10,169590,4.0,14,11,5,8,1,1,6.28
1785,1785,26,15,26130,6.0,19,6,2,4,1,2,6.2
1786,1786,34,14,61460,2.0,12,10,3,4,1,3,6.2
1787,1787,54,18,49630,9.0,15,9,2,5,1,4,8.9
1788,1788,27,13,195370,0.0,12,5,5,4,1,1,6.8
1789,1789,37,2,61720,0.0,11,6,1,5,4,3,9.5
1790,1790,38,2,23680,6.0,11,17,3,15,4,12,10.82
1791,1791,34,2,103120,1.0,12,6,2,6,1,3,6.89
1792,1792,35,5,16750,1.0,16,3,6,3,0,2,7.8
1793,1793,30,20,25230,3.0,13,7,2,2,0,2,7.19
1794,1794,40,10,65670,1.0,13,8,3,8,3,7,6.37
1795,1795,34,10,47390,5.0,24,6,2,3,1,2,7.89
1796,1796,42,9,92080,1.0,15,24,2,24,14,9,7.82
1797,1797,23,2,45590,1.0,18,1,2,0,0,0,8.0
1798,1798,24,1,81890,1.0,14,1,3,1,0,0,6.75
1799,1799,52,29,29420,8.0,11,9,1,5,1,4,6.06
1800,1800,50,8,49410,5.0,11,30,3,4,0,3,6.36
1801,1801,29,2,106500,1.0,13,1,2,1,0,0,10.67
1802,1802,33,3,59020,0.0,12,14,2,13,3,7,6.99
1803,1803,33,23,86390,5.0,16,6,3,3,0,2,8.02
1804,1804,47,6,63470,1.0,14,26,2,26,3,0,9.5
1805,1805,36,6,42000,0.0,22,10,3,9,0,5,7.69
1806,1806,29,10,34520,1.0,11,10,3,10,0,7,7.69
1807,1807,58,24,43170,7.0,17,40,2,31,13,8,8.9
1808,1808,35,10,26320,3.0,13,7,3,2,2,2,7.76
1809,1809,42,15,46680,9.0,18,8,2,4,0,2,10.5
1810,1810,28,19,32040,6.0,16,5,4,2,2,1,6.22
1811,1811,36,2,27200,4.0,14,8,3,5,0,4,6.59
1812,1812,32,3,171810,1.0,14,14,2,14,6,8,7.99
1813,1813,40,9,22380,6.0,14,10,3,1,0,0,6.91
1814,1814,30,7,14830,5.0,13,12,3,0,0,0,9.4
1815,1815,45,10,56050,1.0,12,1,2,1,0,0,6.6
1816,1816,42,20,72950,1.0,15,10,3,9,7,8,7.63
1817,1817,38,4,23060,2.0,19,13,5,4,1,2,7.59
1818,1818,34,7,23480,1.0,14,6,3,5,1,3,6.91
1819,1819,49,7,89980,1.0,14,9,2,9,7,7,6.31
1820,1820,55,16,43190,4.0,11,12,3,9,7,3,6.39
1821,1821,43,25,61320,6.0,13,22,3,4,1,0,7.28
1822,1822,27,2,33460,1.0,21,9,2,9,0,8,10.53
1823,1823,35,1,108550,3.0,13,17,2,8,1,6,7.02
1824,1824,28,1,22310,1.0,12,8,3,8,7,5,9.91
1825,1825,34,2,23230,0.0,17,4,2,3,0,2,6.91
1826,1826,26,22,20240,1.0,23,8,2,8,1,7,8.01
1827,1827,27,1,27130,1.0,11,0,2,0,0,0,7.25
1828,1828,51,16,94390,2.0,15,29,0,20,4,17,6.08
1829,1829,44,24,25660,9.0,11,10,3,5,2,3,6.3
1830,1830,25,17,199260,7.0,11,6,5,4,0,1,6.38
1831,1831,33,8,24510,1.0,13,9,3,9,0,8,6.02
1832,1832,35,6,94190,1.0,24,6,5,6,1,1,6.89
1833,1833,36,10,86860,1.0,13,18,2,18,4,11,9.71
1834,1834,32,3,30380,2.0,20,8,3,5,0,3,7.83
1835,1835,30,4,30580,9.0,14,10,2,5,0,3,6.38
1836,1836,53,6,23250,7.0,18,35,1,5,0,4,10.36
1837,1837,45,1,20880,4.0,15,18,2,5,0,2,8.49
1838,1838,32,10,30720,5.0,12,9,4,5,1,3,6.63
1839,1839,52,1,50060,3.0,16,31,2,9,0,0,7.63
1840,1840,37,24,42570,4.0,15,9,2,1,0,0,6.1
1841,1841,28,21,25000,1.0,16,6,3,5,0,4,6.29
1842,1842,22,2,11020,6.0,19,4,3,2,2,2,6.47
1843,1843,44,22,104530,2.0,11,10,2,3,0,2,10.99
1844,1844,42,13,22880,5.0,16,8,4,2,2,2,8.0
1845,1845,36,14,39290,0.0,24,6,6,5,0,3,7.6
1846,1846,25,11,23110,1.0,11,5,2,5,0,3,10.4
1847,1847,35,9,31400,1.0,13,17,2,17,5,15,8.78
1848,1848,35,8,36900,1.0,13,10,2,10,7,8,9.97
1849,1849,32,21,44500,0.0,13,4,3,3,0,2,7.9
1850,1850,25,5,27560,1.0,12,5,2,5,0,3,7.78
1851,1851,49,9,190330,2.0,18,7,5,4,0,2,7.52
1852,1852,24,2,187220,0.0,22,6,3,5,3,4,7.59
1853,1853,32,12,95470,1.0,13,10,3,10,5,3,6.82
1854,1854,38,22,137340,0.0,13,3,3,2,1,2,6.94
1855,1855,42,18,199990,2.0,23,17,6,5,1,3,9.6
1856,1856,31,16,22790,3.0,12,8,3,6,0,2,10.1
1857,1857,29,3,59160,6.0,12,5,2,3,0,2,9.41
1858,1858,53,9,20890,5.0,16,28,2,2,2,2,6.41
1859,1859,35,1,167920,3.0,12,16,3,13,4,8,7.12
1860,1860,37,13,35640,5.0,11,10,1,5,0,0,7.4
1861,1861,53,1,44250,6.0,22,33,2,12,3,8,6.7
1862,1862,43,1,52650,4.0,11,12,4,5,2,2,7.64
1863,1863,47,15,65530,0.0,15,8,2,7,7,7,10.68
1864,1864,37,1,62610,1.0,12,10,1,10,0,9,8.28
1865,1865,50,17,42980,1.0,20,31,6,31,14,7,6.59
1866,1866,39,1,68040,8.0,14,13,3,5,0,4,6.93
1867,1867,33,7,38150,3.0,11,7,3,4,0,3,9.43
1868,1868,32,9,27410,1.0,15,1,5,1,0,1,10.0
1869,1869,29,5,66730,6.0,12,8,2,4,0,3,6.4
1870,1870,44,26,76390,1.0,14,8,6,8,7,1,9.82
1871,1871,28,24,23280,1.0,11,4,3,4,0,2,6.43
1872,1872,58,9,21530,9.0,11,3,3,1,0,0,10.5
1873,1873,43,7,48760,4.0,16,4,4,1,0,0,6.6
1874,1874,20,11,93960,1.0,12,2,6,2,0,2,7.13
1875,1875,21,1,104000,1.0,13,1,2,1,0,0,7.93
1876,1876,36,26,84740,0.0,14,17,3,16,4,11,10.27
1877,1877,47,2,99810,1.0,21,3,3,3,1,2,8.48
1878,1878,22,15,124900,0.0,13,4,3,3,0,2,9.81
1879,1879,41,23,26570,4.0,11,10,3,7,1,0,10.45
1880,1880,28,10,135910,5.0,20,6,2,2,2,2,7.68
1881,1881,39,10,66960,7.0,11,8,3,2,2,2,10.69
1882,1882,27,1,20580,1.0,14,1,5,1,0,0,7.7
1883,1883,34,12,88650,1.0,11,1,0,1,1,0,7.69
1884,1884,42,11,59400,7.0,16,10,2,5,0,3,6.93
1885,1885,33,2,59140,3.0,16,6,4,3,0,2,10.53
1886,1886,58,2,26220,2.0,23,24,3,6,0,4,8.28
1887,1887,31,1,121850,3.0,14,13,2,7,5,2,6.12
1888,1888,35,2,106090,1.0,22,10,3,10,0,7,10.39
1889,1889,49,25,43450,4.0,15,29,3,26,1,7,6.99
1890,1890,48,1,21770,4.0,18,13,4,0,0,0,6.7
1891,1891,31,1,27930,1.0,16,9,4,9,0,0,7.08
1892,1892,36,2,79180,2.0,12,8,3,6,0,1,6.52
1893,1893,38,6,87890,1.0,11,15,4,15,5,11,7.1
1894,1894,32,18,23890,6.0,12,5,4,3,0,2,7.13
1895,1895,25,1,32120,1.0,15,1,3,1,0,0,8.88
1896,1896,40,1,192320,2.0,14,11,3,1,0,0,6.15
1897,1897,26,11,22670,1.0,19,7,2,7,0,7,7.62
1898,1898,41,1,195170,2.0,13,20,5,18,2,17,10.68
1899,1899,36,9,24360,4.0,13,16,3,11,3,9,7.1
1900,1900,19,15,160640,1.0,15,1,3,1,0,0,10.6
1901,1901,20,29,27070,1.0,11,1,2,1,0,0,6.12
1902,1902,31,1,190680,0.0,12,10,1,9,8,5,8.31
1903,1903,40,1,39310,8.0,19,3,2,1,0,0,8.09
1904,1904,32,24,37300,1.0,25,8,4,8,6,3,7.88
1905,1905,36,10,22320,1.0,12,16,2,16,3,7,9.8
1906,1906,33,1,44650,0.0,13,6,3,5,1,4,6.02
1907,1907,37,10,30720,5.0,14,17,3,14,11,7,6.28
1908,1908,45,8,33190,1.0,12,9,3,9,0,8,6.27
1909,1909,29,29,192020,1.0,12,3,5,3,0,2,7.61
1910,1910,35,1,136750,1.0,15,5,5,5,1,0,6.36
1911,1911,52,5,29110,2.0,17,26,3,9,7,8,7.02
1912,1912,58,9,59570,4.0,14,7,2,1,0,0,7.52
1913,1913,53,9,39200,6.0,16,22,3,17,15,2,6.51
1914,1914,30,3,64340,5.0,14,10,3,8,7,7,8.01
1915,1915,38,4,100480,1.0,23,6,2,5,1,3,8.11
1916,1916,35,1,109380,6.0,14,12,2,10,0,8,7.29
1917,1917,39,1,23400,0.0,11,9,2,8,0,7,6.52
1918,1918,40,2,65450,4.0,15,22,2,1,0,0,9.5
1919,1919,47,7,69310,1.0,11,20,3,19,2,7,10.11
1920,1920,36,28,48980,4.0,13,12,3,7,0,7,6.76
1921,1921,31,28,25930,0.0,21,4,2,3,1,2,8.2
1922,1922,33,15,194360,1.0,19,10,4,10,6,0,7.91
1923,1923,29,3,27230,6.0,11,3,2,0,0,0,10.3
1924,1924,33,2,34790,3.0,12,5,3,3,0,2,7.52
1925,1925,45,26,27940,3.0,19,8,2,5,0,2,7.0
1926,1926,50,10,52490,9.0,21,32,2,5,1,3,7.4
1927,1927,33,1,21760,1.0,14,6,2,6,1,2,8.98
1928,1928,41,11,168720,2.0,15,21,2,18,0,11,7.89
1929,1929,27,20,34850,9.0,17,4,2,2,2,2,7.09
1930,1930,45,2,66440,1.0,12,9,3,9,0,8,8.69
1931,1931,47,18,55820,1.0,16,9,3,9,0,7,8.02
1932,1932,30,2,40000,4.0,12,7,5,5,0,1,10.49
1933,1933,50,1,134960,3.0,18,22,3,12,1,5,9.49
1934,1934,38,13,32100,0.0,17,3,5,2,0,2,7.7
1935,1935,46,28,190450,6.0,11,13,2,8,0,7,6.91
1936,1936,24,28,118490,1.0,16,5,3,4,3,2,6.55
1937,1937,35,24,20700,1.0,13,5,1,4,0,2,9.33
1938,1938,31,5,65020,1.0,12,4,3,4,0,3,6.27
1939,1939,18,5,32300,1.0,12,0,3,0,0,0,6.32
1940,1940,54,23,136030,8.0,13,22,2,10,0,8,6.6
1941,1941,35,6,119960,1.0,19,16,3,16,10,1,9.6
1942,1942,30,4,56050,0.0,12,9,0,8,1,7,10.1
1943,1943,20,2,63970,1.0,17,1,3,1,0,0,8.31
1944,1944,30,8,191440,0.0,11,4,3,3,1,2,7.59
1945,1945,26,1,175840,1.0,20,8,2,8,1,3,7.94
1946,1946,22,8,49070,1.0,21,4,2,4,1,1,7.3
1947,1947,48,2,45540,2.0,11,19,3,2,2,2,8.02
1948,1948,48,3,54150,7.0,11,27,1,15,4,8,6.5
1949,1949,41,2,47410,6.0,16,8,3,2,2,1,6.91
1950,1950,39,2,21150,1.0,18,21,3,21,11,8,7.1
1951,1951,27,3,31610,0.0,13,4,0,3,2,2,7.3
1952,1952,35,24,57450,1.0,17,3,4,3,1,2,6.93
1953,1953,42,23,23730,6.0,14,21,3,1,0,0,8.01
1954,1954,50,27,33100,4.0,22,8,3,1,0,0,6.18
1955,1955,59,16,186650,3.0,12,30,3,5,4,3,10.11
1956,1956,37,15,44850,5.0,11,15,2,1,0,0,6.59
1957,1957,55,26,27890,3.0,13,17,2,8,6,7,8.59
1958,1958,41,19,58280,1.0,13,21,0,21,5,10,6.29
1959,1959,38,24,23260,8.0,14,19,3,1,0,0,8.4
1960,1960,26,21,135250,8.0,17,7,4,2,2,2,7.71
1961,1961,52,5,14200,1.0,13,33,2,32,6,9,6.02
1962,1962,44,16,80200,3.0,11,23,2,12,11,11,10.9
1963,1963,50,2,36880,0.0,11,19,3,18,0,13,6.51
1964,1964,36,2,54820,1.0,18,18,3,17,15,14,7.78
1965,1965,39,11,160150,1.0,11,21,3,21,2,8,10.82
1966,1966,33,9,12000,0.0,11,3,3,2,2,2,7.58
1967,1967,45,7,56610,3.0,12,26,2,9,1,1,7.4
1968,1968,32,15,69290,9.0,20,10,6,8,7,7,7.23
1969,1969,34,6,96130,0.0,12,16,5,15,0,9,7.09
1970,1970,59,5,56740,3.0,12,14,6,6,0,4,8.1
1971,1971,45,16,54840,1.0,20,6,6,6,0,4,6.71
1972,1972,53,8,120610,2.0,20,30,2,15,6,12,7.8
1973,1973,36,7,56600,7.0,12,9,3,1,0,0,6.08
1974,1974,26,2,48210,6.0,14,6,2,3,1,2,8.2
1975,1975,34,2,64100,1.0,13,1,5,1,0,0,9.19
