,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,Attrition,retirementType,resignationReason,mean_time
2564,2565,2.0,1.0,3.0,44,Travel_Rarely,Sales,1,2,Medical,Male,4,Manager,Married,187110,2.0,12,1,10,0,2,2,2,3,3,No,Worked,Worked,7.08
2565,2566,4.0,1.0,3.0,34,Non-Travel,Research & Development,27,2,Life Sciences,Female,1,Sales Representative,Married,36920,1.0,12,1,5,5,5,3,0,3,3,Yes,Resignation,Others,10.21
2566,2567,1.0,4.0,3.0,56,Travel_Rarely,Human Resources,1,2,Medical,Female,5,Sales Executive,Single,25590,1.0,21,0,5,3,4,1,0,3,4,Yes,Fired,Worked,6.9
2567,2568,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,Female,3,Healthcare Representative,Married,25170,2.0,14,0,12,3,4,1,3,3,3,No,Worked,Worked,7.32
2568,2569,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,1,Sales Executive,Married,66230,5.0,18,0,14,3,5,1,4,3,3,No,Worked,Worked,6.4
2569,2570,3.0,1.0,4.0,42,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,2,Sales Executive,Married,182650,9.0,12,1,18,4,13,5,7,3,3,No,Worked,Worked,7.42
2570,2571,3.0,4.0,3.0,31,Travel_Rarely,Sales,9,4,Life Sciences,Female,1,Sales Executive,Divorced,161240,2.0,23,1,8,2,5,1,4,2,4,No,Worked,Worked,8.32
2571,2572,4.0,4.0,2.0,34,Travel_Rarely,Research & Development,8,1,Life Sciences,Female,3,Laboratory Technician,Married,25850,3.0,12,0,9,5,4,0,1,3,3,No,Worked,Worked,9.21
2572,2573,1.0,3.0,2.0,31,Travel_Rarely,Sales,25,2,Life Sciences,Female,3,Manufacturing Director,Divorced,182130,8.0,21,2,4,3,2,2,2,4,4,No,Worked,Worked,6.78
2573,2574,3.0,4.0,3.0,26,Travel_Frequently,Sales,16,2,Life Sciences,Male,2,Healthcare Representative,Married,83800,0.0,14,0,8,3,7,7,7,4,3,No,Worked,Worked,6.09
2574,2575,2.0,3.0,3.0,45,Travel_Frequently,Research & Development,8,4,Life Sciences,Female,2,Manager,Single,29940,4.0,18,1,12,2,4,0,3,3,3,No,Worked,Worked,7.79
2575,2576,2.0,3.0,2.0,33,Travel_Rarely,Sales,1,3,Life Sciences,Female,5,Sales Executive,Single,12230,1.0,13,1,10,3,10,0,9,3,3,No,Worked,Worked,6.37
2576,2577,3.0,4.0,3.0,28,Travel_Frequently,Sales,8,3,Life Sciences,Male,4,Research Scientist,Married,11180,1.0,11,0,7,3,7,0,7,3,3,No,Worked,Worked,10.6
2577,2578,3.0,1.0,3.0,29,Travel_Frequently,Human Resources,2,4,Human Resources,Male,2,Sales Executive,Single,28750,1.0,11,0,1,3,1,0,0,3,3,Yes,Resignation,Salary,6.79
2578,2579,1.0,3.0,3.0,39,Non-Travel,Research & Development,8,5,Medical,Female,2,Sales Representative,Married,188240,6.0,19,1,10,4,3,1,2,3,3,No,Worked,Worked,6.28
2579,2580,2.0,2.0,2.0,27,Travel_Rarely,Sales,3,2,Technical Degree,Male,2,Healthcare Representative,Married,135770,1.0,12,1,6,2,5,1,2,3,3,No,Worked,Worked,7.28
2580,2581,3.0,4.0,3.0,34,Travel_Frequently,Research & Development,9,4,Life Sciences,Female,2,Manufacturing Director,Married,26250,1.0,12,3,16,4,15,6,11,3,3,No,Worked,Worked,8.9
2581,2582,4.0,3.0,3.0,28,Travel_Rarely,Research & Development,25,3,Technical Degree,Male,1,Research Director,Single,187890,3.0,16,1,6,4,2,2,2,3,3,Yes,Resignation,Others,9.39
2582,2583,3.0,2.0,4.0,47,Non-Travel,Research & Development,1,4,Medical,Male,1,Research Scientist,Married,45380,8.0,11,0,16,3,8,1,7,3,3,No,Worked,Worked,6.0
2583,2584,4.0,1.0,3.0,56,Travel_Rarely,Research & Development,4,3,Technical Degree,Female,2,Sales Executive,Married,198470,4.0,14,0,6,6,0,0,0,3,3,No,Worked,Worked,7.91
2584,2585,1.0,1.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,Female,1,Laboratory Technician,Married,105120,1.0,12,1,10,2,10,7,9,3,3,No,Worked,Worked,7.02
2585,2586,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,4,2,Medical,Female,1,Manager,Divorced,44440,1.0,13,0,20,2,20,0,7,3,3,No,Worked,Worked,10.8
2586,2587,4.0,4.0,2.0,58,Travel_Rarely,Sales,5,3,Marketing,Male,5,Sales Representative,Married,21540,4.0,21,1,29,3,1,0,0,3,4,No,Worked,Worked,9.88
2587,2588,1.0,3.0,3.0,32,Travel_Frequently,Research & Development,9,3,Life Sciences,Male,2,Laboratory Technician,Single,191900,3.0,17,1,8,2,4,0,3,3,3,Yes,Resignation,Others,10.22
2588,2589,2.0,4.0,4.0,38,Travel_Rarely,Research & Development,3,4,Life Sciences,Female,1,Sales Representative,Divorced,44900,2.0,21,1,10,1,5,0,3,3,4,No,Worked,Worked,7.62
2589,2590,2.0,4.0,3.0,49,Travel_Frequently,Sales,11,4,Life Sciences,Male,2,Research Scientist,Married,35060,3.0,11,1,28,4,5,4,3,2,3,No,Worked,Worked,6.34
2590,2591,2.0,4.0,3.0,42,Travel_Rarely,Sales,1,3,Life Sciences,Female,1,Sales Executive,Divorced,23720,3.0,12,1,14,3,0,0,0,3,3,No,Worked,Worked,8.7
2591,2592,1.0,2.0,3.0,27,Travel_Frequently,Sales,8,1,Life Sciences,Male,4,Laboratory Technician,Married,102310,1.0,13,1,1,2,1,0,0,3,3,Yes,Resignation,Others,6.45
2592,2593,2.0,1.0,1.0,35,Travel_Rarely,Research & Development,25,1,Medical,Male,1,Sales Executive,Married,54100,0.0,18,0,6,4,5,0,4,3,3,No,Worked,Worked,6.59
2593,2594,3.0,3.0,2.0,28,Non-Travel,Research & Development,21,1,Medical,Male,3,Research Scientist,Single,79780,1.0,16,2,5,2,5,1,4,3,3,No,Worked,Worked,6.67
2594,2595,3.0,1.0,4.0,31,Non-Travel,Sales,23,1,Medical,Male,1,Sales Executive,Divorced,38670,1.0,11,1,4,4,4,2,3,4,3,No,Worked,Worked,9.78
2595,2596,1.0,2.0,3.0,36,Non-Travel,Research & Development,1,3,Life Sciences,Male,2,Research Scientist,Married,28380,1.0,19,2,5,5,5,0,2,1,3,No,Worked,Worked,7.09
2596,2597,1.0,4.0,2.0,34,Travel_Rarely,Sales,2,3,Marketing,Male,4,Healthcare Representative,Single,46950,1.0,16,1,14,2,14,2,1,3,3,No,Worked,Worked,6.0
2597,2598,4.0,3.0,2.0,34,Travel_Rarely,Research & Development,19,3,Technical Degree,Female,1,Research Director,Divorced,33390,1.0,16,0,9,2,8,1,1,2,3,No,Worked,Worked,6.76
2598,2599,3.0,1.0,2.0,26,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Single,20800,0.0,13,0,8,6,7,7,6,4,3,No,Worked,Worked,6.8
2599,2600,1.0,1.0,2.0,29,Travel_Rarely,Research & Development,2,4,Other,Male,2,Laboratory Technician,Married,20960,0.0,22,0,6,2,5,0,2,4,4,No,Worked,Worked,7.75
2600,2601,3.0,4.0,3.0,32,Non-Travel,Research & Development,3,1,Life Sciences,Male,3,Manager,Divorced,62090,5.0,17,1,9,5,5,1,2,4,3,No,Worked,Worked,6.6
2601,2602,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,25,5,Technical Degree,Female,2,Human Resources,Married,180610,1.0,14,1,10,2,10,8,7,3,3,No,Worked,Worked,6.88
2602,2603,3.0,4.0,2.0,28,Travel_Rarely,Sales,7,5,Life Sciences,Female,2,Sales Representative,Divorced,171230,5.0,15,1,6,2,4,0,3,2,3,Yes,Resignation,Others,6.29
2603,2604,1.0,1.0,2.0,38,Travel_Rarely,Research & Development,9,2,Technical Degree,Male,3,Sales Representative,Single,23720,4.0,12,0,20,3,1,0,0,2,3,No,Worked,Worked,7.18
2604,2605,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,Sales Representative,Married,48830,1.0,18,1,10,1,10,0,9,1,3,No,Worked,Worked,8.81
2605,2606,4.0,4.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,Female,1,Manager,Single,39040,1.0,15,0,7,2,7,0,7,3,3,No,Worked,Worked,7.91
2606,2607,4.0,4.0,3.0,32,Travel_Rarely,Research & Development,8,1,Medical,Female,2,Research Scientist,Single,46270,8.0,17,1,8,2,1,0,0,2,3,No,Worked,Worked,7.3
2607,2608,1.0,4.0,3.0,31,Travel_Frequently,Research & Development,2,1,Other,Male,3,Sales Executive,Married,70940,1.0,14,1,10,2,10,0,8,3,3,Yes,Resignation,Salary,10.31
2608,2609,1.0,1.0,2.0,53,Travel_Rarely,Research & Development,18,3,Medical,Male,1,Research Scientist,Single,34230,6.0,15,1,15,4,2,2,2,3,3,Yes,Fired,Worked,10.8
2609,2610,1.0,3.0,2.0,54,Travel_Rarely,Research & Development,14,3,Other,Male,3,Research Scientist,Married,66740,3.0,17,1,9,2,4,2,3,3,3,No,Worked,Worked,7.91
2610,2611,4.0,3.0,3.0,33,Travel_Frequently,Research & Development,2,4,Medical,Female,4,Sales Executive,Divorced,168800,1.0,14,3,9,2,9,2,8,3,3,No,Worked,Worked,7.89
2611,2612,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Research Scientist,Married,90940,1.0,12,1,10,0,10,0,9,3,3,No,Worked,Worked,7.49
2612,2613,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,2,5,Medical,Female,4,Sales Executive,Married,84460,0.0,14,0,7,3,6,1,2,2,3,No,Worked,Worked,8.02
2613,2614,3.0,2.0,3.0,55,Travel_Rarely,Sales,9,3,Marketing,Male,2,Laboratory Technician,Married,119160,4.0,15,1,35,3,10,1,4,2,3,No,Worked,Worked,8.24
2614,2615,4.0,4.0,3.0,31,Travel_Rarely,Sales,6,3,Other,Male,1,Manufacturing Director,Divorced,45340,1.0,13,0,1,2,1,0,0,3,3,No,Worked,Worked,10.8
2615,2616,2.0,1.0,3.0,39,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,2,Sales Executive,Single,98520,0.0,12,1,21,5,20,11,10,2,3,No,Worked,Worked,6.1
2616,2617,4.0,3.0,3.0,42,Non-Travel,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,61510,1.0,13,1,20,3,20,3,7,3,3,No,Worked,Worked,6.6
2617,2618,3.0,3.0,4.0,31,Non-Travel,Research & Development,14,2,Life Sciences,Male,2,Healthcare Representative,Married,23020,4.0,14,0,13,3,11,4,8,3,3,No,Worked,Worked,6.11
2618,2619,3.0,1.0,3.0,54,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Human Resources,Single,23620,6.0,13,1,9,2,5,1,4,4,3,No,Worked,Worked,10.46
2619,2620,2.0,3.0,2.0,24,Travel_Rarely,Research & Development,5,4,Other,Male,1,Manufacturing Director,Single,178610,1.0,11,2,4,5,4,1,2,1,3,No,Worked,Worked,6.88
2620,2621,4.0,4.0,4.0,23,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,2,Research Scientist,Single,191870,1.0,11,1,5,2,5,1,4,3,3,No,Worked,Worked,6.99
2621,2622,4.0,3.0,4.0,40,Travel_Frequently,Research & Development,21,3,Medical,Female,3,Research Scientist,Married,197170,1.0,21,0,10,1,10,9,4,2,4,No,Worked,Worked,7.81
2622,2623,2.0,2.0,3.0,40,Travel_Rarely,Research & Development,8,1,Medical,Female,5,Research Scientist,Married,35440,3.0,18,3,15,3,11,5,10,2,3,No,Worked,Worked,6.21
2623,2624,3.0,2.0,3.0,25,Travel_Rarely,Sales,20,5,Medical,Female,2,Laboratory Technician,Married,85000,4.0,12,0,6,2,2,1,2,3,3,No,Worked,Worked,6.19
2624,2625,4.0,2.0,2.0,30,Travel_Rarely,Human Resources,20,4,Life Sciences,Male,2,Research Scientist,Married,46610,1.0,11,0,12,3,12,1,7,2,3,No,Worked,Worked,6.08
2625,2626,4.0,3.0,2.0,25,Travel_Rarely,Research & Development,7,2,Medical,Male,5,Sales Executive,Divorced,41030,6.0,15,1,7,2,2,0,2,3,3,No,Worked,Worked,10.19
2626,2627,1.0,3.0,3.0,47,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Sales Executive,Single,42490,2.0,13,1,25,2,17,12,11,2,3,No,Worked,Worked,7.8
2627,2628,2.0,3.0,2.0,33,Non-Travel,Research & Development,1,3,Life Sciences,Male,2,Research Scientist,Divorced,140260,1.0,12,0,1,4,1,0,0,3,3,No,Worked,Worked,6.21
2628,2629,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,Female,2,Sales Executive,Married,68930,0.0,17,0,16,3,15,5,8,3,3,No,Worked,Worked,7.89
2629,2630,1.0,3.0,3.0,31,Travel_Rarely,Research & Development,10,4,Medical,Female,3,Sales Executive,Married,61250,0.0,13,1,3,3,2,1,2,3,3,No,Worked,Worked,7.2
2630,2631,1.0,3.0,3.0,38,Travel_Frequently,Research & Development,1,4,Other,Male,2,Research Scientist,Married,36690,2.0,19,0,10,2,8,7,7,3,3,No,Worked,Worked,6.5
2631,2632,4.0,1.0,2.0,42,Travel_Rarely,Research & Development,6,3,Medical,Male,2,Laboratory Technician,Divorced,100080,6.0,19,1,9,3,4,1,2,1,3,No,Worked,Worked,9.82
2632,2633,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,Male,1,Healthcare Representative,Married,23870,3.0,17,1,12,1,5,1,0,1,3,No,Worked,Worked,7.69
2633,2634,3.0,2.0,1.0,47,Non-Travel,Research & Development,21,2,Medical,Male,1,Sales Executive,Married,46390,0.0,11,1,14,2,13,5,12,2,3,No,Worked,Worked,7.18
2634,2635,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,2,Healthcare Representative,Married,78980,7.0,15,0,5,2,2,2,2,2,3,No,Worked,Worked,10.43
2635,2636,4.0,3.0,4.0,22,Travel_Rarely,Human Resources,12,1,Human Resources,Male,2,Sales Executive,Single,25340,0.0,11,0,4,1,3,1,2,3,3,No,Worked,Worked,6.44
2636,2637,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,Female,2,Sales Executive,Single,131420,1.0,25,2,10,4,10,0,8,3,4,No,Worked,Worked,8.02
2637,2638,2.0,4.0,3.0,33,Travel_Rarely,Sales,3,4,Medical,Male,3,Healthcare Representative,Married,16110,0.0,14,0,10,2,9,8,1,2,3,No,Worked,Worked,9.09
2638,2639,3.0,2.0,3.0,32,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Manufacturing Director,Single,53630,1.0,13,0,6,4,6,4,1,3,3,No,Worked,Worked,7.0
2639,2640,1.0,4.0,2.0,40,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Research Director,Married,50710,8.0,17,1,8,3,1,0,0,2,3,No,Worked,Worked,6.18
2640,2641,2.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,2,Medical,Male,3,Sales Executive,Married,136950,0.0,13,0,3,3,2,2,2,3,3,No,Worked,Worked,6.0
2641,2642,1.0,4.0,3.0,39,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,1,Sales Executive,Single,134020,7.0,14,1,18,1,7,1,7,3,3,No,Worked,Worked,8.02
2642,2643,2.0,3.0,3.0,38,Travel_Rarely,Sales,20,4,Medical,Female,2,Research Director,Married,20290,3.0,11,1,20,3,18,1,11,2,3,No,Worked,Worked,8.02
2643,2644,3.0,4.0,3.0,32,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Manager,Married,63770,1.0,12,2,14,3,14,5,7,3,3,No,Worked,Worked,7.89
2644,2645,3.0,4.0,3.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Sales Executive,Married,54290,1.0,17,1,16,3,16,6,8,3,3,No,Worked,Worked,9.42
2645,2646,1.0,3.0,2.0,25,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Manufacturing Director,Divorced,27850,0.0,21,0,6,2,5,0,4,3,4,No,Worked,Worked,8.03
2646,2647,1.0,4.0,2.0,52,Non-Travel,Research & Development,2,4,Other,Male,1,Manager,Divorced,46140,2.0,16,1,16,3,9,0,0,3,3,No,Worked,Worked,6.81
2647,2648,2.0,4.0,3.0,44,Travel_Rarely,Research & Development,8,1,Life Sciences,Female,1,Sales Representative,Single,26100,6.0,15,0,6,2,4,1,2,3,3,No,Worked,Worked,10.77
2648,2649,3.0,1.0,3.0,21,Travel_Rarely,Sales,10,5,Medical,Male,3,Research Scientist,Single,66870,1.0,19,3,2,0,2,1,2,3,3,No,Worked,Worked,8.21
2649,2650,4.0,4.0,2.0,39,Non-Travel,Research & Development,3,4,Life Sciences,Female,2,Research Director,Single,47240,2.0,12,1,21,4,6,1,3,4,3,No,Worked,Worked,6.31
2650,2651,4.0,1.0,2.0,23,Travel_Frequently,Research & Development,2,4,Life Sciences,Female,2,Manufacturing Director,Married,61790,1.0,11,0,1,3,1,1,0,3,3,Yes,Fired,Worked,7.96
2651,2652,1.0,4.0,3.0,36,Travel_Rarely,Research & Development,24,3,Life Sciences,Female,2,Laboratory Technician,Married,61200,0.0,19,0,10,2,9,3,4,3,3,No,Worked,Worked,7.83
2652,2653,4.0,2.0,3.0,36,Travel_Frequently,Research & Development,16,1,Medical,Male,2,Sales Executive,Divorced,105960,7.0,15,0,18,3,4,0,2,2,3,No,Worked,Worked,7.82
2653,2654,3.0,3.0,2.0,56,Non-Travel,Research & Development,8,1,Life Sciences,Male,1,Sales Executive,Divorced,54670,1.0,20,0,13,6,13,1,9,2,4,No,Worked,Worked,6.62
2654,2655,1.0,4.0,4.0,29,Travel_Rarely,Research & Development,9,4,Medical,Male,2,Sales Representative,Married,29960,9.0,25,0,4,4,2,2,2,3,4,Yes,Resignation,Stress,10.88
2655,2656,1.0,3.0,2.0,42,Travel_Rarely,Research & Development,17,1,Life Sciences,Male,3,Research Scientist,Married,99980,5.0,24,2,24,3,22,4,14,2,4,No,Worked,Worked,7.38
2656,2657,4.0,3.0,1.0,56,Travel_Rarely,Sales,10,4,Other,Male,2,Sales Executive,Married,40780,8.0,24,1,14,3,10,9,8,3,4,Yes,Resignation,Stress,6.81
2657,2658,1.0,2.0,3.0,41,Travel_Rarely,Research & Development,13,4,Life Sciences,Female,1,Healthcare Representative,Married,109200,0.0,15,1,21,3,20,0,10,4,3,No,Worked,Worked,7.81
2658,2659,4.0,3.0,3.0,34,Travel_Rarely,Sales,1,3,Medical,Female,1,Laboratory Technician,Married,62320,1.0,13,1,8,3,8,1,7,3,3,No,Worked,Worked,7.36
2659,2660,4.0,4.0,2.0,36,Non-Travel,Sales,1,1,Medical,Female,1,Human Resources,Divorced,132470,1.0,14,0,15,3,15,11,11,3,3,No,Worked,Worked,7.69
2660,2661,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,1,5,Medical,Male,1,Healthcare Representative,Divorced,40810,2.0,13,0,14,3,5,0,4,3,3,No,Worked,Worked,7.08
2661,2662,4.0,1.0,3.0,32,Travel_Rarely,Sales,9,4,Life Sciences,Female,2,Research Scientist,Single,57690,1.0,11,0,4,3,4,1,2,3,3,No,Worked,Worked,6.7
2662,2663,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,16,3,Medical,Female,2,Healthcare Representative,Single,23940,1.0,16,1,9,3,9,1,7,3,3,No,Worked,Worked,10.49
2663,2664,1.0,4.0,3.0,38,Travel_Rarely,Research & Development,23,3,Medical,Male,3,Sales Representative,Married,39040,1.0,22,0,10,3,10,1,9,2,4,No,Worked,Worked,6.91
2664,2665,2.0,3.0,3.0,50,Travel_Frequently,Sales,4,2,Life Sciences,Female,2,Laboratory Technician,Divorced,167990,7.0,14,1,12,2,6,0,1,2,3,Yes,Resignation,Others,7.2
2665,2666,2.0,4.0,2.0,36,Travel_Rarely,Research & Development,22,4,Life Sciences,Male,1,Healthcare Representative,Married,29500,4.0,14,0,8,1,6,0,0,2,3,No,Worked,Worked,6.3
2666,2667,4.0,3.0,3.0,45,Travel_Rarely,Sales,24,3,Life Sciences,Male,1,Laboratory Technician,Single,36290,8.0,16,1,8,2,5,0,1,4,3,No,Worked,Worked,6.08
2667,2668,3.0,3.0,3.0,40,Travel_Rarely,Sales,10,4,Life Sciences,Male,1,Research Scientist,Single,93620,2.0,11,1,8,6,2,2,2,3,3,No,Worked,Worked,6.22
2668,2669,3.0,3.0,4.0,35,Travel_Frequently,Sales,7,2,Life Sciences,Male,2,Manufacturing Director,Married,32290,1.0,25,0,10,2,10,0,2,2,4,No,Worked,Worked,8.38
2669,2670,3.0,3.0,3.0,40,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,1,Manager,Married,35780,2.0,14,1,20,2,5,0,2,3,3,No,Worked,Worked,7.51
2670,2671,3.0,4.0,3.0,35,Travel_Rarely,Human Resources,14,1,Life Sciences,Male,2,Research Scientist,Married,79880,1.0,18,0,4,3,4,1,1,3,3,No,Worked,Worked,6.9
2671,2672,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,3,Medical,Male,3,Sales Executive,Married,42840,4.0,11,0,10,5,4,0,3,2,3,No,Worked,Worked,9.8
2672,2673,4.0,1.0,1.0,29,Travel_Rarely,Research & Development,5,3,Medical,Male,2,Sales Representative,Single,75530,1.0,19,0,5,3,5,0,4,3,3,No,Worked,Worked,6.12
2673,2674,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,17,3,Medical,Male,1,Research Scientist,Divorced,173280,4.0,15,2,20,1,3,2,0,3,3,Yes,Resignation,Salary,9.6
2674,2675,2.0,4.0,2.0,39,Travel_Rarely,Sales,25,3,Medical,Male,2,Sales Executive,Married,197010,0.0,11,0,21,3,20,9,6,4,3,No,Worked,Worked,7.49
2675,2676,2.0,1.0,3.0,31,Non-Travel,Research & Development,8,4,Life Sciences,Female,4,Sales Executive,Single,147320,0.0,12,0,10,3,9,1,7,3,3,No,Worked,Worked,7.26
2676,2677,4.0,3.0,3.0,26,Travel_Rarely,Research & Development,11,4,Medical,Male,2,Manager,Single,92780,0.0,20,0,5,3,4,0,0,3,4,No,Worked,Worked,7.52
2677,2678,3.0,4.0,3.0,36,Travel_Frequently,Research & Development,5,1,Technical Degree,Male,1,Sales Executive,Married,13590,4.0,12,0,17,2,5,0,3,3,3,No,Worked,Worked,7.7
2678,2679,4.0,1.0,3.0,39,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Research Scientist,Married,47790,4.0,14,2,9,3,7,1,7,3,3,No,Worked,Worked,5.99
2679,2680,2.0,2.0,3.0,27,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Laboratory Technician,Married,164220,1.0,20,1,6,3,6,0,3,3,4,No,Worked,Worked,9.3
2680,2681,4.0,2.0,2.0,49,Travel_Frequently,Research & Development,6,1,Medical,Male,3,Healthcare Representative,Married,29960,2.0,18,1,17,2,9,0,8,2,3,No,Worked,Worked,6.42
2681,2682,2.0,3.0,4.0,34,Travel_Rarely,Sales,4,3,Medical,Female,1,Sales Executive,Married,12610,2.0,14,1,6,6,4,1,2,3,3,No,Worked,Worked,6.47
2682,2683,2.0,4.0,1.0,41,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Research Scientist,Single,20990,8.0,12,1,8,2,6,0,5,3,3,Yes,Resignation,Others,8.59
2683,2684,3.0,2.0,3.0,49,Travel_Frequently,Sales,1,4,Life Sciences,Female,2,Manufacturing Director,Married,58100,1.0,21,1,10,2,10,1,7,3,4,No,Worked,Worked,6.7
2684,2685,4.0,3.0,3.0,37,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,56470,6.0,19,0,7,2,0,0,0,3,3,Yes,Resignation,Others,8.49
2685,2686,4.0,3.0,3.0,33,Travel_Frequently,Research & Development,10,2,Medical,Male,2,Research Scientist,Married,34200,1.0,14,0,8,3,8,3,0,3,3,No,Worked,Worked,9.52
2686,2687,1.0,2.0,3.0,27,Travel_Rarely,Sales,5,4,Medical,Female,4,Manufacturing Director,Married,44000,9.0,17,1,6,3,2,2,2,2,3,No,Worked,Worked,6.39
2687,2688,4.0,4.0,2.0,32,Travel_Frequently,Research & Development,9,2,Medical,Female,2,Research Scientist,Single,35000,0.0,16,1,8,2,7,3,6,2,3,No,Worked,Worked,7.25
2688,2689,3.0,1.0,2.0,59,Travel_Rarely,Sales,2,2,Marketing,Female,5,Sales Representative,Married,20660,4.0,12,1,12,3,1,0,0,3,3,No,Worked,Worked,9.97
2689,2690,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,11,4,Medical,Male,2,Laboratory Technician,Divorced,171690,1.0,17,2,1,2,1,0,0,3,3,No,Worked,Worked,6.4
2690,2691,4.0,3.0,3.0,38,Travel_Frequently,Sales,18,4,Life Sciences,Male,2,Healthcare Representative,Single,41620,0.0,15,1,10,1,9,1,8,3,3,No,Worked,Worked,7.99
2691,2692,3.0,3.0,2.0,36,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Married,92040,6.0,23,1,17,2,7,7,7,3,4,No,Worked,Worked,7.82
2692,2693,1.0,2.0,3.0,35,Travel_Rarely,Human Resources,3,4,Human Resources,Male,2,Manager,Married,32940,0.0,11,0,6,2,5,0,3,3,3,No,Worked,Worked,7.5
2693,2694,4.0,3.0,3.0,29,Travel_Rarely,Sales,29,4,Life Sciences,Male,2,Laboratory Technician,Single,21270,0.0,11,1,10,3,9,0,8,2,3,No,Worked,Worked,10.73
2694,2695,1.0,3.0,2.0,31,Travel_Rarely,Research & Development,2,2,Medical,Male,2,Laboratory Technician,Divorced,39750,1.0,15,1,5,3,5,4,3,3,3,No,Worked,Worked,6.34
2695,2696,2.0,4.0,3.0,34,Travel_Rarely,Research & Development,28,3,Technical Degree,Male,1,Laboratory Technician,Divorced,107930,0.0,11,3,3,1,2,1,2,2,3,No,Worked,Worked,7.59
2696,2697,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,0,0,Life Sciences,Male,0,Sales Executive,Married,0,1.0,0,0,0,0,0,0,0,3,3,Yes,Resignation,Others,10.51
2697,2698,2.0,1.0,3.0,29,Travel_Rarely,Research & Development,16,2,Life Sciences,Female,4,Laboratory Technician,Divorced,36460,1.0,14,0,10,3,10,8,8,4,3,No,Worked,Worked,8.01
2698,2699,1.0,2.0,2.0,32,Travel_Rarely,Human Resources,22,3,Human Resources,Female,2,Research Director,Divorced,74460,0.0,19,0,7,3,6,0,5,3,3,No,Worked,Worked,10.7
2699,2700,4.0,4.0,2.0,22,Non-Travel,Research & Development,8,3,Life Sciences,Female,3,Sales Executive,Divorced,108510,1.0,16,1,1,2,1,0,0,4,3,No,Worked,Worked,9.99
2700,2701,1.0,4.0,3.0,53,Travel_Rarely,Research & Development,11,3,Medical,Male,2,Manager,Married,21090,2.0,13,0,31,3,25,3,7,3,3,No,Worked,Worked,8.01
2701,2702,4.0,4.0,3.0,38,Travel_Rarely,Research & Development,29,3,Life Sciences,Female,1,Manufacturing Director,Single,37220,5.0,14,0,6,0,3,1,2,3,3,No,Worked,Worked,9.68
2702,2703,1.0,3.0,2.0,24,Non-Travel,Research & Development,1,5,Life Sciences,Male,3,Research Scientist,Divorced,93800,0.0,16,0,5,2,4,1,3,2,3,No,Worked,Worked,6.9
